"Step","DRWKV6-halfcheetah-medium-v2-d64425d1 - train_loss","DRWKV6-halfcheetah-medium-v2-d64425d1 - train_loss__MIN","DRWKV6-halfcheetah-medium-v2-d64425d1 - train_loss__MAX"
"981","0.045906026847351934","0.045906026847351934","0.045906026847351934"
"982","0.047151410408102834","0.047151410408102834","0.047151410408102834"
"983","0.046463708732588024","0.046463708732588024","0.046463708732588024"
"984","0.049210012278631754","0.049210012278631754","0.049210012278631754"
"985","0.03662984910907577","0.03662984910907577","0.03662984910907577"
"986","0.03861619921067249","0.03861619921067249","0.03861619921067249"
"987","0.04161764121324238","0.04161764121324238","0.04161764121324238"
"988","0.043152337442153035","0.043152337442153035","0.043152337442153035"
"989","0.03921151327773708","0.03921151327773708","0.03921151327773708"
"990","0.04121848851100888","0.04121848851100888","0.04121848851100888"
"991","0.040805952423463944","0.040805952423463944","0.040805952423463944"
"992","0.04656703957528808","0.04656703957528808","0.04656703957528808"
"993","0.042308840396431596","0.042308840396431596","0.042308840396431596"
"994","0.04613154708957093","0.04613154708957093","0.04613154708957093"
"995","0.04726146102666499","0.04726146102666499","0.04726146102666499"
"996","0.05573124789270933","0.05573124789270933","0.05573124789270933"
"997","0.052026293667066376","0.052026293667066376","0.052026293667066376"
"998","0.04500495787208898","0.04500495787208898","0.04500495787208898"
"999","0.0473038383136411","0.0473038383136411","0.0473038383136411"
"1000","0.04240223905232823","0.04240223905232823","0.04240223905232823"
"1001","0.04450235152382112","0.04450235152382112","0.04450235152382112"
"1002","0.05408242501361164","0.05408242501361164","0.05408242501361164"
"1003","0.04300117970302642","0.04300117970302642","0.04300117970302642"
"1004","0.04245120612244518","0.04245120612244518","0.04245120612244518"
"1005","0.0454857537542661","0.0454857537542661","0.0454857537542661"
"1006","0.040157701573167094","0.040157701573167094","0.040157701573167094"
"1007","0.03870837079570859","0.03870837079570859","0.03870837079570859"
"1008","0.04725613010604522","0.04725613010604522","0.04725613010604522"
"1009","0.04201993124791342","0.04201993124791342","0.04201993124791342"
"1010","0.04165394566876343","0.04165394566876343","0.04165394566876343"
"1011","0.04718477496161689","0.04718477496161689","0.04718477496161689"
"1012","0.04726349936010913","0.04726349936010913","0.04726349936010913"
"1013","0.0449350608555443","0.0449350608555443","0.0449350608555443"
"1014","0.049203279334718984","0.049203279334718984","0.049203279334718984"
"1015","0.0384448596467691","0.0384448596467691","0.0384448596467691"
"1016","0.044473907990237226","0.044473907990237226","0.044473907990237226"
"1017","0.04729500589869883","0.04729500589869883","0.04729500589869883"
"1018","0.04297305897417504","0.04297305897417504","0.04297305897417504"
"1019","0.04356004544038952","0.04356004544038952","0.04356004544038952"
"1020","0.043258561292003915","0.043258561292003915","0.043258561292003915"
"1021","0.04645622961504321","0.04645622961504321","0.04645622961504321"
"1022","0.04325949481236618","0.04325949481236618","0.04325949481236618"
"1023","0.04333577822819525","0.04333577822819525","0.04333577822819525"
"1024","0.04759793244994806","0.04759793244994806","0.04759793244994806"
"1025","0.03680801957627034","0.03680801957627034","0.03680801957627034"
"1026","0.04032641543985126","0.04032641543985126","0.04032641543985126"
"1027","0.04880595866786935","0.04880595866786935","0.04880595866786935"
"1028","0.04656841324929215","0.04656841324929215","0.04656841324929215"
"1029","0.04409507440184575","0.04409507440184575","0.04409507440184575"
"1030","0.047903527887462126","0.047903527887462126","0.047903527887462126"
"1031","0.04262767177646845","0.04262767177646845","0.04262767177646845"
"1032","0.039114281608398575","0.039114281608398575","0.039114281608398575"
"1033","0.041400356904130985","0.041400356904130985","0.041400356904130985"
"1034","0.05006387879432198","0.05006387879432198","0.05006387879432198"
"1035","0.03827259114231581","0.03827259114231581","0.03827259114231581"
"1036","0.045498566987615605","0.045498566987615605","0.045498566987615605"
"1037","0.04904096584051085","0.04904096584051085","0.04904096584051085"
"1038","0.03826759441096304","0.03826759441096304","0.03826759441096304"
"1039","0.04515212981335569","0.04515212981335569","0.04515212981335569"
"1040","0.04269392609201866","0.04269392609201866","0.04269392609201866"
"1041","0.0424875555374165","0.0424875555374165","0.0424875555374165"
"1042","0.04004186744517326","0.04004186744517326","0.04004186744517326"
"1043","0.043143512030972324","0.043143512030972324","0.043143512030972324"
"1044","0.04062432673128291","0.04062432673128291","0.04062432673128291"
"1045","0.05843888671386711","0.05843888671386711","0.05843888671386711"
"1046","0.04257077971564317","0.04257077971564317","0.04257077971564317"
"1047","0.04875920727685644","0.04875920727685644","0.04875920727685644"
"1048","0.0536322924668412","0.0536322924668412","0.0536322924668412"
"1049","0.04705367391972025","0.04705367391972025","0.04705367391972025"
"1050","0.043344205117329414","0.043344205117329414","0.043344205117329414"
"1051","0.043660331479689604","0.043660331479689604","0.043660331479689604"
"1052","0.04549703886027241","0.04549703886027241","0.04549703886027241"
"1053","0.04631034087039787","0.04631034087039787","0.04631034087039787"
"1054","0.05066323731656553","0.05066323731656553","0.05066323731656553"
"1055","0.03891435361666872","0.03891435361666872","0.03891435361666872"
"1056","0.047493447295235004","0.047493447295235004","0.047493447295235004"
"1057","0.04123819417425625","0.04123819417425625","0.04123819417425625"
"1058","0.04602299432919286","0.04602299432919286","0.04602299432919286"
"1059","0.04279111107755353","0.04279111107755353","0.04279111107755353"
"1060","0.039922363334278815","0.039922363334278815","0.039922363334278815"
"1061","0.037843380104870844","0.037843380104870844","0.037843380104870844"
"1062","0.036974325323364324","0.036974325323364324","0.036974325323364324"
"1063","0.04171145463260533","0.04171145463260533","0.04171145463260533"
"1064","0.049782042547425936","0.049782042547425936","0.049782042547425936"
"1065","0.04751669710928167","0.04751669710928167","0.04751669710928167"
"1066","0.0485351550247479","0.0485351550247479","0.0485351550247479"
"1067","0.04828240377351757","0.04828240377351757","0.04828240377351757"
"1068","0.039088675401394365","0.039088675401394365","0.039088675401394365"
"1069","0.05193915112127693","0.05193915112127693","0.05193915112127693"
"1070","0.04047750598997888","0.04047750598997888","0.04047750598997888"
"1071","0.05927509510168853","0.05927509510168853","0.05927509510168853"
"1072","0.04373579791439057","0.04373579791439057","0.04373579791439057"
"1073","0.03895453332857929","0.03895453332857929","0.03895453332857929"
"1074","0.041844109689016765","0.041844109689016765","0.041844109689016765"
"1075","0.03938991264659508","0.03938991264659508","0.03938991264659508"
"1076","0.04224580438606098","0.04224580438606098","0.04224580438606098"
"1077","0.038927384482319256","0.038927384482319256","0.038927384482319256"
"1078","0.0363766376454454","0.0363766376454454","0.0363766376454454"
"1079","0.03906866460856025","0.03906866460856025","0.03906866460856025"
"1080","0.047460671252162294","0.047460671252162294","0.047460671252162294"
"1081","0.05099601786343979","0.05099601786343979","0.05099601786343979"
"1082","0.038468904447520144","0.038468904447520144","0.038468904447520144"
"1083","0.04164890962664816","0.04164890962664816","0.04164890962664816"
"1084","0.04700326858173705","0.04700326858173705","0.04700326858173705"
"1085","0.04427327114630127","0.04427327114630127","0.04427327114630127"
"1086","0.04396242354542879","0.04396242354542879","0.04396242354542879"
"1087","0.0436122480353743","0.0436122480353743","0.0436122480353743"
"1088","0.04126418177988285","0.04126418177988285","0.04126418177988285"
"1089","0.04376353487163434","0.04376353487163434","0.04376353487163434"
"1090","0.045372124519552505","0.045372124519552505","0.045372124519552505"
"1091","0.04763416406860907","0.04763416406860907","0.04763416406860907"
"1092","0.05022577706183977","0.05022577706183977","0.05022577706183977"
"1093","0.039705402676058335","0.039705402676058335","0.039705402676058335"
"1094","0.041707820776647704","0.041707820776647704","0.041707820776647704"
"1095","0.04375772246593269","0.04375772246593269","0.04375772246593269"
"1096","0.041551097997569716","0.041551097997569716","0.041551097997569716"
"1097","0.04001892808812628","0.04001892808812628","0.04001892808812628"
"1098","0.044635690284393216","0.044635690284393216","0.044635690284393216"
"1099","0.044971762057276043","0.044971762057276043","0.044971762057276043"
"1100","0.04166379309030481","0.04166379309030481","0.04166379309030481"
"1101","0.04593069857248822","0.04593069857248822","0.04593069857248822"
"1102","0.041627421801495375","0.041627421801495375","0.041627421801495375"
"1103","0.037320064274069004","0.037320064274069004","0.037320064274069004"
"1104","0.049847283876747576","0.049847283876747576","0.049847283876747576"
"1105","0.05075138440015056","0.05075138440015056","0.05075138440015056"
"1106","0.0482776186073466","0.0482776186073466","0.0482776186073466"
"1107","0.03901062198578568","0.03901062198578568","0.03901062198578568"
"1108","0.05136272351199616","0.05136272351199616","0.05136272351199616"
"1109","0.04242191846104793","0.04242191846104793","0.04242191846104793"
"1110","0.048430961130422036","0.048430961130422036","0.048430961130422036"
"1111","0.045338842803979984","0.045338842803979984","0.045338842803979984"
"1112","0.03677886216992235","0.03677886216992235","0.03677886216992235"
"1113","0.03997013098608995","0.03997013098608995","0.03997013098608995"
"1114","0.04780934829103835","0.04780934829103835","0.04780934829103835"
"1115","0.03935536053600902","0.03935536053600902","0.03935536053600902"
"1116","0.040464175063952126","0.040464175063952126","0.040464175063952126"
"1117","0.044214637294742176","0.044214637294742176","0.044214637294742176"
"1118","0.04821627683515755","0.04821627683515755","0.04821627683515755"
"1119","0.04497815317529956","0.04497815317529956","0.04497815317529956"
"1120","0.043939356018037924","0.043939356018037924","0.043939356018037924"
"1121","0.0413662803724444","0.0413662803724444","0.0413662803724444"
"1122","0.03848396901258934","0.03848396901258934","0.03848396901258934"
"1123","0.03842196252736674","0.03842196252736674","0.03842196252736674"
"1124","0.05031209811034152","0.05031209811034152","0.05031209811034152"
"1125","0.048936036145071124","0.048936036145071124","0.048936036145071124"
"1126","0.04631268927212361","0.04631268927212361","0.04631268927212361"
"1127","0.04191760953592724","0.04191760953592724","0.04191760953592724"
"1128","0.044240040558553385","0.044240040558553385","0.044240040558553385"
"1129","0.04121155951566839","0.04121155951566839","0.04121155951566839"
"1130","0.03812301145344672","0.03812301145344672","0.03812301145344672"
"1131","0.039182872203694416","0.039182872203694416","0.039182872203694416"
"1132","0.04615752227559377","0.04615752227559377","0.04615752227559377"
"1133","0.041292608152341","0.041292608152341","0.041292608152341"
"1134","0.038445512762607305","0.038445512762607305","0.038445512762607305"
"1135","0.041013075019256134","0.041013075019256134","0.041013075019256134"
"1136","0.038836947687963044","0.038836947687963044","0.038836947687963044"
"1137","0.04325217109694512","0.04325217109694512","0.04325217109694512"
"1138","0.03654718326604686","0.03654718326604686","0.03654718326604686"
"1139","0.03886388856084142","0.03886388856084142","0.03886388856084142"
"1140","0.04124550977496662","0.04124550977496662","0.04124550977496662"
"1141","0.04147545581590145","0.04147545581590145","0.04147545581590145"
"1142","0.040178968160777255","0.040178968160777255","0.040178968160777255"
"1143","0.048604187849074325","0.048604187849074325","0.048604187849074325"
"1144","0.0430043794104","0.0430043794104","0.0430043794104"
"1145","0.04533576528189817","0.04533576528189817","0.04533576528189817"
"1146","0.03985925441066184","0.03985925441066184","0.03985925441066184"
"1147","0.04695464792734893","0.04695464792734893","0.04695464792734893"
"1148","0.03779680440964405","0.03779680440964405","0.03779680440964405"
"1149","0.04268096448780887","0.04268096448780887","0.04268096448780887"
"1150","0.04062895870782302","0.04062895870782302","0.04062895870782302"
"1151","0.054497891522879836","0.054497891522879836","0.054497891522879836"
"1152","0.03769792904774193","0.03769792904774193","0.03769792904774193"
"1153","0.04366205364385853","0.04366205364385853","0.04366205364385853"
"1154","0.044396041698698034","0.044396041698698034","0.044396041698698034"
"1155","0.03973058371843687","0.03973058371843687","0.03973058371843687"
"1156","0.039095456893397176","0.039095456893397176","0.039095456893397176"
"1157","0.04090866332694889","0.04090866332694889","0.04090866332694889"
"1158","0.04032803140894925","0.04032803140894925","0.04032803140894925"
"1159","0.04278105714914509","0.04278105714914509","0.04278105714914509"
"1160","0.03830886633081602","0.03830886633081602","0.03830886633081602"
"1161","0.048360496228934714","0.048360496228934714","0.048360496228934714"
"1162","0.03927081337506264","0.03927081337506264","0.03927081337506264"
"1163","0.04202517305421897","0.04202517305421897","0.04202517305421897"
"1164","0.04796678378658462","0.04796678378658462","0.04796678378658462"
"1165","0.0499657361456359","0.0499657361456359","0.0499657361456359"
"1166","0.044218418721061144","0.044218418721061144","0.044218418721061144"
"1167","0.03930007021570252","0.03930007021570252","0.03930007021570252"
"1168","0.0493014980233685","0.0493014980233685","0.0493014980233685"
"1169","0.05084962807910287","0.05084962807910287","0.05084962807910287"
"1170","0.0379941576433677","0.0379941576433677","0.0379941576433677"
"1171","0.04647563755905095","0.04647563755905095","0.04647563755905095"
"1172","0.04010736767256775","0.04010736767256775","0.04010736767256775"
"1173","0.039119441563078804","0.039119441563078804","0.039119441563078804"
"1174","0.04656875993865141","0.04656875993865141","0.04656875993865141"
"1175","0.04387697189081301","0.04387697189081301","0.04387697189081301"
"1176","0.03712643646301833","0.03712643646301833","0.03712643646301833"
"1177","0.0452463469047313","0.0452463469047313","0.0452463469047313"
"1178","0.04187086904767323","0.04187086904767323","0.04187086904767323"
"1179","0.040348133427763534","0.040348133427763534","0.040348133427763534"
"1180","0.04695728992174664","0.04695728992174664","0.04695728992174664"
"1181","0.03808061045147831","0.03808061045147831","0.03808061045147831"
"1182","0.04211152773479202","0.04211152773479202","0.04211152773479202"
"1183","0.041505406870658124","0.041505406870658124","0.041505406870658124"
"1184","0.04638667127321827","0.04638667127321827","0.04638667127321827"
"1185","0.03972061286735252","0.03972061286735252","0.03972061286735252"
"1186","0.04215662117364127","0.04215662117364127","0.04215662117364127"
"1187","0.04188052120991649","0.04188052120991649","0.04188052120991649"
"1188","0.03919411318626958","0.03919411318626958","0.03919411318626958"
"1189","0.042612635235910724","0.042612635235910724","0.042612635235910724"
"1190","0.042443648168644786","0.042443648168644786","0.042443648168644786"
"1191","0.04701903752604906","0.04701903752604906","0.04701903752604906"
"1192","0.04424419112965535","0.04424419112965535","0.04424419112965535"
"1193","0.040037740327143335","0.040037740327143335","0.040037740327143335"
"1194","0.04452327674896666","0.04452327674896666","0.04452327674896666"
"1195","0.04967465417752172","0.04967465417752172","0.04967465417752172"
"1196","0.04213669601748454","0.04213669601748454","0.04213669601748454"
"1197","0.04095099498250647","0.04095099498250647","0.04095099498250647"
"1198","0.047523566763200895","0.047523566763200895","0.047523566763200895"
"1199","0.05377416764256514","0.05377416764256514","0.05377416764256514"
"1200","0.03865206419201481","0.03865206419201481","0.03865206419201481"
"1201","0.0418656118133592","0.0418656118133592","0.0418656118133592"
"1202","0.043146302774773694","0.043146302774773694","0.043146302774773694"
"1203","0.039007908211053044","0.039007908211053044","0.039007908211053044"
"1204","0.05452589702688731","0.05452589702688731","0.05452589702688731"
"1205","0.042027026411989105","0.042027026411989105","0.042027026411989105"
"1206","0.0417030920100411","0.0417030920100411","0.0417030920100411"
"1207","0.045876514974609504","0.045876514974609504","0.045876514974609504"
"1208","0.04908307233106545","0.04908307233106545","0.04908307233106545"
"1209","0.04273046225660141","0.04273046225660141","0.04273046225660141"
"1210","0.040380604600801354","0.040380604600801354","0.040380604600801354"
"1211","0.044388703290390005","0.044388703290390005","0.044388703290390005"
"1212","0.03708596982541139","0.03708596982541139","0.03708596982541139"
"1213","0.04414762901024776","0.04414762901024776","0.04414762901024776"
"1214","0.04288614732255399","0.04288614732255399","0.04288614732255399"
"1215","0.04576992097101576","0.04576992097101576","0.04576992097101576"
"1216","0.039602365040289245","0.039602365040289245","0.039602365040289245"
"1217","0.03702546226391967","0.03702546226391967","0.03702546226391967"
"1218","0.04060694606618784","0.04060694606618784","0.04060694606618784"
"1219","0.04492266185198316","0.04492266185198316","0.04492266185198316"
"1220","0.045176864005350724","0.045176864005350724","0.045176864005350724"
"1221","0.04351183893181956","0.04351183893181956","0.04351183893181956"
"1222","0.05090064314298019","0.05090064314298019","0.05090064314298019"
"1223","0.03637750372560009","0.03637750372560009","0.03637750372560009"
"1224","0.04492333772116785","0.04492333772116785","0.04492333772116785"
"1225","0.03786691781682611","0.03786691781682611","0.03786691781682611"
"1226","0.041928303481376265","0.041928303481376265","0.041928303481376265"
"1227","0.036135193867110026","0.036135193867110026","0.036135193867110026"
"1228","0.03766803828214436","0.03766803828214436","0.03766803828214436"
"1229","0.042710012957800886","0.042710012957800886","0.042710012957800886"
"1230","0.04062348812015535","0.04062348812015535","0.04062348812015535"
"1231","0.03526905127680444","0.03526905127680444","0.03526905127680444"
"1232","0.03874939949951542","0.03874939949951542","0.03874939949951542"
"1233","0.038551281069556076","0.038551281069556076","0.038551281069556076"
"1234","0.04281408711869427","0.04281408711869427","0.04281408711869427"
"1235","0.039179349704084765","0.039179349704084765","0.039179349704084765"
"1236","0.03988470151605691","0.03988470151605691","0.03988470151605691"
"1237","0.03749683974600173","0.03749683974600173","0.03749683974600173"
"1238","0.056499042884212765","0.056499042884212765","0.056499042884212765"
"1239","0.0504031492681736","0.0504031492681736","0.0504031492681736"
"1240","0.04134003514050694","0.04134003514050694","0.04134003514050694"
"1241","0.04207019560800974","0.04207019560800974","0.04207019560800974"
"1242","0.03928438856928817","0.03928438856928817","0.03928438856928817"
"1243","0.03915566424796893","0.03915566424796893","0.03915566424796893"
"1244","0.05285089264368463","0.05285089264368463","0.05285089264368463"
"1245","0.036642356019807296","0.036642356019807296","0.036642356019807296"
"1246","0.04695792606887735","0.04695792606887735","0.04695792606887735"
"1247","0.03703306753365171","0.03703306753365171","0.03703306753365171"
"1248","0.04041262833978599","0.04041262833978599","0.04041262833978599"
"1249","0.040548762993711976","0.040548762993711976","0.040548762993711976"
"1250","0.05310116128163799","0.05310116128163799","0.05310116128163799"
"1251","0.043267939261982254","0.043267939261982254","0.043267939261982254"
"1252","0.044331727504404714","0.044331727504404714","0.044331727504404714"
"1253","0.0434828394021268","0.0434828394021268","0.0434828394021268"
"1254","0.041307681537522664","0.041307681537522664","0.041307681537522664"
"1255","0.03820412374953376","0.03820412374953376","0.03820412374953376"
"1256","0.044792510530157086","0.044792510530157086","0.044792510530157086"
"1257","0.037865025848734656","0.037865025848734656","0.037865025848734656"
"1258","0.04992122504431789","0.04992122504431789","0.04992122504431789"
"1259","0.041886164145978975","0.041886164145978975","0.041886164145978975"
"1260","0.04567986704359538","0.04567986704359538","0.04567986704359538"
"1261","0.041532714174010485","0.041532714174010485","0.041532714174010485"
"1262","0.038944975651759264","0.038944975651759264","0.038944975651759264"
"1263","0.037182391207278426","0.037182391207278426","0.037182391207278426"
"1264","0.045606009598186","0.045606009598186","0.045606009598186"
"1265","0.0428715645702803","0.0428715645702803","0.0428715645702803"
"1266","0.04275921927219447","0.04275921927219447","0.04275921927219447"
"1267","0.03737891076912169","0.03737891076912169","0.03737891076912169"
"1268","0.040262398487399216","0.040262398487399216","0.040262398487399216"
"1269","0.0437428828503933","0.0437428828503933","0.0437428828503933"
"1270","0.03952628924638621","0.03952628924638621","0.03952628924638621"
"1271","0.037693052466511674","0.037693052466511674","0.037693052466511674"
"1272","0.04448042378704011","0.04448042378704011","0.04448042378704011"
"1273","0.03777395315878437","0.03777395315878437","0.03777395315878437"
"1274","0.04261814324166983","0.04261814324166983","0.04261814324166983"
"1275","0.04813490512855346","0.04813490512855346","0.04813490512855346"
"1276","0.0405994177831894","0.0405994177831894","0.0405994177831894"
"1277","0.04348102162513735","0.04348102162513735","0.04348102162513735"
"1278","0.04040503382186769","0.04040503382186769","0.04040503382186769"
"1279","0.047326337299751914","0.047326337299751914","0.047326337299751914"
"1280","0.041208552922869804","0.041208552922869804","0.041208552922869804"
"1281","0.0458082241813243","0.0458082241813243","0.0458082241813243"
"1282","0.043153517538124075","0.043153517538124075","0.043153517538124075"
"1283","0.04085805240486945","0.04085805240486945","0.04085805240486945"
"1284","0.040089761320982964","0.040089761320982964","0.040089761320982964"
"1285","0.045321396510574236","0.045321396510574236","0.045321396510574236"
"1286","0.04143011054885461","0.04143011054885461","0.04143011054885461"
"1287","0.046031999080973815","0.046031999080973815","0.046031999080973815"
"1288","0.03602464660159303","0.03602464660159303","0.03602464660159303"
"1289","0.04421106770535154","0.04421106770535154","0.04421106770535154"
"1290","0.04154107845633052","0.04154107845633052","0.04154107845633052"
"1291","0.03899846935397116","0.03899846935397116","0.03899846935397116"
"1292","0.03973708256029958","0.03973708256029958","0.03973708256029958"
"1293","0.04112547487932155","0.04112547487932155","0.04112547487932155"
"1294","0.04395778366956543","0.04395778366956543","0.04395778366956543"
"1295","0.03705895636391648","0.03705895636391648","0.03705895636391648"
"1296","0.0388130094947405","0.0388130094947405","0.0388130094947405"
"1297","0.038897649438739086","0.038897649438739086","0.038897649438739086"
"1298","0.05120687287893778","0.05120687287893778","0.05120687287893778"
"1299","0.03740339706305334","0.03740339706305334","0.03740339706305334"
"1300","0.03365248098272991","0.03365248098272991","0.03365248098272991"
"1301","0.03685073416206454","0.03685073416206454","0.03685073416206454"
"1302","0.03767968175645399","0.03767968175645399","0.03767968175645399"
"1303","0.03814944818348831","0.03814944818348831","0.03814944818348831"
"1304","0.03447260910527817","0.03447260910527817","0.03447260910527817"
"1305","0.04515138271833757","0.04515138271833757","0.04515138271833757"
"1306","0.04572019652650493","0.04572019652650493","0.04572019652650493"
"1307","0.04397390133343628","0.04397390133343628","0.04397390133343628"
"1308","0.044407714336075446","0.044407714336075446","0.044407714336075446"
"1309","0.038907728604658826","0.038907728604658826","0.038907728604658826"
"1310","0.040673972484696376","0.040673972484696376","0.040673972484696376"
"1311","0.04190914055688735","0.04190914055688735","0.04190914055688735"
"1312","0.0422099250199987","0.0422099250199987","0.0422099250199987"
"1313","0.039833883312173114","0.039833883312173114","0.039833883312173114"
"1314","0.0398718805070124","0.0398718805070124","0.0398718805070124"
"1315","0.03954921661093075","0.03954921661093075","0.03954921661093075"
"1316","0.053877104972674","0.053877104972674","0.053877104972674"
"1317","0.046246290828213014","0.046246290828213014","0.046246290828213014"
"1318","0.04135105026759086","0.04135105026759086","0.04135105026759086"
"1319","0.0442191751335582","0.0442191751335582","0.0442191751335582"
"1320","0.04757025444885835","0.04757025444885835","0.04757025444885835"
"1321","0.039085384113030315","0.039085384113030315","0.039085384113030315"
"1322","0.04447229746718511","0.04447229746718511","0.04447229746718511"
"1323","0.038383627688500864","0.038383627688500864","0.038383627688500864"
"1324","0.03935281043419828","0.03935281043419828","0.03935281043419828"
"1325","0.03788714060162406","0.03788714060162406","0.03788714060162406"
"1326","0.04324171727008336","0.04324171727008336","0.04324171727008336"
"1327","0.04052073543472446","0.04052073543472446","0.04052073543472446"
"1328","0.037112122238576455","0.037112122238576455","0.037112122238576455"
"1329","0.037941483045115874","0.037941483045115874","0.037941483045115874"
"1330","0.0366775879527403","0.0366775879527403","0.0366775879527403"
"1331","0.04485670745911262","0.04485670745911262","0.04485670745911262"
"1332","0.04760669635735101","0.04760669635735101","0.04760669635735101"
"1333","0.04404813970852759","0.04404813970852759","0.04404813970852759"
"1334","0.03955022680223769","0.03955022680223769","0.03955022680223769"
"1335","0.0473069145957796","0.0473069145957796","0.0473069145957796"
"1336","0.03707766214786653","0.03707766214786653","0.03707766214786653"
"1337","0.03835988729914872","0.03835988729914872","0.03835988729914872"
"1338","0.04078480489404931","0.04078480489404931","0.04078480489404931"
"1339","0.03595672262606834","0.03595672262606834","0.03595672262606834"
"1340","0.03920685761446842","0.03920685761446842","0.03920685761446842"
"1341","0.05267261722423503","0.05267261722423503","0.05267261722423503"
"1342","0.049810298080730356","0.049810298080730356","0.049810298080730356"
"1343","0.04692177130651534","0.04692177130651534","0.04692177130651534"
"1344","0.04121838613392937","0.04121838613392937","0.04121838613392937"
"1345","0.03959161002526583","0.03959161002526583","0.03959161002526583"
"1346","0.04775929084500416","0.04775929084500416","0.04775929084500416"
"1347","0.04057634439567702","0.04057634439567702","0.04057634439567702"
"1348","0.04582865862214427","0.04582865862214427","0.04582865862214427"
"1349","0.04412945290610703","0.04412945290610703","0.04412945290610703"
"1350","0.043205690593415134","0.043205690593415134","0.043205690593415134"
"1351","0.044998430614542576","0.044998430614542576","0.044998430614542576"
"1352","0.041315991518511716","0.041315991518511716","0.041315991518511716"
"1353","0.037769662969210194","0.037769662969210194","0.037769662969210194"
"1354","0.03911259984484129","0.03911259984484129","0.03911259984484129"
"1355","0.04058680198041562","0.04058680198041562","0.04058680198041562"
"1356","0.042574605255397746","0.042574605255397746","0.042574605255397746"
"1357","0.03704716233774966","0.03704716233774966","0.03704716233774966"
"1358","0.03910401629397689","0.03910401629397689","0.03910401629397689"
"1359","0.039360235853068984","0.039360235853068984","0.039360235853068984"
"1360","0.042443950528961424","0.042443950528961424","0.042443950528961424"
"1361","0.046456211647948206","0.046456211647948206","0.046456211647948206"
"1362","0.045293622345206834","0.045293622345206834","0.045293622345206834"
"1363","0.043147998514416405","0.043147998514416405","0.043147998514416405"
"1364","0.03783279801760367","0.03783279801760367","0.03783279801760367"
"1365","0.04290301278919412","0.04290301278919412","0.04290301278919412"
"1366","0.03888963759487193","0.03888963759487193","0.03888963759487193"
"1367","0.03903519474259476","0.03903519474259476","0.03903519474259476"
"1368","0.04204499309302914","0.04204499309302914","0.04204499309302914"
"1369","0.03827506794483492","0.03827506794483492","0.03827506794483492"
"1370","0.04832097992859185","0.04832097992859185","0.04832097992859185"
"1371","0.05036720049047546","0.05036720049047546","0.05036720049047546"
"1372","0.03500861286513439","0.03500861286513439","0.03500861286513439"
"1373","0.04724866010880244","0.04724866010880244","0.04724866010880244"
"1374","0.04980558460473722","0.04980558460473722","0.04980558460473722"
"1375","0.036661976331236426","0.036661976331236426","0.036661976331236426"
"1376","0.03716054345500649","0.03716054345500649","0.03716054345500649"
"1377","0.03445448589081122","0.03445448589081122","0.03445448589081122"
"1378","0.03894295491992186","0.03894295491992186","0.03894295491992186"
"1379","0.0342198106147322","0.0342198106147322","0.0342198106147322"
"1380","0.043624681385305446","0.043624681385305446","0.043624681385305446"
"1381","0.046996294534197375","0.046996294534197375","0.046996294534197375"
"1382","0.04741637253663705","0.04741637253663705","0.04741637253663705"
"1383","0.036299686962485436","0.036299686962485436","0.036299686962485436"
"1384","0.043859582822575405","0.043859582822575405","0.043859582822575405"
"1385","0.03727342621709832","0.03727342621709832","0.03727342621709832"
"1386","0.047820636081289725","0.047820636081289725","0.047820636081289725"
"1387","0.03999865613814768","0.03999865613814768","0.03999865613814768"
"1388","0.0356216370736302","0.0356216370736302","0.0356216370736302"
"1389","0.03805601759839777","0.03805601759839777","0.03805601759839777"
"1390","0.043389267510226745","0.043389267510226745","0.043389267510226745"
"1391","0.03806639622219948","0.03806639622219948","0.03806639622219948"
"1392","0.04376544826482894","0.04376544826482894","0.04376544826482894"
"1393","0.034973398967658685","0.034973398967658685","0.034973398967658685"
"1394","0.033551572775903774","0.033551572775903774","0.033551572775903774"
"1395","0.03671155040698308","0.03671155040698308","0.03671155040698308"
"1396","0.03945210814487104","0.03945210814487104","0.03945210814487104"
"1397","0.042001489661316366","0.042001489661316366","0.042001489661316366"
"1398","0.03447163815905375","0.03447163815905375","0.03447163815905375"
"1399","0.03869381336255537","0.03869381336255537","0.03869381336255537"
"1400","0.0433077763349344","0.0433077763349344","0.0433077763349344"
"1401","0.05339913287790473","0.05339913287790473","0.05339913287790473"
"1402","0.035822432496120875","0.035822432496120875","0.035822432496120875"
"1403","0.03835135795259472","0.03835135795259472","0.03835135795259472"
"1404","0.040247969536903426","0.040247969536903426","0.040247969536903426"
"1405","0.04352612491593465","0.04352612491593465","0.04352612491593465"
"1406","0.0383009064215809","0.0383009064215809","0.0383009064215809"
"1407","0.05172667792338744","0.05172667792338744","0.05172667792338744"
"1408","0.0359784106512689","0.0359784106512689","0.0359784106512689"
"1409","0.04043755349053573","0.04043755349053573","0.04043755349053573"
"1410","0.03372077468451742","0.03372077468451742","0.03372077468451742"
"1411","0.03652152458337453","0.03652152458337453","0.03652152458337453"
"1412","0.04008712207947844","0.04008712207947844","0.04008712207947844"
"1413","0.03804573063935199","0.03804573063935199","0.03804573063935199"
"1414","0.03993123356720123","0.03993123356720123","0.03993123356720123"
"1415","0.037897914837906714","0.037897914837906714","0.037897914837906714"
