"Step","DT-halfcheetah-medium-v2-9159c08c - train_loss","DT-halfcheetah-medium-v2-9159c08c - train_loss__MIN","DT-halfcheetah-medium-v2-9159c08c - train_loss__MAX"
"2025","0.04520438511007205","0.04520438511007205","0.04520438511007205"
"2026","0.04614891888204744","0.04614891888204744","0.04614891888204744"
"2027","0.039867490627934314","0.039867490627934314","0.039867490627934314"
"2028","0.04528413452800965","0.04528413452800965","0.04528413452800965"
"2029","0.045158131472930484","0.045158131472930484","0.045158131472930484"
"2030","0.049154050548087296","0.049154050548087296","0.049154050548087296"
"2031","0.041441437074654114","0.041441437074654114","0.041441437074654114"
"2032","0.03984440295869473","0.03984440295869473","0.03984440295869473"
"2033","0.04731341270899496","0.04731341270899496","0.04731341270899496"
"2034","0.0388145880198114","0.0388145880198114","0.0388145880198114"
"2035","0.04739105155122606","0.04739105155122606","0.04739105155122606"
"2036","0.05360543578345027","0.05360543578345027","0.05360543578345027"
"2037","0.04528200165432246","0.04528200165432246","0.04528200165432246"
"2038","0.04074072730844726","0.04074072730844726","0.04074072730844726"
"2039","0.056589284052309945","0.056589284052309945","0.056589284052309945"
"2040","0.046436432352169994","0.046436432352169994","0.046436432352169994"
"2041","0.04140718711160748","0.04140718711160748","0.04140718711160748"
"2042","0.04066506168643116","0.04066506168643116","0.04066506168643116"
"2043","0.043129915285281255","0.043129915285281255","0.043129915285281255"
"2044","0.04771479435649228","0.04771479435649228","0.04771479435649228"
"2045","0.04261477891396958","0.04261477891396958","0.04261477891396958"
"2046","0.05126016784437223","0.05126016784437223","0.05126016784437223"
"2047","0.04665925628422575","0.04665925628422575","0.04665925628422575"
"2048","0.041729841997768136","0.041729841997768136","0.041729841997768136"
"2049","0.04019130738244016","0.04019130738244016","0.04019130738244016"
"2050","0.05956232838066765","0.05956232838066765","0.05956232838066765"
"2051","0.04434938887146812","0.04434938887146812","0.04434938887146812"
"2052","0.039822403812962856","0.039822403812962856","0.039822403812962856"
"2053","0.04956451362841561","0.04956451362841561","0.04956451362841561"
"2054","0.04660788270362231","0.04660788270362231","0.04660788270362231"
"2055","0.04046582068117945","0.04046582068117945","0.04046582068117945"
"2056","0.055622826872099","0.055622826872099","0.055622826872099"
"2057","0.04517258985453421","0.04517258985453421","0.04517258985453421"
"2058","0.03983517819318254","0.03983517819318254","0.03983517819318254"
"2059","0.040257824637430654","0.040257824637430654","0.040257824637430654"
"2060","0.050384891675166986","0.050384891675166986","0.050384891675166986"
"2061","0.041603759831890796","0.041603759831890796","0.041603759831890796"
"2062","0.04916938616266531","0.04916938616266531","0.04916938616266531"
"2063","0.054643679141377834","0.054643679141377834","0.054643679141377834"
"2064","0.04323966425604572","0.04323966425604572","0.04323966425604572"
"2065","0.04891027252942962","0.04891027252942962","0.04891027252942962"
"2066","0.038873788857586196","0.038873788857586196","0.038873788857586196"
"2067","0.041853046774719425","0.041853046774719425","0.041853046774719425"
"2068","0.0423935767108038","0.0423935767108038","0.0423935767108038"
"2069","0.05394854625061267","0.05394854625061267","0.05394854625061267"
"2070","0.04082634964606144","0.04082634964606144","0.04082634964606144"
"2071","0.04736935836626232","0.04736935836626232","0.04736935836626232"
"2072","0.05072276130531241","0.05072276130531241","0.05072276130531241"
"2073","0.050360272306901106","0.050360272306901106","0.050360272306901106"
"2074","0.0534356372967844","0.0534356372967844","0.0534356372967844"
"2075","0.03766345780265712","0.03766345780265712","0.03766345780265712"
"2076","0.04325165142196038","0.04325165142196038","0.04325165142196038"
"2077","0.040936492752841426","0.040936492752841426","0.040936492752841426"
"2078","0.04019244333061356","0.04019244333061356","0.04019244333061356"
"2079","0.04798412650849112","0.04798412650849112","0.04798412650849112"
"2080","0.05006641630601959","0.05006641630601959","0.05006641630601959"
"2081","0.04121440542582087","0.04121440542582087","0.04121440542582087"
"2082","0.041006042812252404","0.041006042812252404","0.041006042812252404"
"2083","0.04233881495541266","0.04233881495541266","0.04233881495541266"
"2084","0.04875253947653884","0.04875253947653884","0.04875253947653884"
"2085","0.044235246717292925","0.044235246717292925","0.044235246717292925"
"2086","0.04260256209393772","0.04260256209393772","0.04260256209393772"
"2087","0.043438749921945845","0.043438749921945845","0.043438749921945845"
"2088","0.042546285922440405","0.042546285922440405","0.042546285922440405"
"2089","0.049200818465158745","0.049200818465158745","0.049200818465158745"
"2090","0.05235461474492436","0.05235461474492436","0.05235461474492436"
"2091","0.045785022393010154","0.045785022393010154","0.045785022393010154"
"2092","0.052986106369440095","0.052986106369440095","0.052986106369440095"
"2093","0.04127203751047777","0.04127203751047777","0.04127203751047777"
"2094","0.041623115893704654","0.041623115893704654","0.041623115893704654"
"2095","0.050404734754929875","0.050404734754929875","0.050404734754929875"
"2096","0.04776076226897521","0.04776076226897521","0.04776076226897521"
"2097","0.044576996941586025","0.044576996941586025","0.044576996941586025"
"2098","0.042516616222504175","0.042516616222504175","0.042516616222504175"
"2099","0.03906026292893934","0.03906026292893934","0.03906026292893934"
"2100","0.045897228027152084","0.045897228027152084","0.045897228027152084"
"2101","0.04595478164623691","0.04595478164623691","0.04595478164623691"
"2102","0.039084196106786144","0.039084196106786144","0.039084196106786144"
"2103","0.04267160592635715","0.04267160592635715","0.04267160592635715"
"2104","0.04038764493640754","0.04038764493640754","0.04038764493640754"
"2105","0.041958698692964896","0.041958698692964896","0.041958698692964896"
"2106","0.03853896173567328","0.03853896173567328","0.03853896173567328"
"2107","0.043841686728900396","0.043841686728900396","0.043841686728900396"
"2108","0.0475409353577137","0.0475409353577137","0.0475409353577137"
"2109","0.0405179059152276","0.0405179059152276","0.0405179059152276"
"2110","0.03865821075359519","0.03865821075359519","0.03865821075359519"
"2111","0.05062581862970772","0.05062581862970772","0.05062581862970772"
"2112","0.052224911009455775","0.052224911009455775","0.052224911009455775"
"2113","0.05046180144100393","0.05046180144100393","0.05046180144100393"
"2114","0.04403416564362608","0.04403416564362608","0.04403416564362608"
"2115","0.03727233916553704","0.03727233916553704","0.03727233916553704"
"2116","0.04271080943783177","0.04271080943783177","0.04271080943783177"
"2117","0.04383298532088187","0.04383298532088187","0.04383298532088187"
"2118","0.041428196179289965","0.041428196179289965","0.041428196179289965"
"2119","0.047046902372804816","0.047046902372804816","0.047046902372804816"
"2120","0.05179626871310664","0.05179626871310664","0.05179626871310664"
"2121","0.042353587862215374","0.042353587862215374","0.042353587862215374"
"2122","0.04764425701622406","0.04764425701622406","0.04764425701622406"
"2123","0.03912887222020669","0.03912887222020669","0.03912887222020669"
"2124","0.044826965975916046","0.044826965975916046","0.044826965975916046"
"2125","0.04415858919979198","0.04415858919979198","0.04415858919979198"
"2126","0.041070292614312456","0.041070292614312456","0.041070292614312456"
"2127","0.050857401410928114","0.050857401410928114","0.050857401410928114"
"2128","0.044839062054215194","0.044839062054215194","0.044839062054215194"
"2129","0.0460597549330061","0.0460597549330061","0.0460597549330061"
"2130","0.04002720665114508","0.04002720665114508","0.04002720665114508"
"2131","0.04503703380406249","0.04503703380406249","0.04503703380406249"
"2132","0.04769712017738357","0.04769712017738357","0.04769712017738357"
"2133","0.04601683556908706","0.04601683556908706","0.04601683556908706"
"2134","0.03984343341999308","0.03984343341999308","0.03984343341999308"
"2135","0.04109528687294235","0.04109528687294235","0.04109528687294235"
"2136","0.05671295747682753","0.05671295747682753","0.05671295747682753"
"2137","0.054577374283525264","0.054577374283525264","0.054577374283525264"
"2138","0.04342529294453183","0.04342529294453183","0.04342529294453183"
"2139","0.04309888620285245","0.04309888620285245","0.04309888620285245"
"2140","0.04036387213712321","0.04036387213712321","0.04036387213712321"
"2141","0.038376842466693505","0.038376842466693505","0.038376842466693505"
"2142","0.04275120104999572","0.04275120104999572","0.04275120104999572"
"2143","0.04622265043509674","0.04622265043509674","0.04622265043509674"
"2144","0.056532487424665205","0.056532487424665205","0.056532487424665205"
"2145","0.04221245518918767","0.04221245518918767","0.04221245518918767"
"2146","0.04275793396275024","0.04275793396275024","0.04275793396275024"
"2147","0.04481845425422158","0.04481845425422158","0.04481845425422158"
"2148","0.03811171676821092","0.03811171676821092","0.03811171676821092"
"2149","0.03854910123955602","0.03854910123955602","0.03854910123955602"
"2150","0.04484036649322175","0.04484036649322175","0.04484036649322175"
"2151","0.04225900640535684","0.04225900640535684","0.04225900640535684"
"2152","0.04072724271119445","0.04072724271119445","0.04072724271119445"
"2153","0.037563359473815935","0.037563359473815935","0.037563359473815935"
"2154","0.04106189172214235","0.04106189172214235","0.04106189172214235"
"2155","0.05268236451170714","0.05268236451170714","0.05268236451170714"
"2156","0.043230727770449694","0.043230727770449694","0.043230727770449694"
"2157","0.03711858016943478","0.03711858016943478","0.03711858016943478"
"2158","0.03761495843462399","0.03761495843462399","0.03761495843462399"
"2159","0.03991526572424298","0.03991526572424298","0.03991526572424298"
"2160","0.04889971328320793","0.04889971328320793","0.04889971328320793"
"2161","0.04375742844787996","0.04375742844787996","0.04375742844787996"
"2162","0.039423478700367415","0.039423478700367415","0.039423478700367415"
"2163","0.041887381958398806","0.041887381958398806","0.041887381958398806"
"2164","0.035982264862833874","0.035982264862833874","0.035982264862833874"
"2165","0.04227863160945327","0.04227863160945327","0.04227863160945327"
"2166","0.0444923827756983","0.0444923827756983","0.0444923827756983"
"2167","0.0440882342207645","0.0440882342207645","0.0440882342207645"
"2168","0.0499384157554265","0.0499384157554265","0.0499384157554265"
"2169","0.03937547518015837","0.03937547518015837","0.03937547518015837"
"2170","0.04604636220444139","0.04604636220444139","0.04604636220444139"
"2171","0.04086314289020567","0.04086314289020567","0.04086314289020567"
"2172","0.037199705903736224","0.037199705903736224","0.037199705903736224"
"2173","0.043786071880070714","0.043786071880070714","0.043786071880070714"
"2174","0.04072279949490844","0.04072279949490844","0.04072279949490844"
"2175","0.04679493999157736","0.04679493999157736","0.04679493999157736"
"2176","0.04343164082369826","0.04343164082369826","0.04343164082369826"
"2177","0.04134370147078635","0.04134370147078635","0.04134370147078635"
"2178","0.04526967749237234","0.04526967749237234","0.04526967749237234"
"2179","0.046469562863592315","0.046469562863592315","0.046469562863592315"
"2180","0.05591957723378672","0.05591957723378672","0.05591957723378672"
"2181","0.048388683410634806","0.048388683410634806","0.048388683410634806"
"2182","0.04245773873716615","0.04245773873716615","0.04245773873716615"
"2183","0.05643972441410727","0.05643972441410727","0.05643972441410727"
"2184","0.04324213623066838","0.04324213623066838","0.04324213623066838"
"2185","0.058764273871510925","0.058764273871510925","0.058764273871510925"
"2186","0.04323587225199242","0.04323587225199242","0.04323587225199242"
"2187","0.0413763383135029","0.0413763383135029","0.0413763383135029"
"2188","0.043972059657337664","0.043972059657337664","0.043972059657337664"
"2189","0.05005496297630371","0.05005496297630371","0.05005496297630371"
"2190","0.04555523743033576","0.04555523743033576","0.04555523743033576"
"2191","0.03958618687060359","0.03958618687060359","0.03958618687060359"
"2192","0.04893812680161541","0.04893812680161541","0.04893812680161541"
"2193","0.04369641118109653","0.04369641118109653","0.04369641118109653"
"2194","0.040640070085377476","0.040640070085377476","0.040640070085377476"
"2195","0.04251626422842774","0.04251626422842774","0.04251626422842774"
"2196","0.03992039625921589","0.03992039625921589","0.03992039625921589"
"2197","0.04184408775194143","0.04184408775194143","0.04184408775194143"
"2198","0.04164800932665654","0.04164800932665654","0.04164800932665654"
"2199","0.039268287602491514","0.039268287602491514","0.039268287602491514"
"2200","0.041254401083475514","0.041254401083475514","0.041254401083475514"
"2201","0.0399545212506757","0.0399545212506757","0.0399545212506757"
"2202","0.046627683156647684","0.046627683156647684","0.046627683156647684"
"2203","0.04075846326594328","0.04075846326594328","0.04075846326594328"
"2204","0.04114388326735816","0.04114388326735816","0.04114388326735816"
"2205","0.03848863664972109","0.03848863664972109","0.03848863664972109"
"2206","0.04133767698875858","0.04133767698875858","0.04133767698875858"
"2207","0.044824294317282194","0.044824294317282194","0.044824294317282194"
"2208","0.040334717400828494","0.040334717400828494","0.040334717400828494"
"2209","0.04397822571887241","0.04397822571887241","0.04397822571887241"
"2210","0.03856867440649703","0.03856867440649703","0.03856867440649703"
"2211","0.04413911947648644","0.04413911947648644","0.04413911947648644"
"2212","0.04384490343013629","0.04384490343013629","0.04384490343013629"
"2213","0.046931853949030614","0.046931853949030614","0.046931853949030614"
"2214","0.04786956766188105","0.04786956766188105","0.04786956766188105"
"2215","0.03866101549225748","0.03866101549225748","0.03866101549225748"
"2216","0.03876543413938223","0.03876543413938223","0.03876543413938223"
"2217","0.0486534712182549","0.0486534712182549","0.0486534712182549"
"2218","0.04430862369211845","0.04430862369211845","0.04430862369211845"
"2219","0.04070409039974417","0.04070409039974417","0.04070409039974417"
"2220","0.05081793641939139","0.05081793641939139","0.05081793641939139"
"2221","0.03929444525552199","0.03929444525552199","0.03929444525552199"
"2222","0.040629454169254176","0.040629454169254176","0.040629454169254176"
"2223","0.04533667157417661","0.04533667157417661","0.04533667157417661"
"2224","0.03981836487728191","0.03981836487728191","0.03981836487728191"
"2225","0.04721048824414774","0.04721048824414774","0.04721048824414774"
"2226","0.03743936984019311","0.03743936984019311","0.03743936984019311"
"2227","0.03947054882189902","0.03947054882189902","0.03947054882189902"
"2228","0.03958163001178462","0.03958163001178462","0.03958163001178462"
"2229","0.03729504969703619","0.03729504969703619","0.03729504969703619"
"2230","0.047129745912290646","0.047129745912290646","0.047129745912290646"
"2231","0.046048112918758446","0.046048112918758446","0.046048112918758446"
"2232","0.04825023288943386","0.04825023288943386","0.04825023288943386"
"2233","0.0487238121014666","0.0487238121014666","0.0487238121014666"
"2234","0.04195728077349978","0.04195728077349978","0.04195728077349978"
"2235","0.0384374867786282","0.0384374867786282","0.0384374867786282"
"2236","0.05098385249490817","0.05098385249490817","0.05098385249490817"
"2237","0.046752548614927794","0.046752548614927794","0.046752548614927794"
"2238","0.04086192770788932","0.04086192770788932","0.04086192770788932"
"2239","0.0445491151959667","0.0445491151959667","0.0445491151959667"
"2240","0.03827130650484373","0.03827130650484373","0.03827130650484373"
"2241","0.04522569527682657","0.04522569527682657","0.04522569527682657"
"2242","0.03920366676074276","0.03920366676074276","0.03920366676074276"
"2243","0.04346918104631517","0.04346918104631517","0.04346918104631517"
"2244","0.04000778506237529","0.04000778506237529","0.04000778506237529"
"2245","0.03581969684769073","0.03581969684769073","0.03581969684769073"
"2246","0.04617448609246866","0.04617448609246866","0.04617448609246866"
"2247","0.04578068648574849","0.04578068648574849","0.04578068648574849"
"2248","0.0436469973314257","0.0436469973314257","0.0436469973314257"
"2249","0.04003743870348765","0.04003743870348765","0.04003743870348765"
"2250","0.0556785271082985","0.0556785271082985","0.0556785271082985"
"2251","0.03704021925940981","0.03704021925940981","0.03704021925940981"
"2252","0.04940416634348035","0.04940416634348035","0.04940416634348035"
"2253","0.0404661410960621","0.0404661410960621","0.0404661410960621"
"2254","0.04123905089143152","0.04123905089143152","0.04123905089143152"
"2255","0.037307956878547946","0.037307956878547946","0.037307956878547946"
"2256","0.04490647489844586","0.04490647489844586","0.04490647489844586"
"2257","0.0441826920504309","0.0441826920504309","0.0441826920504309"
"2258","0.04945432726691229","0.04945432726691229","0.04945432726691229"
"2259","0.04329262979196631","0.04329262979196631","0.04329262979196631"
"2260","0.04443169612610681","0.04443169612610681","0.04443169612610681"
"2261","0.04166956664379519","0.04166956664379519","0.04166956664379519"
"2262","0.04408070500550748","0.04408070500550748","0.04408070500550748"
"2263","0.03861526057067569","0.03861526057067569","0.03861526057067569"
"2264","0.03886753777300518","0.03886753777300518","0.03886753777300518"
"2265","0.0393742034101503","0.0393742034101503","0.0393742034101503"
"2266","0.04509064855698247","0.04509064855698247","0.04509064855698247"
"2267","0.044635294763999855","0.044635294763999855","0.044635294763999855"
"2268","0.041775377638336615","0.041775377638336615","0.041775377638336615"
"2269","0.038503293381958174","0.038503293381958174","0.038503293381958174"
"2270","0.049711472552090706","0.049711472552090706","0.049711472552090706"
"2271","0.04459227650234006","0.04459227650234006","0.04459227650234006"
"2272","0.037788617958970004","0.037788617958970004","0.037788617958970004"
"2273","0.05136861828024592","0.05136861828024592","0.05136861828024592"
"2274","0.037147848791924024","0.037147848791924024","0.037147848791924024"
"2275","0.05255152866343055","0.05255152866343055","0.05255152866343055"
"2276","0.03556590161373295","0.03556590161373295","0.03556590161373295"
"2277","0.04064731668404221","0.04064731668404221","0.04064731668404221"
"2278","0.05149724273315154","0.05149724273315154","0.05149724273315154"
"2279","0.05095093018850737","0.05095093018850737","0.05095093018850737"
"2280","0.04527637570782847","0.04527637570782847","0.04527637570782847"
"2281","0.05835976066918026","0.05835976066918026","0.05835976066918026"
"2282","0.04012437473712963","0.04012437473712963","0.04012437473712963"
"2283","0.038308029959809184","0.038308029959809184","0.038308029959809184"
"2284","0.051625011232504577","0.051625011232504577","0.051625011232504577"
"2285","0.03844826486484458","0.03844826486484458","0.03844826486484458"
"2286","0.05182891793242794","0.05182891793242794","0.05182891793242794"
"2287","0.04147461714786694","0.04147461714786694","0.04147461714786694"
"2288","0.04179772218111144","0.04179772218111144","0.04179772218111144"
"2289","0.05612100116607129","0.05612100116607129","0.05612100116607129"
"2290","0.04225790398380868","0.04225790398380868","0.04225790398380868"
"2291","0.04034631564159411","0.04034631564159411","0.04034631564159411"
"2292","0.0447233429842165","0.0447233429842165","0.0447233429842165"
"2293","0.0389746638518574","0.0389746638518574","0.0389746638518574"
"2294","0.0448269609090297","0.0448269609090297","0.0448269609090297"
"2295","0.03824480289131163","0.03824480289131163","0.03824480289131163"
"2296","0.04329495564172784","0.04329495564172784","0.04329495564172784"
"2297","0.04180840867043393","0.04180840867043393","0.04180840867043393"
"2298","0.040137577411738554","0.040137577411738554","0.040137577411738554"
"2299","0.04011734586245336","0.04011734586245336","0.04011734586245336"
"2300","0.0411874128710852","0.0411874128710852","0.0411874128710852"
"2301","0.056343877511262186","0.056343877511262186","0.056343877511262186"
"2302","0.04823702391107262","0.04823702391107262","0.04823702391107262"
"2303","0.03827658033340562","0.03827658033340562","0.03827658033340562"
"2304","0.044056640753354796","0.044056640753354796","0.044056640753354796"
"2305","0.04053024760497363","0.04053024760497363","0.04053024760497363"
"2306","0.04385207061950695","0.04385207061950695","0.04385207061950695"
"2307","0.04282888196599309","0.04282888196599309","0.04282888196599309"
"2308","0.036093367703613655","0.036093367703613655","0.036093367703613655"
"2309","0.03765749333972727","0.03765749333972727","0.03765749333972727"
"2310","0.04227766488975104","0.04227766488975104","0.04227766488975104"
"2311","0.03863012803997773","0.03863012803997773","0.03863012803997773"
"2312","0.03768758030686825","0.03768758030686825","0.03768758030686825"
"2313","0.041760243764991635","0.041760243764991635","0.041760243764991635"
"2314","0.0470917364326511","0.0470917364326511","0.0470917364326511"
"2315","0.03820178553621257","0.03820178553621257","0.03820178553621257"
"2316","0.03784185008247851","0.03784185008247851","0.03784185008247851"
"2317","0.038311342471738","0.038311342471738","0.038311342471738"
"2318","0.04371776910506357","0.04371776910506357","0.04371776910506357"
"2319","0.03942085451750878","0.03942085451750878","0.03942085451750878"
"2320","0.04531208346740317","0.04531208346740317","0.04531208346740317"
"2321","0.042891976123000275","0.042891976123000275","0.042891976123000275"
"2322","0.0419362774569124","0.0419362774569124","0.0419362774569124"
"2323","0.03861936889264392","0.03861936889264392","0.03861936889264392"
"2324","0.04059425678218228","0.04059425678218228","0.04059425678218228"
"2325","0.040514965407809946","0.040514965407809946","0.040514965407809946"
"2326","0.04026397933494777","0.04026397933494777","0.04026397933494777"
"2327","0.043061136781912195","0.043061136781912195","0.043061136781912195"
"2328","0.04040733915095647","0.04040733915095647","0.04040733915095647"
"2329","0.040801313857559765","0.040801313857559765","0.040801313857559765"
"2330","0.03759646290868129","0.03759646290868129","0.03759646290868129"
"2331","0.03826836656418664","0.03826836656418664","0.03826836656418664"
"2332","0.044822818801040526","0.044822818801040526","0.044822818801040526"
"2333","0.03664735693599504","0.03664735693599504","0.03664735693599504"
"2334","0.04813566619778092","0.04813566619778092","0.04813566619778092"
"2335","0.0385018977683103","0.0385018977683103","0.0385018977683103"
"2336","0.045011850369949286","0.045011850369949286","0.045011850369949286"
"2337","0.045961011931125936","0.045961011931125936","0.045961011931125936"
"2338","0.03818526514488684","0.03818526514488684","0.03818526514488684"
"2339","0.04027583627846853","0.04027583627846853","0.04027583627846853"
"2340","0.03896923641065662","0.03896923641065662","0.03896923641065662"
"2341","0.03939437567198906","0.03939437567198906","0.03939437567198906"
"2342","0.042240431494918726","0.042240431494918726","0.042240431494918726"
"2343","0.05097961354700744","0.05097961354700744","0.05097961354700744"
"2344","0.048018498141492526","0.048018498141492526","0.048018498141492526"
"2345","0.04108153377594778","0.04108153377594778","0.04108153377594778"
"2346","0.03944695016317835","0.03944695016317835","0.03944695016317835"
"2347","0.046280126546907746","0.046280126546907746","0.046280126546907746"
"2348","0.0368812955647505","0.0368812955647505","0.0368812955647505"
"2349","0.04481561855063719","0.04481561855063719","0.04481561855063719"
"2350","0.044426997911435534","0.044426997911435534","0.044426997911435534"
"2351","0.039183633459115685","0.039183633459115685","0.039183633459115685"
"2352","0.04034773368475994","0.04034773368475994","0.04034773368475994"
"2353","0.042469261851315936","0.042469261851315936","0.042469261851315936"
"2354","0.043354321684381796","0.043354321684381796","0.043354321684381796"
"2355","0.03994947700133033","0.03994947700133033","0.03994947700133033"
"2356","0.056334312726334886","0.056334312726334886","0.056334312726334886"
"2357","0.04421463318661485","0.04421463318661485","0.04421463318661485"
"2358","0.04062562768164356","0.04062562768164356","0.04062562768164356"
"2359","0.0462265372892485","0.0462265372892485","0.0462265372892485"
"2360","0.048227414814463576","0.048227414814463576","0.048227414814463576"
"2361","0.043304808454352695","0.043304808454352695","0.043304808454352695"
"2362","0.04591778547299479","0.04591778547299479","0.04591778547299479"
"2363","0.03894696844017196","0.03894696844017196","0.03894696844017196"
"2364","0.04498404308705443","0.04498404308705443","0.04498404308705443"
"2365","0.046519512853683616","0.046519512853683616","0.046519512853683616"
"2366","0.0450734169659105","0.0450734169659105","0.0450734169659105"
"2367","0.040570178007119644","0.040570178007119644","0.040570178007119644"
"2368","0.042633175363007286","0.042633175363007286","0.042633175363007286"
"2369","0.044020903534193426","0.044020903534193426","0.044020903534193426"
"2370","0.03850657765439968","0.03850657765439968","0.03850657765439968"
"2371","0.04192718584738101","0.04192718584738101","0.04192718584738101"
"2372","0.05040609520249848","0.05040609520249848","0.05040609520249848"
"2373","0.040648573549133926","0.040648573549133926","0.040648573549133926"
"2374","0.037200192632730236","0.037200192632730236","0.037200192632730236"
"2375","0.0395913221566304","0.0395913221566304","0.0395913221566304"
"2376","0.03913089788038274","0.03913089788038274","0.03913089788038274"
"2377","0.038358628943553734","0.038358628943553734","0.038358628943553734"
"2378","0.04666843559792886","0.04666843559792886","0.04666843559792886"
"2379","0.041898929714909584","0.041898929714909584","0.041898929714909584"
"2380","0.03846860830253744","0.03846860830253744","0.03846860830253744"
"2381","0.04579705965979166","0.04579705965979166","0.04579705965979166"
"2382","0.048291575595424976","0.048291575595424976","0.048291575595424976"
"2383","0.04421428726976053","0.04421428726976053","0.04421428726976053"
"2384","0.04468605351111263","0.04468605351111263","0.04468605351111263"
"2385","0.04777617088238775","0.04777617088238775","0.04777617088238775"
"2386","0.04062340549344558","0.04062340549344558","0.04062340549344558"
"2387","0.047490974438386444","0.047490974438386444","0.047490974438386444"
"2388","0.04459153149102276","0.04459153149102276","0.04459153149102276"
"2389","0.04455094994776689","0.04455094994776689","0.04455094994776689"
"2390","0.045717374574242624","0.045717374574242624","0.045717374574242624"
"2391","0.050099606626205606","0.050099606626205606","0.050099606626205606"
"2392","0.04047317928837328","0.04047317928837328","0.04047317928837328"
"2393","0.04203705164310292","0.04203705164310292","0.04203705164310292"
"2394","0.04117905567739452","0.04117905567739452","0.04117905567739452"
"2395","0.04342161081648368","0.04342161081648368","0.04342161081648368"
"2396","0.04442837004545699","0.04442837004545699","0.04442837004545699"
"2397","0.040044014006318976","0.040044014006318976","0.040044014006318976"
"2398","0.05054652330946491","0.05054652330946491","0.05054652330946491"
"2399","0.041104441703164886","0.041104441703164886","0.041104441703164886"
"2400","0.047058291439005646","0.047058291439005646","0.047058291439005646"
"2401","0.04308899472963408","0.04308899472963408","0.04308899472963408"
"2402","0.050920396660475896","0.050920396660475896","0.050920396660475896"
"2403","0.043837485679681605","0.043837485679681605","0.043837485679681605"
"2404","0.04635546139045162","0.04635546139045162","0.04635546139045162"
"2405","0.041555093284178654","0.041555093284178654","0.041555093284178654"
"2406","0.05235235864609465","0.05235235864609465","0.05235235864609465"
"2407","0.0408583629595791","0.0408583629595791","0.0408583629595791"
"2408","0.04855788614057074","0.04855788614057074","0.04855788614057074"
"2409","0.03621084819803578","0.03621084819803578","0.03621084819803578"
"2410","0.03880305928679021","0.03880305928679021","0.03880305928679021"
"2411","0.041775716866190096","0.041775716866190096","0.041775716866190096"
"2412","0.040067318249457896","0.040067318249457896","0.040067318249457896"
"2413","0.04744717109186833","0.04744717109186833","0.04744717109186833"
"2414","0.03858297024093564","0.03858297024093564","0.03858297024093564"
"2415","0.03913638714751849","0.03913638714751849","0.03913638714751849"
"2416","0.03689693511370107","0.03689693511370107","0.03689693511370107"
"2417","0.04466749627041148","0.04466749627041148","0.04466749627041148"
"2418","0.04205533668428433","0.04205533668428433","0.04205533668428433"
"2419","0.043693096504136185","0.043693096504136185","0.043693096504136185"
"2420","0.05100850492285491","0.05100850492285491","0.05100850492285491"
"2421","0.041770770347137526","0.041770770347137526","0.041770770347137526"
"2422","0.03895882988106018","0.03895882988106018","0.03895882988106018"
"2423","0.040589419216006756","0.040589419216006756","0.040589419216006756"
"2424","0.044501337550181985","0.044501337550181985","0.044501337550181985"
"2425","0.042102299510872986","0.042102299510872986","0.042102299510872986"
"2426","0.04228387142668179","0.04228387142668179","0.04228387142668179"
"2427","0.04778345530599581","0.04778345530599581","0.04778345530599581"
"2428","0.04287869191219304","0.04287869191219304","0.04287869191219304"
"2429","0.04168910137823693","0.04168910137823693","0.04168910137823693"
"2430","0.044102094745447344","0.044102094745447344","0.044102094745447344"
"2431","0.043474346074602266","0.043474346074602266","0.043474346074602266"
"2432","0.048565232141367966","0.048565232141367966","0.048565232141367966"
"2433","0.03921782515962259","0.03921782515962259","0.03921782515962259"
"2434","0.04353433427606568","0.04353433427606568","0.04353433427606568"
"2435","0.04199571434249979","0.04199571434249979","0.04199571434249979"
"2436","0.042319796179400924","0.042319796179400924","0.042319796179400924"
"2437","0.03687091112179548","0.03687091112179548","0.03687091112179548"
"2438","0.04423579841493716","0.04423579841493716","0.04423579841493716"
"2439","0.04226507779145487","0.04226507779145487","0.04226507779145487"
"2440","0.04500168269903969","0.04500168269903969","0.04500168269903969"
"2441","0.04358074103706101","0.04358074103706101","0.04358074103706101"
"2442","0.03840148150334915","0.03840148150334915","0.03840148150334915"
"2443","0.046286892682969046","0.046286892682969046","0.046286892682969046"
"2444","0.040574746729320064","0.040574746729320064","0.040574746729320064"
"2445","0.04346118076757942","0.04346118076757942","0.04346118076757942"
"2446","0.03765741167337858","0.03765741167337858","0.03765741167337858"
"2447","0.038925713957180065","0.038925713957180065","0.038925713957180065"
"2448","0.041911392755466424","0.041911392755466424","0.041911392755466424"
"2449","0.056532169716787886","0.056532169716787886","0.056532169716787886"
"2450","0.039272376840921996","0.039272376840921996","0.039272376840921996"
"2451","0.04525883292705229","0.04525883292705229","0.04525883292705229"
"2452","0.038964358092912835","0.038964358092912835","0.038964358092912835"
"2453","0.04476501242385153","0.04476501242385153","0.04476501242385153"
"2454","0.04895861335004771","0.04895861335004771","0.04895861335004771"
"2455","0.04126443992897055","0.04126443992897055","0.04126443992897055"
"2456","0.04565946257409006","0.04565946257409006","0.04565946257409006"
"2457","0.04151994531255595","0.04151994531255595","0.04151994531255595"
"2458","0.050203610624390764","0.050203610624390764","0.050203610624390764"
