"Step","DT-halfcheetah-medium-v2-f26058b1 - train_loss","DT-halfcheetah-medium-v2-f26058b1 - train_loss__MIN","DT-halfcheetah-medium-v2-f26058b1 - train_loss__MAX"
"2771","0.038154924360165515","0.038154924360165515","0.038154924360165515"
"2772","0.037507410756702254","0.037507410756702254","0.037507410756702254"
"2773","0.041180051947160984","0.041180051947160984","0.041180051947160984"
"2774","0.039073876299552064","0.039073876299552064","0.039073876299552064"
"2775","0.04460809482858588","0.04460809482858588","0.04460809482858588"
"2776","0.04467770170448453","0.04467770170448453","0.04467770170448453"
"2777","0.036211065944870086","0.036211065944870086","0.036211065944870086"
"2778","0.04363728575491201","0.04363728575491201","0.04363728575491201"
"2779","0.042366024061912415","0.042366024061912415","0.042366024061912415"
"2780","0.038622205498605615","0.038622205498605615","0.038622205498605615"
"2781","0.03674873624883917","0.03674873624883917","0.03674873624883917"
"2782","0.041695374613592566","0.041695374613592566","0.041695374613592566"
"2783","0.04229961235840071","0.04229961235840071","0.04229961235840071"
"2784","0.044397857877060236","0.044397857877060236","0.044397857877060236"
"2785","0.04814501036639749","0.04814501036639749","0.04814501036639749"
"2786","0.03951263743986809","0.03951263743986809","0.03951263743986809"
"2787","0.04207182048093627","0.04207182048093627","0.04207182048093627"
"2788","0.045591950877717065","0.045591950877717065","0.045591950877717065"
"2789","0.044571854006803","0.044571854006803","0.044571854006803"
"2790","0.041823684781114555","0.041823684781114555","0.041823684781114555"
"2791","0.03893809033413511","0.03893809033413511","0.03893809033413511"
"2792","0.036675746600282465","0.036675746600282465","0.036675746600282465"
"2793","0.03668685665500682","0.03668685665500682","0.03668685665500682"
"2794","0.035466512668263554","0.035466512668263554","0.035466512668263554"
"2795","0.049246164696609376","0.049246164696609376","0.049246164696609376"
"2796","0.040111356949033325","0.040111356949033325","0.040111356949033325"
"2797","0.04047696006564175","0.04047696006564175","0.04047696006564175"
"2798","0.04547363707164909","0.04547363707164909","0.04547363707164909"
"2799","0.040162937062876145","0.040162937062876145","0.040162937062876145"
"2800","0.0454702442286988","0.0454702442286988","0.0454702442286988"
"2801","0.050117804561818365","0.050117804561818365","0.050117804561818365"
"2802","0.03717696672257323","0.03717696672257323","0.03717696672257323"
"2803","0.038807562546745444","0.038807562546745444","0.038807562546745444"
"2804","0.0372949828241929","0.0372949828241929","0.0372949828241929"
"2805","0.04756813031909383","0.04756813031909383","0.04756813031909383"
"2806","0.03758663071208634","0.03758663071208634","0.03758663071208634"
"2807","0.03489116405180286","0.03489116405180286","0.03489116405180286"
"2808","0.04241129685741135","0.04241129685741135","0.04241129685741135"
"2809","0.03799265850951701","0.03799265850951701","0.03799265850951701"
"2810","0.04021847548013822","0.04021847548013822","0.04021847548013822"
"2811","0.03763023797019786","0.03763023797019786","0.03763023797019786"
"2812","0.0375800560414175","0.0375800560414175","0.0375800560414175"
"2813","0.03873318454786314","0.03873318454786314","0.03873318454786314"
"2814","0.0362364284116786","0.0362364284116786","0.0362364284116786"
"2815","0.042399250930737674","0.042399250930737674","0.042399250930737674"
"2816","0.048319091278465884","0.048319091278465884","0.048319091278465884"
"2817","0.04641296417058108","0.04641296417058108","0.04641296417058108"
"2818","0.04136158721159133","0.04136158721159133","0.04136158721159133"
"2819","0.03632418554403554","0.03632418554403554","0.03632418554403554"
"2820","0.042104418012556356","0.042104418012556356","0.042104418012556356"
"2821","0.03709071121445106","0.03709071121445106","0.03709071121445106"
"2822","0.042184207888155266","0.042184207888155266","0.042184207888155266"
"2823","0.04050394320862277","0.04050394320862277","0.04050394320862277"
"2824","0.03622563631546012","0.03622563631546012","0.03622563631546012"
"2825","0.03751821315610207","0.03751821315610207","0.03751821315610207"
"2826","0.04101637154576661","0.04101637154576661","0.04101637154576661"
"2827","0.043779594987006204","0.043779594987006204","0.043779594987006204"
"2828","0.04791718517530475","0.04791718517530475","0.04791718517530475"
"2829","0.042210763486578144","0.042210763486578144","0.042210763486578144"
"2830","0.04554888396701171","0.04554888396701171","0.04554888396701171"
"2831","0.045627837822572716","0.045627837822572716","0.045627837822572716"
"2832","0.043552932657632965","0.043552932657632965","0.043552932657632965"
"2833","0.04011296779784102","0.04011296779784102","0.04011296779784102"
"2834","0.04125314597282693","0.04125314597282693","0.04125314597282693"
"2835","0.04908724749534163","0.04908724749534163","0.04908724749534163"
"2836","0.03600881412190837","0.03600881412190837","0.03600881412190837"
"2837","0.03488841073292311","0.03488841073292311","0.03488841073292311"
"2838","0.037664023118301776","0.037664023118301776","0.037664023118301776"
"2839","0.03852068550060289","0.03852068550060289","0.03852068550060289"
"2840","0.0427102585108068","0.0427102585108068","0.0427102585108068"
"2841","0.03956411174926441","0.03956411174926441","0.03956411174926441"
"2842","0.03971539963612385","0.03971539963612385","0.03971539963612385"
"2843","0.0479091305487419","0.0479091305487419","0.0479091305487419"
"2844","0.04236142401859502","0.04236142401859502","0.04236142401859502"
"2845","0.038714602264166884","0.038714602264166884","0.038714602264166884"
"2846","0.040189000613772445","0.040189000613772445","0.040189000613772445"
"2847","0.034915031174479916","0.034915031174479916","0.034915031174479916"
"2848","0.04784681066823038","0.04784681066823038","0.04784681066823038"
"2849","0.03874028660756515","0.03874028660756515","0.03874028660756515"
"2850","0.035682158488210686","0.035682158488210686","0.035682158488210686"
"2851","0.04442180147543756","0.04442180147543756","0.04442180147543756"
"2852","0.043059167242666604","0.043059167242666604","0.043059167242666604"
"2853","0.04520613938537415","0.04520613938537415","0.04520613938537415"
"2854","0.04042842485238892","0.04042842485238892","0.04042842485238892"
"2855","0.03363184088671431","0.03363184088671431","0.03363184088671431"
"2856","0.04311531761815023","0.04311531761815023","0.04311531761815023"
"2857","0.04191657524105423","0.04191657524105423","0.04191657524105423"
"2858","0.04083898862231269","0.04083898862231269","0.04083898862231269"
"2859","0.04573347696086605","0.04573347696086605","0.04573347696086605"
"2860","0.046795069371819834","0.046795069371819834","0.046795069371819834"
"2861","0.03787054185224496","0.03787054185224496","0.03787054185224496"
"2862","0.03734623557038899","0.03734623557038899","0.03734623557038899"
"2863","0.03476800647498853","0.03476800647498853","0.03476800647498853"
"2864","0.03757190339000056","0.03757190339000056","0.03757190339000056"
"2865","0.04413888490263414","0.04413888490263414","0.04413888490263414"
"2866","0.05243190369493691","0.05243190369493691","0.05243190369493691"
"2867","0.04122740245327068","0.04122740245327068","0.04122740245327068"
"2868","0.04537249589434107","0.04537249589434107","0.04537249589434107"
"2869","0.042495504153259915","0.042495504153259915","0.042495504153259915"
"2870","0.04016131459967389","0.04016131459967389","0.04016131459967389"
"2871","0.041150001839501696","0.041150001839501696","0.041150001839501696"
"2872","0.04164393132611068","0.04164393132611068","0.04164393132611068"
"2873","0.03792841883883387","0.03792841883883387","0.03792841883883387"
"2874","0.039588111383661743","0.039588111383661743","0.039588111383661743"
"2875","0.041761415511113634","0.041761415511113634","0.041761415511113634"
"2876","0.039987258446357775","0.039987258446357775","0.039987258446357775"
"2877","0.04612240090643358","0.04612240090643358","0.04612240090643358"
"2878","0.046178939815750636","0.046178939815750636","0.046178939815750636"
"2879","0.0405431050039334","0.0405431050039334","0.0405431050039334"
"2880","0.04990433141341388","0.04990433141341388","0.04990433141341388"
"2881","0.03844200232199732","0.03844200232199732","0.03844200232199732"
"2882","0.04157489028472693","0.04157489028472693","0.04157489028472693"
"2883","0.03693595382758399","0.03693595382758399","0.03693595382758399"
"2884","0.04976299098224142","0.04976299098224142","0.04976299098224142"
"2885","0.036069210281237454","0.036069210281237454","0.036069210281237454"
"2886","0.042592392044689446","0.042592392044689446","0.042592392044689446"
"2887","0.04159019868522836","0.04159019868522836","0.04159019868522836"
"2888","0.0391443424468978","0.0391443424468978","0.0391443424468978"
"2889","0.05074847855935695","0.05074847855935695","0.05074847855935695"
"2890","0.03615538360873692","0.03615538360873692","0.03615538360873692"
"2891","0.03430280523102315","0.03430280523102315","0.03430280523102315"
"2892","0.03640603569361334","0.03640603569361334","0.03640603569361334"
"2893","0.03654375388321778","0.03654375388321778","0.03654375388321778"
"2894","0.04012404746784604","0.04012404746784604","0.04012404746784604"
"2895","0.04096476100087412","0.04096476100087412","0.04096476100087412"
"2896","0.04662655010214043","0.04662655010214043","0.04662655010214043"
"2897","0.04462010005588793","0.04462010005588793","0.04462010005588793"
"2898","0.03742507384285497","0.03742507384285497","0.03742507384285497"
"2899","0.04357154340294323","0.04357154340294323","0.04357154340294323"
"2900","0.04324828711902506","0.04324828711902506","0.04324828711902506"
"2901","0.04239659644583054","0.04239659644583054","0.04239659644583054"
"2902","0.037651460963934825","0.037651460963934825","0.037651460963934825"
"2903","0.03617072557099643","0.03617072557099643","0.03617072557099643"
"2904","0.045504465327546186","0.045504465327546186","0.045504465327546186"
"2905","0.039355436465556254","0.039355436465556254","0.039355436465556254"
"2906","0.03977805447397823","0.03977805447397823","0.03977805447397823"
"2907","0.03851350077525049","0.03851350077525049","0.03851350077525049"
"2908","0.04410476168721247","0.04410476168721247","0.04410476168721247"
"2909","0.04808200209024306","0.04808200209024306","0.04808200209024306"
"2910","0.04721451806075591","0.04721451806075591","0.04721451806075591"
"2911","0.036889829081854494","0.036889829081854494","0.036889829081854494"
"2912","0.03765737413665852","0.03765737413665852","0.03765737413665852"
"2913","0.053348376755076136","0.053348376755076136","0.053348376755076136"
"2914","0.03999038208455283","0.03999038208455283","0.03999038208455283"
"2915","0.040784052746368184","0.040784052746368184","0.040784052746368184"
"2916","0.03783420707663209","0.03783420707663209","0.03783420707663209"
"2917","0.04040687125865021","0.04040687125865021","0.04040687125865021"
"2918","0.03657507019086701","0.03657507019086701","0.03657507019086701"
"2919","0.04501834637229437","0.04501834637229437","0.04501834637229437"
"2920","0.037659179667487254","0.037659179667487254","0.037659179667487254"
"2921","0.03786203459904945","0.03786203459904945","0.03786203459904945"
"2922","0.04030193732489115","0.04030193732489115","0.04030193732489115"
"2923","0.03660465608881046","0.03660465608881046","0.03660465608881046"
"2924","0.035629933658947455","0.035629933658947455","0.035629933658947455"
"2925","0.03693252583223247","0.03693252583223247","0.03693252583223247"
"2926","0.037234055187167846","0.037234055187167846","0.037234055187167846"
"2927","0.050527587186108884","0.050527587186108884","0.050527587186108884"
"2928","0.05030252702477945","0.05030252702477945","0.05030252702477945"
"2929","0.04203300577623544","0.04203300577623544","0.04203300577623544"
"2930","0.0399792839141882","0.0399792839141882","0.0399792839141882"
"2931","0.04341223458945792","0.04341223458945792","0.04341223458945792"
"2932","0.035466909427551256","0.035466909427551256","0.035466909427551256"
"2933","0.04257577393577026","0.04257577393577026","0.04257577393577026"
"2934","0.043421979232981994","0.043421979232981994","0.043421979232981994"
"2935","0.03867654618787295","0.03867654618787295","0.03867654618787295"
"2936","0.03779027212072062","0.03779027212072062","0.03779027212072062"
"2937","0.03940963811472691","0.03940963811472691","0.03940963811472691"
"2938","0.038135972328117086","0.038135972328117086","0.038135972328117086"
"2939","0.038460349770425326","0.038460349770425326","0.038460349770425326"
"2940","0.039124474548012114","0.039124474548012114","0.039124474548012114"
"2941","0.04023823709129249","0.04023823709129249","0.04023823709129249"
"2942","0.04200747290225193","0.04200747290225193","0.04200747290225193"
"2943","0.03867768292325892","0.03867768292325892","0.03867768292325892"
"2944","0.03799095345005486","0.03799095345005486","0.03799095345005486"
"2945","0.03382887756766523","0.03382887756766523","0.03382887756766523"
"2946","0.05537257873459634","0.05537257873459634","0.05537257873459634"
"2947","0.03550051180690671","0.03550051180690671","0.03550051180690671"
"2948","0.03401905060008726","0.03401905060008726","0.03401905060008726"
"2949","0.03874741202110144","0.03874741202110144","0.03874741202110144"
"2950","0.0424912862536593","0.0424912862536593","0.0424912862536593"
"2951","0.048179850865665584","0.048179850865665584","0.048179850865665584"
"2952","0.03734137696464838","0.03734137696464838","0.03734137696464838"
"2953","0.03583334242110961","0.03583334242110961","0.03583334242110961"
"2954","0.04170406174109681","0.04170406174109681","0.04170406174109681"
"2955","0.03966611607073946","0.03966611607073946","0.03966611607073946"
"2956","0.035022108739182656","0.035022108739182656","0.035022108739182656"
"2957","0.042701548031985184","0.042701548031985184","0.042701548031985184"
"2958","0.041044921716329695","0.041044921716329695","0.041044921716329695"
"2959","0.03382341145664049","0.03382341145664049","0.03382341145664049"
"2960","0.034908660765811526","0.034908660765811526","0.034908660765811526"
"2961","0.04499045322412614","0.04499045322412614","0.04499045322412614"
"2962","0.03969714748736785","0.03969714748736785","0.03969714748736785"
"2963","0.03436680242928646","0.03436680242928646","0.03436680242928646"
"2964","0.03751173014825004","0.03751173014825004","0.03751173014825004"
"2965","0.04233244069231426","0.04233244069231426","0.04233244069231426"
"2966","0.04585680405564108","0.04585680405564108","0.04585680405564108"
"2967","0.042691043505205785","0.042691043505205785","0.042691043505205785"
"2968","0.037433332300637195","0.037433332300637195","0.037433332300637195"
"2969","0.041845161443301575","0.041845161443301575","0.041845161443301575"
"2970","0.042722981034622354","0.042722981034622354","0.042722981034622354"
"2971","0.0346608543034833","0.0346608543034833","0.0346608543034833"
"2972","0.05085483809464971","0.05085483809464971","0.05085483809464971"
"2973","0.03994758947474171","0.03994758947474171","0.03994758947474171"
"2974","0.0415402398947598","0.0415402398947598","0.0415402398947598"
"2975","0.04740186006180448","0.04740186006180448","0.04740186006180448"
"2976","0.04031156060875104","0.04031156060875104","0.04031156060875104"
"2977","0.039391158579186174","0.039391158579186174","0.039391158579186174"
"2978","0.045500904016554385","0.045500904016554385","0.045500904016554385"
"2979","0.0382247089785129","0.0382247089785129","0.0382247089785129"
"2980","0.033435977547251604","0.033435977547251604","0.033435977547251604"
"2981","0.04071800420314681","0.04071800420314681","0.04071800420314681"
"2982","0.04588320872893062","0.04588320872893062","0.04588320872893062"
"2983","0.0415137086444729","0.0415137086444729","0.0415137086444729"
"2984","0.04086291643436248","0.04086291643436248","0.04086291643436248"
"2985","0.04558808351979726","0.04558808351979726","0.04558808351979726"
"2986","0.03832114259225078","0.03832114259225078","0.03832114259225078"
"2987","0.044602381006470224","0.044602381006470224","0.044602381006470224"
"2988","0.04377130745557425","0.04377130745557425","0.04377130745557425"
"2989","0.051099065375431296","0.051099065375431296","0.051099065375431296"
"2990","0.033375979849745746","0.033375979849745746","0.033375979849745746"
"2991","0.035840489609397716","0.035840489609397716","0.035840489609397716"
"2992","0.03636035899134402","0.03636035899134402","0.03636035899134402"
"2993","0.035657467068206605","0.035657467068206605","0.035657467068206605"
"2994","0.03808363802069157","0.03808363802069157","0.03808363802069157"
"2995","0.03728029495398515","0.03728029495398515","0.03728029495398515"
"2996","0.05339606716529193","0.05339606716529193","0.05339606716529193"
"2997","0.04824188385684806","0.04824188385684806","0.04824188385684806"
"2998","0.04085172446473838","0.04085172446473838","0.04085172446473838"
"2999","0.0377020336644626","0.0377020336644626","0.0377020336644626"
"3000","0.03843404212219621","0.03843404212219621","0.03843404212219621"
"3001","0.04160831856441397","0.04160831856441397","0.04160831856441397"
"3002","0.041054873550130745","0.041054873550130745","0.041054873550130745"
"3003","0.044705404411561726","0.044705404411561726","0.044705404411561726"
"3004","0.04660587637438839","0.04660587637438839","0.04660587637438839"
"3005","0.03392737218746488","0.03392737218746488","0.03392737218746488"
"3006","0.04361113558048269","0.04361113558048269","0.04361113558048269"
"3007","0.04127951713452987","0.04127951713452987","0.04127951713452987"
"3008","0.035502247315987154","0.035502247315987154","0.035502247315987154"
"3009","0.035036116057377935","0.035036116057377935","0.035036116057377935"
"3010","0.038927179870337454","0.038927179870337454","0.038927179870337454"
"3011","0.046313864750838526","0.046313864750838526","0.046313864750838526"
"3012","0.03713128942034543","0.03713128942034543","0.03713128942034543"
"3013","0.04383266100271824","0.04383266100271824","0.04383266100271824"
"3014","0.038186544917740886","0.038186544917740886","0.038186544917740886"
"3015","0.04008185229446158","0.04008185229446158","0.04008185229446158"
"3016","0.03978254193450519","0.03978254193450519","0.03978254193450519"
"3017","0.04389849097291698","0.04389849097291698","0.04389849097291698"
"3018","0.04171943117204083","0.04171943117204083","0.04171943117204083"
"3019","0.036434582565058875","0.036434582565058875","0.036434582565058875"
"3020","0.04655023611931233","0.04655023611931233","0.04655023611931233"
"3021","0.040260563483178656","0.040260563483178656","0.040260563483178656"
"3022","0.04185867098256078","0.04185867098256078","0.04185867098256078"
"3023","0.03822637197200081","0.03822637197200081","0.03822637197200081"
"3024","0.039077380710862565","0.039077380710862565","0.039077380710862565"
"3025","0.037161256830418585","0.037161256830418585","0.037161256830418585"
"3026","0.04783572150726366","0.04783572150726366","0.04783572150726366"
"3027","0.04260629900959181","0.04260629900959181","0.04260629900959181"
"3028","0.03956170966579333","0.03956170966579333","0.03956170966579333"
"3029","0.043483977085255886","0.043483977085255886","0.043483977085255886"
"3030","0.04377735284970726","0.04377735284970726","0.04377735284970726"
"3031","0.038025174324472014","0.038025174324472014","0.038025174324472014"
"3032","0.03744550999699819","0.03744550999699819","0.03744550999699819"
"3033","0.048309590002839395","0.048309590002839395","0.048309590002839395"
"3034","0.04385809805958166","0.04385809805958166","0.04385809805958166"
"3035","0.03667880218609366","0.03667880218609366","0.03667880218609366"
"3036","0.041852341354488926","0.041852341354488926","0.041852341354488926"
"3037","0.03645193796674733","0.03645193796674733","0.03645193796674733"
"3038","0.04343314730540261","0.04343314730540261","0.04343314730540261"
"3039","0.043300213186726944","0.043300213186726944","0.043300213186726944"
"3040","0.04119332417290356","0.04119332417290356","0.04119332417290356"
"3041","0.03745100930106012","0.03745100930106012","0.03745100930106012"
"3042","0.03854978009782283","0.03854978009782283","0.03854978009782283"
"3043","0.044358383534801246","0.044358383534801246","0.044358383534801246"
"3044","0.04085288227315006","0.04085288227315006","0.04085288227315006"
"3045","0.04182587441898232","0.04182587441898232","0.04182587441898232"
"3046","0.03721942336485252","0.03721942336485252","0.03721942336485252"
"3047","0.045446817191974485","0.045446817191974485","0.045446817191974485"
"3048","0.0412425252829128","0.0412425252829128","0.0412425252829128"
"3049","0.0370791768417709","0.0370791768417709","0.0370791768417709"
"3050","0.03535859692141024","0.03535859692141024","0.03535859692141024"
"3051","0.043077660577708836","0.043077660577708836","0.043077660577708836"
"3052","0.042357038203250645","0.042357038203250645","0.042357038203250645"
"3053","0.04187909814565915","0.04187909814565915","0.04187909814565915"
"3054","0.03671328328306538","0.03671328328306538","0.03671328328306538"
"3055","0.0393694406226938","0.0393694406226938","0.0393694406226938"
"3056","0.03643458911288224","0.03643458911288224","0.03643458911288224"
"3057","0.0426398299334073","0.0426398299334073","0.0426398299334073"
"3058","0.04219649613895714","0.04219649613895714","0.04219649613895714"
"3059","0.04498876436308101","0.04498876436308101","0.04498876436308101"
"3060","0.04140802522795659","0.04140802522795659","0.04140802522795659"
"3061","0.03581150777868515","0.03581150777868515","0.03581150777868515"
"3062","0.0432563240155175","0.0432563240155175","0.0432563240155175"
"3063","0.03525169128418167","0.03525169128418167","0.03525169128418167"
"3064","0.04273817370776605","0.04273817370776605","0.04273817370776605"
"3065","0.047091535827752135","0.047091535827752135","0.047091535827752135"
"3066","0.04453853387472351","0.04453853387472351","0.04453853387472351"
"3067","0.039931158141528436","0.039931158141528436","0.039931158141528436"
"3068","0.035561300742318516","0.035561300742318516","0.035561300742318516"
"3069","0.054455664284958676","0.054455664284958676","0.054455664284958676"
"3070","0.0385553381056211","0.0385553381056211","0.0385553381056211"
"3071","0.03838942735916716","0.03838942735916716","0.03838942735916716"
"3072","0.04204934314920209","0.04204934314920209","0.04204934314920209"
"3073","0.0434192508031086","0.0434192508031086","0.0434192508031086"
"3074","0.04603694320022108","0.04603694320022108","0.04603694320022108"
"3075","0.051136932125824326","0.051136932125824326","0.051136932125824326"
"3076","0.03580105654589824","0.03580105654589824","0.03580105654589824"
"3077","0.04258193464699332","0.04258193464699332","0.04258193464699332"
"3078","0.04144967916588858","0.04144967916588858","0.04144967916588858"
"3079","0.04611228110331358","0.04611228110331358","0.04611228110331358"
"3080","0.039200424786021044","0.039200424786021044","0.039200424786021044"
"3081","0.03708801753534439","0.03708801753534439","0.03708801753534439"
"3082","0.048320731043989935","0.048320731043989935","0.048320731043989935"
"3083","0.051849844843523944","0.051849844843523944","0.051849844843523944"
"3084","0.041280922292645704","0.041280922292645704","0.041280922292645704"
"3085","0.03970537251646813","0.03970537251646813","0.03970537251646813"
"3086","0.040793538463958126","0.040793538463958126","0.040793538463958126"
"3087","0.049840166629670925","0.049840166629670925","0.049840166629670925"
"3088","0.0480501235468714","0.0480501235468714","0.0480501235468714"
"3089","0.04189138924044012","0.04189138924044012","0.04189138924044012"
"3090","0.042514678142787504","0.042514678142787504","0.042514678142787504"
"3091","0.04114669233357145","0.04114669233357145","0.04114669233357145"
"3092","0.041726524668605575","0.041726524668605575","0.041726524668605575"
"3093","0.03676188850637282","0.03676188850637282","0.03676188850637282"
"3094","0.03493955574227381","0.03493955574227381","0.03493955574227381"
"3095","0.03600126069727998","0.03600126069727998","0.03600126069727998"
"3096","0.04030189828265344","0.04030189828265344","0.04030189828265344"
"3097","0.040777631802535685","0.040777631802535685","0.040777631802535685"
"3098","0.047707476900360896","0.047707476900360896","0.047707476900360896"
"3099","0.039305970302172456","0.039305970302172456","0.039305970302172456"
"3100","0.036408846194873334","0.036408846194873334","0.036408846194873334"
"3101","0.046683721923524546","0.046683721923524546","0.046683721923524546"
"3102","0.04145877191907809","0.04145877191907809","0.04145877191907809"
"3103","0.03725384025124336","0.03725384025124336","0.03725384025124336"
"3104","0.042478057700365","0.042478057700365","0.042478057700365"
"3105","0.0389233606387869","0.0389233606387869","0.0389233606387869"
"3106","0.04575887358168376","0.04575887358168376","0.04575887358168376"
"3107","0.03989862249234255","0.03989862249234255","0.03989862249234255"
"3108","0.037166205756532754","0.037166205756532754","0.037166205756532754"
"3109","0.037097765463985265","0.037097765463985265","0.037097765463985265"
"3110","0.04248833116183731","0.04248833116183731","0.04248833116183731"
"3111","0.050124947009290786","0.050124947009290786","0.050124947009290786"
"3112","0.04783823746381992","0.04783823746381992","0.04783823746381992"
"3113","0.04175159713647049","0.04175159713647049","0.04175159713647049"
"3114","0.04314365743875258","0.04314365743875258","0.04314365743875258"
"3115","0.047404132664681096","0.047404132664681096","0.047404132664681096"
"3116","0.04225847919128131","0.04225847919128131","0.04225847919128131"
"3117","0.04714380195773499","0.04714380195773499","0.04714380195773499"
"3118","0.037006795354003696","0.037006795354003696","0.037006795354003696"
"3119","0.04458867899715154","0.04458867899715154","0.04458867899715154"
"3120","0.040244803343580896","0.040244803343580896","0.040244803343580896"
"3121","0.04283892126776844","0.04283892126776844","0.04283892126776844"
"3122","0.041886569232524776","0.041886569232524776","0.041886569232524776"
"3123","0.04842058132751727","0.04842058132751727","0.04842058132751727"
"3124","0.04230351170688405","0.04230351170688405","0.04230351170688405"
"3125","0.045597188949539465","0.045597188949539465","0.045597188949539465"
"3126","0.036394659257290664","0.036394659257290664","0.036394659257290664"
"3127","0.04769970453491888","0.04769970453491888","0.04769970453491888"
"3128","0.04257795085686582","0.04257795085686582","0.04257795085686582"
"3129","0.03633938670137469","0.03633938670137469","0.03633938670137469"
"3130","0.05378019159564083","0.05378019159564083","0.05378019159564083"
"3131","0.03844846189446455","0.03844846189446455","0.03844846189446455"
"3132","0.041738786806720184","0.041738786806720184","0.041738786806720184"
"3133","0.03824711743980887","0.03824711743980887","0.03824711743980887"
"3134","0.04358639574728159","0.04358639574728159","0.04358639574728159"
"3135","0.043968280993981035","0.043968280993981035","0.043968280993981035"
"3136","0.03687860796074624","0.03687860796074624","0.03687860796074624"
"3137","0.04998853434969457","0.04998853434969457","0.04998853434969457"
"3138","0.036913854625516704","0.036913854625516704","0.036913854625516704"
"3139","0.039051833947842785","0.039051833947842785","0.039051833947842785"
"3140","0.03590052797662057","0.03590052797662057","0.03590052797662057"
"3141","0.04190853586435238","0.04190853586435238","0.04190853586435238"
"3142","0.045769179126349806","0.045769179126349806","0.045769179126349806"
"3143","0.03937360991922659","0.03937360991922659","0.03937360991922659"
"3144","0.03624548593723828","0.03624548593723828","0.03624548593723828"
"3145","0.039764916415101687","0.039764916415101687","0.039764916415101687"
"3146","0.03722644876125584","0.03722644876125584","0.03722644876125584"
"3147","0.03666167621104891","0.03666167621104891","0.03666167621104891"
"3148","0.04426390458841456","0.04426390458841456","0.04426390458841456"
"3149","0.04340435426555147","0.04340435426555147","0.04340435426555147"
"3150","0.03752205908437013","0.03752205908437013","0.03752205908437013"
"3151","0.039537086629945914","0.039537086629945914","0.039537086629945914"
"3152","0.046600350034224275","0.046600350034224275","0.046600350034224275"
"3153","0.035548487722411044","0.035548487722411044","0.035548487722411044"
"3154","0.03459079843519685","0.03459079843519685","0.03459079843519685"
"3155","0.03971634937032725","0.03971634937032725","0.03971634937032725"
"3156","0.04966240344382731","0.04966240344382731","0.04966240344382731"
"3157","0.03809110836529474","0.03809110836529474","0.03809110836529474"
"3158","0.03817509355089877","0.03817509355089877","0.03817509355089877"
"3159","0.0365205163014396","0.0365205163014396","0.0365205163014396"
"3160","0.04176547719288789","0.04176547719288789","0.04176547719288789"
"3161","0.04388679673390171","0.04388679673390171","0.04388679673390171"
"3162","0.04306833504085021","0.04306833504085021","0.04306833504085021"
"3163","0.037476625636134485","0.037476625636134485","0.037476625636134485"
"3164","0.04478884425652235","0.04478884425652235","0.04478884425652235"
"3165","0.036452582213976","0.036452582213976","0.036452582213976"
"3166","0.04113197539313358","0.04113197539313358","0.04113197539313358"
"3167","0.0422829099677475","0.0422829099677475","0.0422829099677475"
"3168","0.03712902939668598","0.03712902939668598","0.03712902939668598"
"3169","0.0382995642127325","0.0382995642127325","0.0382995642127325"
"3170","0.051010260983330655","0.051010260983330655","0.051010260983330655"
"3171","0.04214228838737061","0.04214228838737061","0.04214228838737061"
"3172","0.04274217579182557","0.04274217579182557","0.04274217579182557"
"3173","0.03869470062811704","0.03869470062811704","0.03869470062811704"
"3174","0.033401281767494614","0.033401281767494614","0.033401281767494614"
"3175","0.04533006072856469","0.04533006072856469","0.04533006072856469"
"3176","0.039730673480232855","0.039730673480232855","0.039730673480232855"
"3177","0.03802707546739507","0.03802707546739507","0.03802707546739507"
"3178","0.0385120525910677","0.0385120525910677","0.0385120525910677"
"3179","0.040196240402092964","0.040196240402092964","0.040196240402092964"
"3180","0.037932569864888674","0.037932569864888674","0.037932569864888674"
"3181","0.03687850613709313","0.03687850613709313","0.03687850613709313"
"3182","0.03628454709134902","0.03628454709134902","0.03628454709134902"
"3183","0.04115725858787017","0.04115725858787017","0.04115725858787017"
"3184","0.0346226514065752","0.0346226514065752","0.0346226514065752"
"3185","0.03697836727196591","0.03697836727196591","0.03697836727196591"
"3186","0.04055111445607188","0.04055111445607188","0.04055111445607188"
"3187","0.046446396539541954","0.046446396539541954","0.046446396539541954"
"3188","0.03957198386810927","0.03957198386810927","0.03957198386810927"
"3189","0.04706295406952579","0.04706295406952579","0.04706295406952579"
"3190","0.03512083161361336","0.03512083161361336","0.03512083161361336"
"3191","0.03866281164825347","0.03866281164825347","0.03866281164825347"
"3192","0.04290524586353114","0.04290524586353114","0.04290524586353114"
"3193","0.03517283923386398","0.03517283923386398","0.03517283923386398"
"3194","0.03968159027853998","0.03968159027853998","0.03968159027853998"
"3195","0.04925757130354647","0.04925757130354647","0.04925757130354647"
"3196","0.03814845594194421","0.03814845594194421","0.03814845594194421"
"3197","0.03598684463974365","0.03598684463974365","0.03598684463974365"
"3198","0.03856960147713282","0.03856960147713282","0.03856960147713282"
"3199","0.03764496692319041","0.03764496692319041","0.03764496692319041"
"3200","0.044530051981951146","0.044530051981951146","0.044530051981951146"
"3201","0.04298606847813278","0.04298606847813278","0.04298606847813278"
"3202","0.032952983773885655","0.032952983773885655","0.032952983773885655"
"3203","0.03702628552006476","0.03702628552006476","0.03702628552006476"
"3204","0.03746172088654636","0.03746172088654636","0.03746172088654636"
