"Step","DRWKV4-halfcheetah-medium-v2-fef93df8 - train_loss","DRWKV4-halfcheetah-medium-v2-fef93df8 - train_loss__MIN","DRWKV4-halfcheetah-medium-v2-fef93df8 - train_loss__MAX"
"689","0.053218000511058516","0.053218000511058516","0.053218000511058516"
"690","0.052922090987911355","0.052922090987911355","0.052922090987911355"
"691","0.0729456775735988","0.0729456775735988","0.0729456775735988"
"692","0.04557667414221759","0.04557667414221759","0.04557667414221759"
"693","0.05397968984828726","0.05397968984828726","0.05397968984828726"
"694","0.05101456586649248","0.05101456586649248","0.05101456586649248"
"695","0.05207799848340224","0.05207799848340224","0.05207799848340224"
"696","0.052163829825314985","0.052163829825314985","0.052163829825314985"
"697","0.061501850856524494","0.061501850856524494","0.061501850856524494"
"698","0.04846596799755699","0.04846596799755699","0.04846596799755699"
"699","0.059099220870304885","0.059099220870304885","0.059099220870304885"
"700","0.05596118814931548","0.05596118814931548","0.05596118814931548"
"701","0.055625370635282716","0.055625370635282716","0.055625370635282716"
"702","0.05591539461414232","0.05591539461414232","0.05591539461414232"
"703","0.05553074344143072","0.05553074344143072","0.05553074344143072"
"704","0.06235438459178357","0.06235438459178357","0.06235438459178357"
"705","0.05756408102348435","0.05756408102348435","0.05756408102348435"
"706","0.06722577386897545","0.06722577386897545","0.06722577386897545"
"707","0.048575281890043724","0.048575281890043724","0.048575281890043724"
"708","0.05240945235466658","0.05240945235466658","0.05240945235466658"
"709","0.06404513259996483","0.06404513259996483","0.06404513259996483"
"710","0.056640198676640656","0.056640198676640656","0.056640198676640656"
"711","0.051159723593494646","0.051159723593494646","0.051159723593494646"
"712","0.05054321544439033","0.05054321544439033","0.05054321544439033"
"713","0.05078119343807782","0.05078119343807782","0.05078119343807782"
"714","0.047095589283064135","0.047095589283064135","0.047095589283064135"
"715","0.052594790221258056","0.052594790221258056","0.052594790221258056"
"716","0.05294503668889855","0.05294503668889855","0.05294503668889855"
"717","0.06289386350780334","0.06289386350780334","0.06289386350780334"
"718","0.06101114359883993","0.06101114359883993","0.06101114359883993"
"719","0.04834127204240755","0.04834127204240755","0.04834127204240755"
"720","0.05444556992730101","0.05444556992730101","0.05444556992730101"
"721","0.06969137719797688","0.06969137719797688","0.06969137719797688"
"722","0.050816231857878515","0.050816231857878515","0.050816231857878515"
"723","0.051818462337350706","0.051818462337350706","0.051818462337350706"
"724","0.05716747472050043","0.05716747472050043","0.05716747472050043"
"725","0.046224767211059496","0.046224767211059496","0.046224767211059496"
"726","0.05460216316316697","0.05460216316316697","0.05460216316316697"
"727","0.049483757572441237","0.049483757572441237","0.049483757572441237"
"728","0.053555486293935056","0.053555486293935056","0.053555486293935056"
"729","0.056766321726910304","0.056766321726910304","0.056766321726910304"
"730","0.054358959314414895","0.054358959314414895","0.054358959314414895"
"731","0.04751220410846009","0.04751220410846009","0.04751220410846009"
"732","0.05609115566493846","0.05609115566493846","0.05609115566493846"
"733","0.049513559110905124","0.049513559110905124","0.049513559110905124"
"734","0.05404499655811017","0.05404499655811017","0.05404499655811017"
"735","0.05609246801749213","0.05609246801749213","0.05609246801749213"
"736","0.05240095535355561","0.05240095535355561","0.05240095535355561"
"737","0.05472898388077097","0.05472898388077097","0.05472898388077097"
"738","0.047131952812607424","0.047131952812607424","0.047131952812607424"
"739","0.0584105842060046","0.0584105842060046","0.0584105842060046"
"740","0.04912038792590277","0.04912038792590277","0.04912038792590277"
"741","0.04404076476699399","0.04404076476699399","0.04404076476699399"
"742","0.05054227208105863","0.05054227208105863","0.05054227208105863"
"743","0.0596015487668858","0.0596015487668858","0.0596015487668858"
"744","0.05494168893675385","0.05494168893675385","0.05494168893675385"
"745","0.04867539778089967","0.04867539778089967","0.04867539778089967"
"746","0.05434363014867991","0.05434363014867991","0.05434363014867991"
"747","0.05469473978886174","0.05469473978886174","0.05469473978886174"
"748","0.04566815983487638","0.04566815983487638","0.04566815983487638"
"749","0.0544634345172542","0.0544634345172542","0.0544634345172542"
"750","0.060008807586387276","0.060008807586387276","0.060008807586387276"
"751","0.05916441154862476","0.05916441154862476","0.05916441154862476"
"752","0.057250771172062336","0.057250771172062336","0.057250771172062336"
"753","0.0570992606561538","0.0570992606561538","0.0570992606561538"
"754","0.05065049829283598","0.05065049829283598","0.05065049829283598"
"755","0.05496781467795616","0.05496781467795616","0.05496781467795616"
"756","0.05041403142399505","0.05041403142399505","0.05041403142399505"
"757","0.05468675707052159","0.05468675707052159","0.05468675707052159"
"758","0.05644526199516708","0.05644526199516708","0.05644526199516708"
"759","0.05056017885614804","0.05056017885614804","0.05056017885614804"
"760","0.052286417081460146","0.052286417081460146","0.052286417081460146"
"761","0.046634688571995486","0.046634688571995486","0.046634688571995486"
"762","0.04782849341689002","0.04782849341689002","0.04782849341689002"
"763","0.047959792815795876","0.047959792815795876","0.047959792815795876"
"764","0.05515901101835362","0.05515901101835362","0.05515901101835362"
"765","0.05026741050315017","0.05026741050315017","0.05026741050315017"
"766","0.05413510271162591","0.05413510271162591","0.05413510271162591"
"767","0.05557197498262146","0.05557197498262146","0.05557197498262146"
"768","0.05075409636422667","0.05075409636422667","0.05075409636422667"
"769","0.04857524328910675","0.04857524328910675","0.04857524328910675"
"770","0.05439999017348106","0.05439999017348106","0.05439999017348106"
"771","0.05351218177535655","0.05351218177535655","0.05351218177535655"
"772","0.05049659690829715","0.05049659690829715","0.05049659690829715"
"773","0.05996162283155635","0.05996162283155635","0.05996162283155635"
"774","0.049662638902862793","0.049662638902862793","0.049662638902862793"
"775","0.054304601155424743","0.054304601155424743","0.054304601155424743"
"776","0.053662047482837545","0.053662047482837545","0.053662047482837545"
"777","0.051323100901794025","0.051323100901794025","0.051323100901794025"
"778","0.050286742484495495","0.050286742484495495","0.050286742484495495"
"779","0.0517023467735991","0.0517023467735991","0.0517023467735991"
"780","0.04484072032194606","0.04484072032194606","0.04484072032194606"
"781","0.05104239087358266","0.05104239087358266","0.05104239087358266"
"782","0.05225567607625378","0.05225567607625378","0.05225567607625378"
"783","0.06044214909155602","0.06044214909155602","0.06044214909155602"
"784","0.05432246494793336","0.05432246494793336","0.05432246494793336"
"785","0.04840662244582774","0.04840662244582774","0.04840662244582774"
"786","0.05684622897735325","0.05684622897735325","0.05684622897735325"
"787","0.061204448366151","0.061204448366151","0.061204448366151"
"788","0.06239637670732442","0.06239637670732442","0.06239637670732442"
"789","0.05381017062679209","0.05381017062679209","0.05381017062679209"
"790","0.05345412199461742","0.05345412199461742","0.05345412199461742"
"791","0.05521238315213326","0.05521238315213326","0.05521238315213326"
"792","0.044157028259060295","0.044157028259060295","0.044157028259060295"
"793","0.044507077123240625","0.044507077123240625","0.044507077123240625"
"794","0.052711681542821714","0.052711681542821714","0.052711681542821714"
"795","0.05057378788239849","0.05057378788239849","0.05057378788239849"
"796","0.046058723658921746","0.046058723658921746","0.046058723658921746"
"797","0.05018596533943677","0.05018596533943677","0.05018596533943677"
"798","0.04484482424776125","0.04484482424776125","0.04484482424776125"
"799","0.04482859332611862","0.04482859332611862","0.04482859332611862"
"800","0.0571590032040701","0.0571590032040701","0.0571590032040701"
"801","0.04717088971483827","0.04717088971483827","0.04717088971483827"
"802","0.043221057962669535","0.043221057962669535","0.043221057962669535"
"803","0.05503824624084755","0.05503824624084755","0.05503824624084755"
"804","0.050557849567164435","0.050557849567164435","0.050557849567164435"
"805","0.044075311266992136","0.044075311266992136","0.044075311266992136"
"806","0.05363330116789638","0.05363330116789638","0.05363330116789638"
"807","0.04741154623878695","0.04741154623878695","0.04741154623878695"
"808","0.05819110723322941","0.05819110723322941","0.05819110723322941"
"809","0.06453882892124979","0.06453882892124979","0.06453882892124979"
"810","0.053449738260412244","0.053449738260412244","0.053449738260412244"
"811","0.05446507844603842","0.05446507844603842","0.05446507844603842"
"812","0.049095807292583914","0.049095807292583914","0.049095807292583914"
"813","0.05374926184112671","0.05374926184112671","0.05374926184112671"
"814","0.048896623454741085","0.048896623454741085","0.048896623454741085"
"815","0.050671419554848614","0.050671419554848614","0.050671419554848614"
"816","0.04536624715004704","0.04536624715004704","0.04536624715004704"
"817","0.06946857054671483","0.06946857054671483","0.06946857054671483"
"818","0.05479085672847264","0.05479085672847264","0.05479085672847264"
"819","0.04848292728035739","0.04848292728035739","0.04848292728035739"
"820","0.048426158123020854","0.048426158123020854","0.048426158123020854"
"821","0.05134475082177148","0.05134475082177148","0.05134475082177148"
"822","0.05449708853969298","0.05449708853969298","0.05449708853969298"
"823","0.04779088049980032","0.04779088049980032","0.04779088049980032"
"824","0.0477592394204035","0.0477592394204035","0.0477592394204035"
"825","0.05567553159640659","0.05567553159640659","0.05567553159640659"
"826","0.04538737527813437","0.04538737527813437","0.04538737527813437"
"827","0.04566267310982356","0.04566267310982356","0.04566267310982356"
"828","0.059654335334797595","0.059654335334797595","0.059654335334797595"
"829","0.04956930682689997","0.04956930682689997","0.04956930682689997"
"830","0.06062925526123088","0.06062925526123088","0.06062925526123088"
"831","0.05005231683100602","0.05005231683100602","0.05005231683100602"
"832","0.04908205426777014","0.04908205426777014","0.04908205426777014"
"833","0.04616115791740992","0.04616115791740992","0.04616115791740992"
"834","0.050216122884228845","0.050216122884228845","0.050216122884228845"
"835","0.04821338468444507","0.04821338468444507","0.04821338468444507"
"836","0.05244782501427218","0.05244782501427218","0.05244782501427218"
"837","0.05406706325750015","0.05406706325750015","0.05406706325750015"
"838","0.044217771335555024","0.044217771335555024","0.044217771335555024"
"839","0.047491582110138895","0.047491582110138895","0.047491582110138895"
"840","0.04445945212710971","0.04445945212710971","0.04445945212710971"
"841","0.045639213581752346","0.045639213581752346","0.045639213581752346"
"842","0.05153050114356666","0.05153050114356666","0.05153050114356666"
"843","0.0532531897377244","0.0532531897377244","0.0532531897377244"
"844","0.04763059879685827","0.04763059879685827","0.04763059879685827"
"845","0.05281583202417082","0.05281583202417082","0.05281583202417082"
"846","0.051393885504601125","0.051393885504601125","0.051393885504601125"
"847","0.052457386874770716","0.052457386874770716","0.052457386874770716"
"848","0.050424007042535766","0.050424007042535766","0.050424007042535766"
"849","0.05094479144334961","0.05094479144334961","0.05094479144334961"
"850","0.046242357459601056","0.046242357459601056","0.046242357459601056"
"851","0.049308474895678266","0.049308474895678266","0.049308474895678266"
"852","0.05266695214429133","0.05266695214429133","0.05266695214429133"
"853","0.047600917979418594","0.047600917979418594","0.047600917979418594"
"854","0.06096221048950239","0.06096221048950239","0.06096221048950239"
"855","0.04942493021917649","0.04942493021917649","0.04942493021917649"
"856","0.048625913380658733","0.048625913380658733","0.048625913380658733"
"857","0.05929078315565931","0.05929078315565931","0.05929078315565931"
"858","0.06069595169370058","0.06069595169370058","0.06069595169370058"
"859","0.060927946528861195","0.060927946528861195","0.060927946528861195"
"860","0.04804126065302136","0.04804126065302136","0.04804126065302136"
"861","0.05970722545590932","0.05970722545590932","0.05970722545590932"
"862","0.04451359800564014","0.04451359800564014","0.04451359800564014"
"863","0.04617271828805123","0.04617271828805123","0.04617271828805123"
"864","0.04607722937303875","0.04607722937303875","0.04607722937303875"
"865","0.047561889185018094","0.047561889185018094","0.047561889185018094"
"866","0.047651172247275136","0.047651172247275136","0.047651172247275136"
"867","0.04520523639598119","0.04520523639598119","0.04520523639598119"
"868","0.04205568713512955","0.04205568713512955","0.04205568713512955"
"869","0.041844210569024966","0.041844210569024966","0.041844210569024966"
"870","0.04700677745095206","0.04700677745095206","0.04700677745095206"
"871","0.04434873899118178","0.04434873899118178","0.04434873899118178"
"872","0.05174878382241593","0.05174878382241593","0.05174878382241593"
"873","0.056138127805355","0.056138127805355","0.056138127805355"
"874","0.043612228071823175","0.043612228071823175","0.043612228071823175"
"875","0.05914795689977906","0.05914795689977906","0.05914795689977906"
"876","0.047720155980553895","0.047720155980553895","0.047720155980553895"
"877","0.04891966464219758","0.04891966464219758","0.04891966464219758"
"878","0.051710851610338913","0.051710851610338913","0.051710851610338913"
"879","0.05502219908367397","0.05502219908367397","0.05502219908367397"
"880","0.04490695388384077","0.04490695388384077","0.04490695388384077"
"881","0.04121860204242255","0.04121860204242255","0.04121860204242255"
"882","0.05827515654162688","0.05827515654162688","0.05827515654162688"
"883","0.043779842635666436","0.043779842635666436","0.043779842635666436"
"884","0.05106965600686569","0.05106965600686569","0.05106965600686569"
"885","0.048694481729465604","0.048694481729465604","0.048694481729465604"
"886","0.05463919921052702","0.05463919921052702","0.05463919921052702"
"887","0.053425894826365124","0.053425894826365124","0.053425894826365124"
"888","0.04657919152604378","0.04657919152604378","0.04657919152604378"
"889","0.04869256198480637","0.04869256198480637","0.04869256198480637"
"890","0.06120769151652095","0.06120769151652095","0.06120769151652095"
"891","0.04570937024788832","0.04570937024788832","0.04570937024788832"
"892","0.05274655694845004","0.05274655694845004","0.05274655694845004"
"893","0.04709588761048547","0.04709588761048547","0.04709588761048547"
"894","0.05007369701320717","0.05007369701320717","0.05007369701320717"
"895","0.055166065925824105","0.055166065925824105","0.055166065925824105"
"896","0.050401738850976534","0.050401738850976534","0.050401738850976534"
"897","0.04540105575246636","0.04540105575246636","0.04540105575246636"
"898","0.057785769012004495","0.057785769012004495","0.057785769012004495"
"899","0.05204436325440338","0.05204436325440338","0.05204436325440338"
"900","0.05175144161233638","0.05175144161233638","0.05175144161233638"
"901","0.050175403546393875","0.050175403546393875","0.050175403546393875"
"902","0.044151398071308245","0.044151398071308245","0.044151398071308245"
"903","0.05032061975587004","0.05032061975587004","0.05032061975587004"
"904","0.05079466640589946","0.05079466640589946","0.05079466640589946"
"905","0.04579201968628215","0.04579201968628215","0.04579201968628215"
"906","0.04964619262268302","0.04964619262268302","0.04964619262268302"
"907","0.05167102258168507","0.05167102258168507","0.05167102258168507"
"908","0.054505088486357926","0.054505088486357926","0.054505088486357926"
"909","0.05656402918522552","0.05656402918522552","0.05656402918522552"
"910","0.04651934670210918","0.04651934670210918","0.04651934670210918"
"911","0.05649300988866781","0.05649300988866781","0.05649300988866781"
"912","0.044841257874968427","0.044841257874968427","0.044841257874968427"
"913","0.05181497162157106","0.05181497162157106","0.05181497162157106"
"914","0.05130736420906253","0.05130736420906253","0.05130736420906253"
"915","0.04775671326195151","0.04775671326195151","0.04775671326195151"
"916","0.046722406589304745","0.046722406589304745","0.046722406589304745"
"917","0.0463425386215032","0.0463425386215032","0.0463425386215032"
"918","0.050747879824923826","0.050747879824923826","0.050747879824923826"
"919","0.052035486325951015","0.052035486325951015","0.052035486325951015"
"920","0.053331576155895156","0.053331576155895156","0.053331576155895156"
"921","0.04833717542137994","0.04833717542137994","0.04833717542137994"
"922","0.044146860386231224","0.044146860386231224","0.044146860386231224"
"923","0.04812448058309483","0.04812448058309483","0.04812448058309483"
"924","0.04858178409502634","0.04858178409502634","0.04858178409502634"
"925","0.05679636500786838","0.05679636500786838","0.05679636500786838"
"926","0.050570009368925084","0.050570009368925084","0.050570009368925084"
"927","0.05306057470783789","0.05306057470783789","0.05306057470783789"
"928","0.04612275100749738","0.04612275100749738","0.04612275100749738"
"929","0.05015724284838938","0.05015724284838938","0.05015724284838938"
"930","0.049602227730521836","0.049602227730521836","0.049602227730521836"
"931","0.04196168405845849","0.04196168405845849","0.04196168405845849"
"932","0.04428976339306703","0.04428976339306703","0.04428976339306703"
"933","0.05005805670899693","0.05005805670899693","0.05005805670899693"
"934","0.05065816680089489","0.05065816680089489","0.05065816680089489"
"935","0.04800482083559817","0.04800482083559817","0.04800482083559817"
"936","0.048797885687947816","0.048797885687947816","0.048797885687947816"
"937","0.046620779388810395","0.046620779388810395","0.046620779388810395"
"938","0.05630696055417725","0.05630696055417725","0.05630696055417725"
"939","0.04608085610948175","0.04608085610948175","0.04608085610948175"
"940","0.04819245952718134","0.04819245952718134","0.04819245952718134"
"941","0.042906963343713106","0.042906963343713106","0.042906963343713106"
"942","0.05007820084044305","0.05007820084044305","0.05007820084044305"
"943","0.05164638680033505","0.05164638680033505","0.05164638680033505"
"944","0.05823225024916923","0.05823225024916923","0.05823225024916923"
"945","0.043399720020040104","0.043399720020040104","0.043399720020040104"
"946","0.04940324874787787","0.04940324874787787","0.04940324874787787"
"947","0.04588361134795313","0.04588361134795313","0.04588361134795313"
"948","0.04073741638609625","0.04073741638609625","0.04073741638609625"
"949","0.0443913444452072","0.0443913444452072","0.0443913444452072"
"950","0.043638488946612","0.043638488946612","0.043638488946612"
"951","0.05964821860994143","0.05964821860994143","0.05964821860994143"
"952","0.049143938558765754","0.049143938558765754","0.049143938558765754"
"953","0.042818861320804126","0.042818861320804126","0.042818861320804126"
"954","0.04822927822476472","0.04822927822476472","0.04822927822476472"
"955","0.045158078603355974","0.045158078603355974","0.045158078603355974"
"956","0.0452593896746513","0.0452593896746513","0.0452593896746513"
"957","0.046499073633381065","0.046499073633381065","0.046499073633381065"
"958","0.04349565846447452","0.04349565846447452","0.04349565846447452"
"959","0.04494055714765449","0.04494055714765449","0.04494055714765449"
"960","0.05230831880911239","0.05230831880911239","0.05230831880911239"
"961","0.04280107265165582","0.04280107265165582","0.04280107265165582"
"962","0.04090534505712262","0.04090534505712262","0.04090534505712262"
"963","0.04960690382541533","0.04960690382541533","0.04960690382541533"
"964","0.048792903257818265","0.048792903257818265","0.048792903257818265"
"965","0.045937632507260774","0.045937632507260774","0.045937632507260774"
"966","0.03982930996342852","0.03982930996342852","0.03982930996342852"
"967","0.042573913237158326","0.042573913237158326","0.042573913237158326"
"968","0.054874307969123015","0.054874307969123015","0.054874307969123015"
"969","0.053881741907900016","0.053881741907900016","0.053881741907900016"
"970","0.05315269290550777","0.05315269290550777","0.05315269290550777"
"971","0.042152175303484626","0.042152175303484626","0.042152175303484626"
"972","0.049961943427438864","0.049961943427438864","0.049961943427438864"
"973","0.049583728731152965","0.049583728731152965","0.049583728731152965"
"974","0.04300780694838918","0.04300780694838918","0.04300780694838918"
"975","0.05013711755269214","0.05013711755269214","0.05013711755269214"
"976","0.04970254069385778","0.04970254069385778","0.04970254069385778"
"977","0.04236660066597779","0.04236660066597779","0.04236660066597779"
"978","0.05430992033866338","0.05430992033866338","0.05430992033866338"
"979","0.04438768746706368","0.04438768746706368","0.04438768746706368"
"980","0.049305768266969446","0.049305768266969446","0.049305768266969446"
"981","0.04088557141975044","0.04088557141975044","0.04088557141975044"
"982","0.04982792532017813","0.04982792532017813","0.04982792532017813"
"983","0.0518726366482482","0.0518726366482482","0.0518726366482482"
"984","0.04649396493508671","0.04649396493508671","0.04649396493508671"
"985","0.04418758623256438","0.04418758623256438","0.04418758623256438"
"986","0.050623265258590795","0.050623265258590795","0.050623265258590795"
"987","0.04701320947405363","0.04701320947405363","0.04701320947405363"
"988","0.04608008297727666","0.04608008297727666","0.04608008297727666"
"989","0.04840580487326482","0.04840580487326482","0.04840580487326482"
"990","0.07088749617239029","0.07088749617239029","0.07088749617239029"
"991","0.0410697699147115","0.0410697699147115","0.0410697699147115"
"992","0.04543268466812599","0.04543268466812599","0.04543268466812599"
"993","0.04441824158707353","0.04441824158707353","0.04441824158707353"
"994","0.042757763204757694","0.042757763204757694","0.042757763204757694"
"995","0.04457735416914059","0.04457735416914059","0.04457735416914059"
"996","0.0562831738976711","0.0562831738976711","0.0562831738976711"
"997","0.044568907548828","0.044568907548828","0.044568907548828"
"998","0.04232163492948515","0.04232163492948515","0.04232163492948515"
"999","0.04800587714566743","0.04800587714566743","0.04800587714566743"
"1000","0.04346091750069711","0.04346091750069711","0.04346091750069711"
"1001","0.05038725969267975","0.05038725969267975","0.05038725969267975"
"1002","0.04405127636646515","0.04405127636646515","0.04405127636646515"
"1003","0.04209160102108718","0.04209160102108718","0.04209160102108718"
"1004","0.043386431648268324","0.043386431648268324","0.043386431648268324"
"1005","0.05073949327396745","0.05073949327396745","0.05073949327396745"
"1006","0.0519534158990326","0.0519534158990326","0.0519534158990326"
"1007","0.045284063855549644","0.045284063855549644","0.045284063855549644"
"1008","0.039402178602648864","0.039402178602648864","0.039402178602648864"
"1009","0.04057052595750286","0.04057052595750286","0.04057052595750286"
"1010","0.04178838673869693","0.04178838673869693","0.04178838673869693"
"1011","0.04150360148742314","0.04150360148742314","0.04150360148742314"
"1012","0.04348351208362856","0.04348351208362856","0.04348351208362856"
"1013","0.04440446370294107","0.04440446370294107","0.04440446370294107"
"1014","0.05408578532593747","0.05408578532593747","0.05408578532593747"
"1015","0.044146150110409815","0.044146150110409815","0.044146150110409815"
"1016","0.04506803675930758","0.04506803675930758","0.04506803675930758"
"1017","0.05035226267379265","0.05035226267379265","0.05035226267379265"
"1018","0.052201088583915554","0.052201088583915554","0.052201088583915554"
"1019","0.04404128038577856","0.04404128038577856","0.04404128038577856"
"1020","0.05160066392094815","0.05160066392094815","0.05160066392094815"
"1021","0.04510650397980009","0.04510650397980009","0.04510650397980009"
"1022","0.04480186202075019","0.04480186202075019","0.04480186202075019"
"1023","0.03806653471435841","0.03806653471435841","0.03806653471435841"
"1024","0.042639244166992774","0.042639244166992774","0.042639244166992774"
"1025","0.04515573853400488","0.04515573853400488","0.04515573853400488"
"1026","0.0493374558263892","0.0493374558263892","0.0493374558263892"
"1027","0.043110493942519805","0.043110493942519805","0.043110493942519805"
"1028","0.05466050344799943","0.05466050344799943","0.05466050344799943"
"1029","0.04136764436526333","0.04136764436526333","0.04136764436526333"
"1030","0.04565841893791967","0.04565841893791967","0.04565841893791967"
"1031","0.0482010103553566","0.0482010103553566","0.0482010103553566"
"1032","0.05380868261837593","0.05380868261837593","0.05380868261837593"
"1033","0.04314275718648291","0.04314275718648291","0.04314275718648291"
"1034","0.050689521258122296","0.050689521258122296","0.050689521258122296"
"1035","0.0438132042185895","0.0438132042185895","0.0438132042185895"
"1036","0.04255547934126291","0.04255547934126291","0.04255547934126291"
"1037","0.04211216602624166","0.04211216602624166","0.04211216602624166"
"1038","0.04983490759235541","0.04983490759235541","0.04983490759235541"
"1039","0.05254036439679341","0.05254036439679341","0.05254036439679341"
"1040","0.04502081500605638","0.04502081500605638","0.04502081500605638"
"1041","0.04318686220285349","0.04318686220285349","0.04318686220285349"
"1042","0.05390969863837109","0.05390969863837109","0.05390969863837109"
"1043","0.040044478780722224","0.040044478780722224","0.040044478780722224"
"1044","0.041652146199516085","0.041652146199516085","0.041652146199516085"
"1045","0.05529273322241138","0.05529273322241138","0.05529273322241138"
"1046","0.048239231500113645","0.048239231500113645","0.048239231500113645"
"1047","0.046187084486975775","0.046187084486975775","0.046187084486975775"
"1048","0.041704440428504366","0.041704440428504366","0.041704440428504366"
"1049","0.05819122157571657","0.05819122157571657","0.05819122157571657"
"1050","0.051693172932380745","0.051693172932380745","0.051693172932380745"
"1051","0.04335490122228648","0.04335490122228648","0.04335490122228648"
"1052","0.04112095385522609","0.04112095385522609","0.04112095385522609"
"1053","0.05003838249105513","0.05003838249105513","0.05003838249105513"
"1054","0.05341934088828472","0.05341934088828472","0.05341934088828472"
"1055","0.04687650976512849","0.04687650976512849","0.04687650976512849"
"1056","0.04502211012007085","0.04502211012007085","0.04502211012007085"
"1057","0.04553757438878295","0.04553757438878295","0.04553757438878295"
"1058","0.0408727149447498","0.0408727149447498","0.0408727149447498"
"1059","0.04133085999258001","0.04133085999258001","0.04133085999258001"
"1060","0.04544308846121067","0.04544308846121067","0.04544308846121067"
"1061","0.04015521152544939","0.04015521152544939","0.04015521152544939"
"1062","0.04666346375460821","0.04666346375460821","0.04666346375460821"
"1063","0.0445326605652905","0.0445326605652905","0.0445326605652905"
"1064","0.04226295592678179","0.04226295592678179","0.04226295592678179"
"1065","0.040527268616336785","0.040527268616336785","0.040527268616336785"
"1066","0.046059549865994365","0.046059549865994365","0.046059549865994365"
"1067","0.050831667699032815","0.050831667699032815","0.050831667699032815"
"1068","0.04065755992475197","0.04065755992475197","0.04065755992475197"
"1069","0.03975015502452579","0.03975015502452579","0.03975015502452579"
"1070","0.04021051489560432","0.04021051489560432","0.04021051489560432"
"1071","0.04363330424667488","0.04363330424667488","0.04363330424667488"
"1072","0.04843824642738628","0.04843824642738628","0.04843824642738628"
"1073","0.039361805570589575","0.039361805570589575","0.039361805570589575"
"1074","0.04237709757430163","0.04237709757430163","0.04237709757430163"
"1075","0.05198300245155082","0.05198300245155082","0.05198300245155082"
"1076","0.053052258690351496","0.053052258690351496","0.053052258690351496"
"1077","0.04174437912532638","0.04174437912532638","0.04174437912532638"
"1078","0.03732011545012707","0.03732011545012707","0.03732011545012707"
"1079","0.04354255975367154","0.04354255975367154","0.04354255975367154"
"1080","0.048157093448029945","0.048157093448029945","0.048157093448029945"
"1081","0.03903229298590434","0.03903229298590434","0.03903229298590434"
"1082","0.05128775873270621","0.05128775873270621","0.05128775873270621"
"1083","0.04188325704940558","0.04188325704940558","0.04188325704940558"
"1084","0.045912929319600754","0.045912929319600754","0.045912929319600754"
"1085","0.04500936132451505","0.04500936132451505","0.04500936132451505"
"1086","0.042426616142577374","0.042426616142577374","0.042426616142577374"
"1087","0.042803317975783496","0.042803317975783496","0.042803317975783496"
"1088","0.04977210139801995","0.04977210139801995","0.04977210139801995"
"1089","0.044527424270395355","0.044527424270395355","0.044527424270395355"
"1090","0.04369202140080488","0.04369202140080488","0.04369202140080488"
"1091","0.044103239352636235","0.044103239352636235","0.044103239352636235"
"1092","0.046934211375130444","0.046934211375130444","0.046934211375130444"
"1093","0.03964751445978194","0.03964751445978194","0.03964751445978194"
"1094","0.04515457353356328","0.04515457353356328","0.04515457353356328"
"1095","0.04447129364648783","0.04447129364648783","0.04447129364648783"
"1096","0.038032307892437105","0.038032307892437105","0.038032307892437105"
"1097","0.044048125773887184","0.044048125773887184","0.044048125773887184"
"1098","0.043347264769431335","0.043347264769431335","0.043347264769431335"
"1099","0.04570235379427769","0.04570235379427769","0.04570235379427769"
"1100","0.04145963480522432","0.04145963480522432","0.04145963480522432"
"1101","0.03880791489794511","0.03880791489794511","0.03880791489794511"
"1102","0.03836268443208004","0.03836268443208004","0.03836268443208004"
"1103","0.04389761789597354","0.04389761789597354","0.04389761789597354"
"1104","0.047402525532677535","0.047402525532677535","0.047402525532677535"
"1105","0.04404129050081937","0.04404129050081937","0.04404129050081937"
"1106","0.046575267949677424","0.046575267949677424","0.046575267949677424"
"1107","0.04718128065195561","0.04718128065195561","0.04718128065195561"
"1108","0.04293276059468916","0.04293276059468916","0.04293276059468916"
"1109","0.05266856406785592","0.05266856406785592","0.05266856406785592"
"1110","0.04712060522452099","0.04712060522452099","0.04712060522452099"
"1111","0.04121276096549727","0.04121276096549727","0.04121276096549727"
"1112","0.046400613750357304","0.046400613750357304","0.046400613750357304"
"1113","0.040303538165383644","0.040303538165383644","0.040303538165383644"
"1114","0.05074561204641409","0.05074561204641409","0.05074561204641409"
"1115","0.04438162027457891","0.04438162027457891","0.04438162027457891"
"1116","0.05374487813725622","0.05374487813725622","0.05374487813725622"
"1117","0.04915267316500043","0.04915267316500043","0.04915267316500043"
"1118","0.043100382285365224","0.043100382285365224","0.043100382285365224"
"1119","0.039717621629179245","0.039717621629179245","0.039717621629179245"
"1120","0.039892968758189026","0.039892968758189026","0.039892968758189026"
"1121","0.04214776764242621","0.04214776764242621","0.04214776764242621"
"1122","0.03882557128635725","0.03882557128635725","0.03882557128635725"
"1123","0.04278930990944888","0.04278930990944888","0.04278930990944888"
"1124","0.03843387819324009","0.03843387819324009","0.03843387819324009"
"1125","0.03978683851619539","0.03978683851619539","0.03978683851619539"
"1126","0.058570716501024356","0.058570716501024356","0.058570716501024356"
"1127","0.03506122153828857","0.03506122153828857","0.03506122153828857"
"1128","0.043286850677428684","0.043286850677428684","0.043286850677428684"
"1129","0.04004753523088868","0.04004753523088868","0.04004753523088868"
"1130","0.045659419357949926","0.045659419357949926","0.045659419357949926"
"1131","0.040972790945243726","0.040972790945243726","0.040972790945243726"
"1132","0.046443907578629075","0.046443907578629075","0.046443907578629075"
