"Step","DRWKV6-halfcheetah-medium-v2-164a01ff - train_loss","DRWKV6-halfcheetah-medium-v2-164a01ff - train_loss__MIN","DRWKV6-halfcheetah-medium-v2-164a01ff - train_loss__MAX"
"773","0.05087539157816096","0.05087539157816096","0.05087539157816096"
"774","0.060784620410065694","0.060784620410065694","0.060784620410065694"
"775","0.045699353797181756","0.045699353797181756","0.045699353797181756"
"776","0.06582177953929344","0.06582177953929344","0.06582177953929344"
"777","0.05938639300600905","0.05938639300600905","0.05938639300600905"
"778","0.05632398525911206","0.05632398525911206","0.05632398525911206"
"779","0.046243618553648946","0.046243618553648946","0.046243618553648946"
"780","0.06650080812431572","0.06650080812431572","0.06650080812431572"
"781","0.051235682646571266","0.051235682646571266","0.051235682646571266"
"782","0.04628983854040118","0.04628983854040118","0.04628983854040118"
"783","0.061367189534631085","0.061367189534631085","0.061367189534631085"
"784","0.052133803745074675","0.052133803745074675","0.052133803745074675"
"785","0.048358985257260005","0.048358985257260005","0.048358985257260005"
"786","0.05451330324830616","0.05451330324830616","0.05451330324830616"
"787","0.049497889727699","0.049497889727699","0.049497889727699"
"788","0.04570987724650704","0.04570987724650704","0.04570987724650704"
"789","0.050909852825903296","0.050909852825903296","0.050909852825903296"
"790","0.046216277202838496","0.046216277202838496","0.046216277202838496"
"791","0.04495766122164895","0.04495766122164895","0.04495766122164895"
"792","0.0459372456653107","0.0459372456653107","0.0459372456653107"
"793","0.04923230219676726","0.04923230219676726","0.04923230219676726"
"794","0.04789334956183919","0.04789334956183919","0.04789334956183919"
"795","0.057375252978401466","0.057375252978401466","0.057375252978401466"
"796","0.04872265747352549","0.04872265747352549","0.04872265747352549"
"797","0.049457720013396204","0.049457720013396204","0.049457720013396204"
"798","0.053950123464889","0.053950123464889","0.053950123464889"
"799","0.04198433902371431","0.04198433902371431","0.04198433902371431"
"800","0.05842077222827449","0.05842077222827449","0.05842077222827449"
"801","0.050812094631118354","0.050812094631118354","0.050812094631118354"
"802","0.047055612392217824","0.047055612392217824","0.047055612392217824"
"803","0.049661547998845854","0.049661547998845854","0.049661547998845854"
"804","0.048974139970409766","0.048974139970409766","0.048974139970409766"
"805","0.04531077337838276","0.04531077337838276","0.04531077337838276"
"806","0.05552579505550299","0.05552579505550299","0.05552579505550299"
"807","0.04831162891878494","0.04831162891878494","0.04831162891878494"
"808","0.05445197596804119","0.05445197596804119","0.05445197596804119"
"809","0.0430927798950301","0.0430927798950301","0.0430927798950301"
"810","0.05230026607564375","0.05230026607564375","0.05230026607564375"
"811","0.04565671511997285","0.04565671511997285","0.04565671511997285"
"812","0.047287336449902566","0.047287336449902566","0.047287336449902566"
"813","0.0561816593463239","0.0561816593463239","0.0561816593463239"
"814","0.047078726505939125","0.047078726505939125","0.047078726505939125"
"815","0.05115380335776275","0.05115380335776275","0.05115380335776275"
"816","0.05330943013154743","0.05330943013154743","0.05330943013154743"
"817","0.05058308522402264","0.05058308522402264","0.05058308522402264"
"818","0.04923582981177388","0.04923582981177388","0.04923582981177388"
"819","0.05827223444385302","0.05827223444385302","0.05827223444385302"
"820","0.05003876529477729","0.05003876529477729","0.05003876529477729"
"821","0.055184452977377986","0.055184452977377986","0.055184452977377986"
"822","0.051981009266538813","0.051981009266538813","0.051981009266538813"
"823","0.04413420396441098","0.04413420396441098","0.04413420396441098"
"824","0.04946115814083514","0.04946115814083514","0.04946115814083514"
"825","0.04904959499472357","0.04904959499472357","0.04904959499472357"
"826","0.047549329231237225","0.047549329231237225","0.047549329231237225"
"827","0.05059105692261739","0.05059105692261739","0.05059105692261739"
"828","0.04875929382846354","0.04875929382846354","0.04875929382846354"
"829","0.04367583429583952","0.04367583429583952","0.04367583429583952"
"830","0.04019120980624516","0.04019120980624516","0.04019120980624516"
"831","0.04608239020339935","0.04608239020339935","0.04608239020339935"
"832","0.0434584776114435","0.0434584776114435","0.0434584776114435"
"833","0.046799512168144305","0.046799512168144305","0.046799512168144305"
"834","0.051660951181896536","0.051660951181896536","0.051660951181896536"
"835","0.05370772609180685","0.05370772609180685","0.05370772609180685"
"836","0.04791553050595664","0.04791553050595664","0.04791553050595664"
"837","0.06100341437794777","0.06100341437794777","0.06100341437794777"
"838","0.053015495467320206","0.053015495467320206","0.053015495467320206"
"839","0.048493181128809654","0.048493181128809654","0.048493181128809654"
"840","0.04328664822680364","0.04328664822680364","0.04328664822680364"
"841","0.05251369740791729","0.05251369740791729","0.05251369740791729"
"842","0.053579910698824396","0.053579910698824396","0.053579910698824396"
"843","0.05233475747090869","0.05233475747090869","0.05233475747090869"
"844","0.0505419906975871","0.0505419906975871","0.0505419906975871"
"845","0.0460678821368014","0.0460678821368014","0.0460678821368014"
"846","0.05062789225513911","0.05062789225513911","0.05062789225513911"
"847","0.04452520792041442","0.04452520792041442","0.04452520792041442"
"848","0.05879656740366687","0.05879656740366687","0.05879656740366687"
"849","0.04587760932684345","0.04587760932684345","0.04587760932684345"
"850","0.04654616296068681","0.04654616296068681","0.04654616296068681"
"851","0.051296881252278714","0.051296881252278714","0.051296881252278714"
"852","0.0487700457591041","0.0487700457591041","0.0487700457591041"
"853","0.04602992431159866","0.04602992431159866","0.04602992431159866"
"854","0.04497734410365013","0.04497734410365013","0.04497734410365013"
"855","0.05667924278202227","0.05667924278202227","0.05667924278202227"
"856","0.055654348914117545","0.055654348914117545","0.055654348914117545"
"857","0.044735758943340614","0.044735758943340614","0.044735758943340614"
"858","0.04421080663731746","0.04421080663731746","0.04421080663731746"
"859","0.04564497953623918","0.04564497953623918","0.04564497953623918"
"860","0.042571550538635705","0.042571550538635705","0.042571550538635705"
"861","0.0456872238300665","0.0456872238300665","0.0456872238300665"
"862","0.044336276166991026","0.044336276166991026","0.044336276166991026"
"863","0.044884822177223435","0.044884822177223435","0.044884822177223435"
"864","0.04449272023505544","0.04449272023505544","0.04449272023505544"
"865","0.04770056854253127","0.04770056854253127","0.04770056854253127"
"866","0.05692572872550083","0.05692572872550083","0.05692572872550083"
"867","0.04572651001335982","0.04572651001335982","0.04572651001335982"
"868","0.04866632777354378","0.04866632777354378","0.04866632777354378"
"869","0.04673217389778955","0.04673217389778955","0.04673217389778955"
"870","0.042371270328245184","0.042371270328245184","0.042371270328245184"
"871","0.048153684839229","0.048153684839229","0.048153684839229"
"872","0.044291209970877536","0.044291209970877536","0.044291209970877536"
"873","0.05254588507631249","0.05254588507631249","0.05254588507631249"
"874","0.04820390983027086","0.04820390983027086","0.04820390983027086"
"875","0.0446576024092295","0.0446576024092295","0.0446576024092295"
"876","0.05297498578916388","0.05297498578916388","0.05297498578916388"
"877","0.04590555390558641","0.04590555390558641","0.04590555390558641"
"878","0.053215731916468","0.053215731916468","0.053215731916468"
"879","0.04373091095899072","0.04373091095899072","0.04373091095899072"
"880","0.04883958896891513","0.04883958896891513","0.04883958896891513"
"881","0.04424412926807291","0.04424412926807291","0.04424412926807291"
"882","0.04244244582464135","0.04244244582464135","0.04244244582464135"
"883","0.04163172572667933","0.04163172572667933","0.04163172572667933"
"884","0.045014815966064686","0.045014815966064686","0.045014815966064686"
"885","0.05468083574135182","0.05468083574135182","0.05468083574135182"
"886","0.049608323945522","0.049608323945522","0.049608323945522"
"887","0.047831599859362486","0.047831599859362486","0.047831599859362486"
"888","0.045226857436182946","0.045226857436182946","0.045226857436182946"
"889","0.041081857098212604","0.041081857098212604","0.041081857098212604"
"890","0.052132646714718005","0.052132646714718005","0.052132646714718005"
"891","0.0430987878504462","0.0430987878504462","0.0430987878504462"
"892","0.05500093192788819","0.05500093192788819","0.05500093192788819"
"893","0.04999230299813995","0.04999230299813995","0.04999230299813995"
"894","0.041718071305377157","0.041718071305377157","0.041718071305377157"
"895","0.049999516171251424","0.049999516171251424","0.049999516171251424"
"896","0.05590461243310366","0.05590461243310366","0.05590461243310366"
"897","0.053197867898766876","0.053197867898766876","0.053197867898766876"
"898","0.04440433581800663","0.04440433581800663","0.04440433581800663"
"899","0.05141163889975491","0.05141163889975491","0.05141163889975491"
"900","0.05093527826830249","0.05093527826830249","0.05093527826830249"
"901","0.048429290490265245","0.048429290490265245","0.048429290490265245"
"902","0.052312747931662976","0.052312747931662976","0.052312747931662976"
"903","0.052008839308876724","0.052008839308876724","0.052008839308876724"
"904","0.05537415486259409","0.05537415486259409","0.05537415486259409"
"905","0.04936070314956616","0.04936070314956616","0.04936070314956616"
"906","0.05548052820740909","0.05548052820740909","0.05548052820740909"
"907","0.05325520923414516","0.05325520923414516","0.05325520923414516"
"908","0.04132626295530413","0.04132626295530413","0.04132626295530413"
"909","0.04930601061186717","0.04930601061186717","0.04930601061186717"
"910","0.04738216251449854","0.04738216251449854","0.04738216251449854"
"911","0.04130705114582343","0.04130705114582343","0.04130705114582343"
"912","0.04407352891682994","0.04407352891682994","0.04407352891682994"
"913","0.0524962353844217","0.0524962353844217","0.0524962353844217"
"914","0.05252650910198652","0.05252650910198652","0.05252650910198652"
"915","0.04799661501789842","0.04799661501789842","0.04799661501789842"
"916","0.05559812301310358","0.05559812301310358","0.05559812301310358"
"917","0.04836568335617782","0.04836568335617782","0.04836568335617782"
"918","0.04670611174939898","0.04670611174939898","0.04670611174939898"
"919","0.04766065887257354","0.04766065887257354","0.04766065887257354"
"920","0.04988421118488774","0.04988421118488774","0.04988421118488774"
"921","0.04566778537746571","0.04566778537746571","0.04566778537746571"
"922","0.044877262280657276","0.044877262280657276","0.044877262280657276"
"923","0.04096271083170914","0.04096271083170914","0.04096271083170914"
"924","0.04624704217048966","0.04624704217048966","0.04624704217048966"
"925","0.05354177055507729","0.05354177055507729","0.05354177055507729"
"926","0.040880602530983495","0.040880602530983495","0.040880602530983495"
"927","0.0428455921553489","0.0428455921553489","0.0428455921553489"
"928","0.05239521400684838","0.05239521400684838","0.05239521400684838"
"929","0.050139812234751086","0.050139812234751086","0.050139812234751086"
"930","0.04583088090002716","0.04583088090002716","0.04583088090002716"
"931","0.053793215555739946","0.053793215555739946","0.053793215555739946"
"932","0.05100268464886971","0.05100268464886971","0.05100268464886971"
"933","0.04119715640796925","0.04119715640796925","0.04119715640796925"
"934","0.048705516735967555","0.048705516735967555","0.048705516735967555"
"935","0.05435390826298794","0.05435390826298794","0.05435390826298794"
"936","0.04577854070934411","0.04577854070934411","0.04577854070934411"
"937","0.04225855428878747","0.04225855428878747","0.04225855428878747"
"938","0.04943853233912736","0.04943853233912736","0.04943853233912736"
"939","0.052418260970072","0.052418260970072","0.052418260970072"
"940","0.05653445018618403","0.05653445018618403","0.05653445018618403"
"941","0.04712087646564277","0.04712087646564277","0.04712087646564277"
"942","0.043694128216713465","0.043694128216713465","0.043694128216713465"
"943","0.04321769405190312","0.04321769405190312","0.04321769405190312"
"944","0.04465676808012299","0.04465676808012299","0.04465676808012299"
"945","0.04117480404241898","0.04117480404241898","0.04117480404241898"
"946","0.051784328342916526","0.051784328342916526","0.051784328342916526"
"947","0.042998250251459674","0.042998250251459674","0.042998250251459674"
"948","0.04853699541464368","0.04853699541464368","0.04853699541464368"
"949","0.04250679619554304","0.04250679619554304","0.04250679619554304"
"950","0.0439596882475449","0.0439596882475449","0.0439596882475449"
"951","0.045974412624771116","0.045974412624771116","0.045974412624771116"
"952","0.05480279741003341","0.05480279741003341","0.05480279741003341"
"953","0.04693403740801217","0.04693403740801217","0.04693403740801217"
"954","0.047547678548388005","0.047547678548388005","0.047547678548388005"
"955","0.0454360691528046","0.0454360691528046","0.0454360691528046"
"956","0.050559321932364364","0.050559321932364364","0.050559321932364364"
"957","0.04709350084173284","0.04709350084173284","0.04709350084173284"
"958","0.04488128570045653","0.04488128570045653","0.04488128570045653"
"959","0.05393498675301375","0.05393498675301375","0.05393498675301375"
"960","0.04540109411105345","0.04540109411105345","0.04540109411105345"
"961","0.046839657502109645","0.046839657502109645","0.046839657502109645"
"962","0.048261178251124796","0.048261178251124796","0.048261178251124796"
"963","0.04152371000144611","0.04152371000144611","0.04152371000144611"
"964","0.052229053382241264","0.052229053382241264","0.052229053382241264"
"965","0.048624376523605954","0.048624376523605954","0.048624376523605954"
"966","0.04367884019410798","0.04367884019410798","0.04367884019410798"
"967","0.04401073245000654","0.04401073245000654","0.04401073245000654"
"968","0.04861336556323686","0.04861336556323686","0.04861336556323686"
"969","0.04035518559898112","0.04035518559898112","0.04035518559898112"
"970","0.05123449328030458","0.05123449328030458","0.05123449328030458"
"971","0.04715485593380109","0.04715485593380109","0.04715485593380109"
"972","0.047680413914884534","0.047680413914884534","0.047680413914884534"
"973","0.04569673031079337","0.04569673031079337","0.04569673031079337"
"974","0.05124066019102166","0.05124066019102166","0.05124066019102166"
"975","0.04114287852602882","0.04114287852602882","0.04114287852602882"
"976","0.047304240123293664","0.047304240123293664","0.047304240123293664"
"977","0.04146754206113606","0.04146754206113606","0.04146754206113606"
"978","0.05473933511518948","0.05473933511518948","0.05473933511518948"
"979","0.05419687855951549","0.05419687855951549","0.05419687855951549"
"980","0.0485683819118182","0.0485683819118182","0.0485683819118182"
"981","0.04678671505428116","0.04678671505428116","0.04678671505428116"
"982","0.04203906729617954","0.04203906729617954","0.04203906729617954"
"983","0.04339613510672017","0.04339613510672017","0.04339613510672017"
"984","0.04982351910780634","0.04982351910780634","0.04982351910780634"
"985","0.05099086861834533","0.05099086861834533","0.05099086861834533"
"986","0.04080604749460902","0.04080604749460902","0.04080604749460902"
"987","0.04321731827335068","0.04321731827335068","0.04321731827335068"
"988","0.050095079566498744","0.050095079566498744","0.050095079566498744"
"989","0.050698571157443605","0.050698571157443605","0.050698571157443605"
"990","0.047552768681993964","0.047552768681993964","0.047552768681993964"
"991","0.052591753399350974","0.052591753399350974","0.052591753399350974"
"992","0.04306037986622379","0.04306037986622379","0.04306037986622379"
"993","0.03928816836575595","0.03928816836575595","0.03928816836575595"
"994","0.04642980992233186","0.04642980992233186","0.04642980992233186"
"995","0.05403572352306621","0.05403572352306621","0.05403572352306621"
"996","0.04683519671206536","0.04683519671206536","0.04683519671206536"
"997","0.04075288658642308","0.04075288658642308","0.04075288658642308"
"998","0.051595690045304","0.051595690045304","0.051595690045304"
"999","0.0484737253215069","0.0484737253215069","0.0484737253215069"
"1000","0.047736036666597065","0.047736036666597065","0.047736036666597065"
"1001","0.039116183764520064","0.039116183764520064","0.039116183764520064"
"1002","0.050872782128900125","0.050872782128900125","0.050872782128900125"
"1003","0.03957112884997712","0.03957112884997712","0.03957112884997712"
"1004","0.045507061023582075","0.045507061023582075","0.045507061023582075"
"1005","0.046289117219999155","0.046289117219999155","0.046289117219999155"
"1006","0.04278473287727856","0.04278473287727856","0.04278473287727856"
"1007","0.03766416969587921","0.03766416969587921","0.03766416969587921"
"1008","0.05439924032262192","0.05439924032262192","0.05439924032262192"
"1009","0.039468945397272456","0.039468945397272456","0.039468945397272456"
"1010","0.04490886086015472","0.04490886086015472","0.04490886086015472"
"1011","0.04809553319283236","0.04809553319283236","0.04809553319283236"
"1012","0.04899503499462583","0.04899503499462583","0.04899503499462583"
"1013","0.04361443424343753","0.04361443424343753","0.04361443424343753"
"1014","0.04688344855457054","0.04688344855457054","0.04688344855457054"
"1015","0.040334932108630886","0.040334932108630886","0.040334932108630886"
"1016","0.0511890040885919","0.0511890040885919","0.0511890040885919"
"1017","0.043625246201798945","0.043625246201798945","0.043625246201798945"
"1018","0.043188859988150925","0.043188859988150925","0.043188859988150925"
"1019","0.048516949895382556","0.048516949895382556","0.048516949895382556"
"1020","0.047783441230128225","0.047783441230128225","0.047783441230128225"
"1021","0.04046434659702604","0.04046434659702604","0.04046434659702604"
"1022","0.04545043901686016","0.04545043901686016","0.04545043901686016"
"1023","0.05128184581119631","0.05128184581119631","0.05128184581119631"
"1024","0.04384029883988984","0.04384029883988984","0.04384029883988984"
"1025","0.03851602904639944","0.03851602904639944","0.03851602904639944"
"1026","0.03969809830844824","0.03969809830844824","0.03969809830844824"
"1027","0.03994812212488272","0.03994812212488272","0.03994812212488272"
"1028","0.043551764291767325","0.043551764291767325","0.043551764291767325"
"1029","0.05239628930156082","0.05239628930156082","0.05239628930156082"
"1030","0.04827233394883306","0.04827233394883306","0.04827233394883306"
"1031","0.042617009989337144","0.042617009989337144","0.042617009989337144"
"1032","0.04280127877087416","0.04280127877087416","0.04280127877087416"
"1033","0.041657599148780394","0.041657599148780394","0.041657599148780394"
"1034","0.039486979391551776","0.039486979391551776","0.039486979391551776"
"1035","0.03950600451625511","0.03950600451625511","0.03950600451625511"
"1036","0.0374893550319028","0.0374893550319028","0.0374893550319028"
"1037","0.05690956907705904","0.05690956907705904","0.05690956907705904"
"1038","0.04543429407877405","0.04543429407877405","0.04543429407877405"
"1039","0.03965125200492842","0.03965125200492842","0.03965125200492842"
"1040","0.04870716414283355","0.04870716414283355","0.04870716414283355"
"1041","0.04151475004335302","0.04151475004335302","0.04151475004335302"
"1042","0.0440848847888129","0.0440848847888129","0.0440848847888129"
"1043","0.05447759965439691","0.05447759965439691","0.05447759965439691"
"1044","0.04000334250609317","0.04000334250609317","0.04000334250609317"
"1045","0.042535325260048926","0.042535325260048926","0.042535325260048926"
"1046","0.042651145311348074","0.042651145311348074","0.042651145311348074"
"1047","0.04336756400947797","0.04336756400947797","0.04336756400947797"
"1048","0.04317353112165234","0.04317353112165234","0.04317353112165234"
"1049","0.04723400421801302","0.04723400421801302","0.04723400421801302"
"1050","0.045399673385571965","0.045399673385571965","0.045399673385571965"
"1051","0.04903880209136518","0.04903880209136518","0.04903880209136518"
"1052","0.05005941995784683","0.05005941995784683","0.05005941995784683"
"1053","0.04432883292019952","0.04432883292019952","0.04432883292019952"
"1054","0.04908149295823286","0.04908149295823286","0.04908149295823286"
"1055","0.043378061660301","0.043378061660301","0.043378061660301"
"1056","0.04518917658843034","0.04518917658843034","0.04518917658843034"
"1057","0.04074340365090379","0.04074340365090379","0.04074340365090379"
"1058","0.04946502955094113","0.04946502955094113","0.04946502955094113"
"1059","0.042542973756126055","0.042542973756126055","0.042542973756126055"
"1060","0.04660997936535072","0.04660997936535072","0.04660997936535072"
"1061","0.03707707000590599","0.03707707000590599","0.03707707000590599"
"1062","0.04252212354381605","0.04252212354381605","0.04252212354381605"
"1063","0.04429646197873482","0.04429646197873482","0.04429646197873482"
"1064","0.043977248988441096","0.043977248988441096","0.043977248988441096"
"1065","0.04619945185220806","0.04619945185220806","0.04619945185220806"
"1066","0.03952711531146707","0.03952711531146707","0.03952711531146707"
"1067","0.04309512246844804","0.04309512246844804","0.04309512246844804"
"1068","0.044634699465215394","0.044634699465215394","0.044634699465215394"
"1069","0.05050300897505292","0.05050300897505292","0.05050300897505292"
"1070","0.04287868055771602","0.04287868055771602","0.04287868055771602"
"1071","0.03976346091876098","0.03976346091876098","0.03976346091876098"
"1072","0.04080406825591941","0.04080406825591941","0.04080406825591941"
"1073","0.04715886208143914","0.04715886208143914","0.04715886208143914"
"1074","0.042433229127261995","0.042433229127261995","0.042433229127261995"
"1075","0.041194828374642035","0.041194828374642035","0.041194828374642035"
"1076","0.041816867068789565","0.041816867068789565","0.041816867068789565"
"1077","0.04008017287723886","0.04008017287723886","0.04008017287723886"
"1078","0.04157055770848349","0.04157055770848349","0.04157055770848349"
"1079","0.04704657300677518","0.04704657300677518","0.04704657300677518"
"1080","0.037138270470865035","0.037138270470865035","0.037138270470865035"
"1081","0.039335414970140974","0.039335414970140974","0.039335414970140974"
"1082","0.041111151596257965","0.041111151596257965","0.041111151596257965"
"1083","0.041065772186466065","0.041065772186466065","0.041065772186466065"
"1084","0.04567160922608808","0.04567160922608808","0.04567160922608808"
"1085","0.047990012188322675","0.047990012188322675","0.047990012188322675"
"1086","0.04951011457918543","0.04951011457918543","0.04951011457918543"
"1087","0.038160434374890036","0.038160434374890036","0.038160434374890036"
"1088","0.053725991689501186","0.053725991689501186","0.053725991689501186"
"1089","0.04220419303728042","0.04220419303728042","0.04220419303728042"
"1090","0.043505629960671546","0.043505629960671546","0.043505629960671546"
"1091","0.04539550924131479","0.04539550924131479","0.04539550924131479"
"1092","0.036019511786273356","0.036019511786273356","0.036019511786273356"
"1093","0.04083467461197402","0.04083467461197402","0.04083467461197402"
"1094","0.03843441354667821","0.03843441354667821","0.03843441354667821"
"1095","0.04465415490244939","0.04465415490244939","0.04465415490244939"
"1096","0.03794714536825621","0.03794714536825621","0.03794714536825621"
"1097","0.05160909812630187","0.05160909812630187","0.05160909812630187"
"1098","0.04455687226179665","0.04455687226179665","0.04455687226179665"
"1099","0.045990712292472084","0.045990712292472084","0.045990712292472084"
"1100","0.03953899454042536","0.03953899454042536","0.03953899454042536"
"1101","0.041302177709137106","0.041302177709137106","0.041302177709137106"
"1102","0.04409270861324168","0.04409270861324168","0.04409270861324168"
"1103","0.043695628849269405","0.043695628849269405","0.043695628849269405"
"1104","0.04249786223226478","0.04249786223226478","0.04249786223226478"
"1105","0.048074456347430045","0.048074456347430045","0.048074456347430045"
"1106","0.040703949258378745","0.040703949258378745","0.040703949258378745"
"1107","0.04121806212156978","0.04121806212156978","0.04121806212156978"
"1108","0.047846612928560926","0.047846612928560926","0.047846612928560926"
"1109","0.04357638160954133","0.04357638160954133","0.04357638160954133"
"1110","0.04371826908632492","0.04371826908632492","0.04371826908632492"
"1111","0.05435324294371127","0.05435324294371127","0.05435324294371127"
"1112","0.052011532098098556","0.052011532098098556","0.052011532098098556"
"1113","0.0472793894577655","0.0472793894577655","0.0472793894577655"
"1114","0.048187962377621685","0.048187962377621685","0.048187962377621685"
"1115","0.051394882506719704","0.051394882506719704","0.051394882506719704"
"1116","0.04615551832219767","0.04615551832219767","0.04615551832219767"
"1117","0.04975152760589105","0.04975152760589105","0.04975152760589105"
"1118","0.04359905648738592","0.04359905648738592","0.04359905648738592"
"1119","0.05144773221868278","0.05144773221868278","0.05144773221868278"
"1120","0.0369958992838798","0.0369958992838798","0.0369958992838798"
"1121","0.03923503741275387","0.03923503741275387","0.03923503741275387"
"1122","0.04274821992252363","0.04274821992252363","0.04274821992252363"
"1123","0.05126677947105413","0.05126677947105413","0.05126677947105413"
"1124","0.04061807296778406","0.04061807296778406","0.04061807296778406"
"1125","0.04420044619551602","0.04420044619551602","0.04420044619551602"
"1126","0.039747209362427274","0.039747209362427274","0.039747209362427274"
"1127","0.04318310013789259","0.04318310013789259","0.04318310013789259"
"1128","0.039439486455154375","0.039439486455154375","0.039439486455154375"
"1129","0.04647736979943296","0.04647736979943296","0.04647736979943296"
"1130","0.049054658497367065","0.049054658497367065","0.049054658497367065"
"1131","0.041799140150186334","0.041799140150186334","0.041799140150186334"
"1132","0.04228975606154771","0.04228975606154771","0.04228975606154771"
"1133","0.04771102018126786","0.04771102018126786","0.04771102018126786"
"1134","0.042456553829729723","0.042456553829729723","0.042456553829729723"
"1135","0.04254862841470898","0.04254862841470898","0.04254862841470898"
"1136","0.04880995858324919","0.04880995858324919","0.04880995858324919"
"1137","0.044304455647882234","0.044304455647882234","0.044304455647882234"
"1138","0.0417432090774637","0.0417432090774637","0.0417432090774637"
"1139","0.04493485154391733","0.04493485154391733","0.04493485154391733"
"1140","0.043712219915271744","0.043712219915271744","0.043712219915271744"
"1141","0.04658728116823385","0.04658728116823385","0.04658728116823385"
"1142","0.04712390489392808","0.04712390489392808","0.04712390489392808"
"1143","0.03925328016772669","0.03925328016772669","0.03925328016772669"
"1144","0.04129206798319271","0.04129206798319271","0.04129206798319271"
"1145","0.05198536129179954","0.05198536129179954","0.05198536129179954"
"1146","0.04123943709587318","0.04123943709587318","0.04123943709587318"
"1147","0.041074639467586986","0.041074639467586986","0.041074639467586986"
"1148","0.04236934144814677","0.04236934144814677","0.04236934144814677"
"1149","0.04478882700100242","0.04478882700100242","0.04478882700100242"
"1150","0.04735277949916187","0.04735277949916187","0.04735277949916187"
"1151","0.04096968094735563","0.04096968094735563","0.04096968094735563"
"1152","0.03992356387507119","0.03992356387507119","0.03992356387507119"
"1153","0.05184355329494156","0.05184355329494156","0.05184355329494156"
"1154","0.04205893246849935","0.04205893246849935","0.04205893246849935"
"1155","0.041933315020224696","0.041933315020224696","0.041933315020224696"
"1156","0.0391228215275368","0.0391228215275368","0.0391228215275368"
"1157","0.04454948558232664","0.04454948558232664","0.04454948558232664"
"1158","0.03797982959036209","0.03797982959036209","0.03797982959036209"
"1159","0.04694303746451046","0.04694303746451046","0.04694303746451046"
"1160","0.046166139492629335","0.046166139492629335","0.046166139492629335"
"1161","0.03945877228256272","0.03945877228256272","0.03945877228256272"
"1162","0.04651143964736009","0.04651143964736009","0.04651143964736009"
"1163","0.043948848212313284","0.043948848212313284","0.043948848212313284"
"1164","0.04193302639988019","0.04193302639988019","0.04193302639988019"
"1165","0.03591651674683691","0.03591651674683691","0.03591651674683691"
"1166","0.04094848722527645","0.04094848722527645","0.04094848722527645"
"1167","0.05251602574273483","0.05251602574273483","0.05251602574273483"
"1168","0.038498336835255324","0.038498336835255324","0.038498336835255324"
"1169","0.037387216837656466","0.037387216837656466","0.037387216837656466"
"1170","0.04443705889018988","0.04443705889018988","0.04443705889018988"
"1171","0.04449341265893181","0.04449341265893181","0.04449341265893181"
"1172","0.04532480516705832","0.04532480516705832","0.04532480516705832"
"1173","0.03601213766342844","0.03601213766342844","0.03601213766342844"
"1174","0.038937036298211485","0.038937036298211485","0.038937036298211485"
"1175","0.045457845884173446","0.045457845884173446","0.045457845884173446"
"1176","0.03788515172489338","0.03788515172489338","0.03788515172489338"
"1177","0.04157819504375422","0.04157819504375422","0.04157819504375422"
"1178","0.04273184656538903","0.04273184656538903","0.04273184656538903"
"1179","0.043956496010134856","0.043956496010134856","0.043956496010134856"
"1180","0.03626515715023096","0.03626515715023096","0.03626515715023096"
"1181","0.043405798007309614","0.043405798007309614","0.043405798007309614"
"1182","0.04134632556097378","0.04134632556097378","0.04134632556097378"
"1183","0.039246118447371525","0.039246118447371525","0.039246118447371525"
"1184","0.044380508375694","0.044380508375694","0.044380508375694"
"1185","0.04053028995853633","0.04053028995853633","0.04053028995853633"
"1186","0.04773497154106388","0.04773497154106388","0.04773497154106388"
"1187","0.039377810414459036","0.039377810414459036","0.039377810414459036"
"1188","0.04626527172200064","0.04626527172200064","0.04626527172200064"
"1189","0.03879209915214777","0.03879209915214777","0.03879209915214777"
"1190","0.03749610791943002","0.03749610791943002","0.03749610791943002"
"1191","0.038136870701180894","0.038136870701180894","0.038136870701180894"
"1192","0.04036832806554355","0.04036832806554355","0.04036832806554355"
"1193","0.038302752855283326","0.038302752855283326","0.038302752855283326"
"1194","0.04712379895286709","0.04712379895286709","0.04712379895286709"
"1195","0.05012159065770906","0.05012159065770906","0.05012159065770906"
"1196","0.044919139022194444","0.044919139022194444","0.044919139022194444"
"1197","0.03963931670723199","0.03963931670723199","0.03963931670723199"
"1198","0.042544075898924866","0.042544075898924866","0.042544075898924866"
"1199","0.042087652579535194","0.042087652579535194","0.042087652579535194"
"1200","0.04734731952737502","0.04734731952737502","0.04734731952737502"
"1201","0.03648129962930388","0.03648129962930388","0.03648129962930388"
"1202","0.04250750434630292","0.04250750434630292","0.04250750434630292"
"1203","0.03672367707236403","0.03672367707236403","0.03672367707236403"
"1204","0.044791216042914445","0.044791216042914445","0.044791216042914445"
"1205","0.04570452995241439","0.04570452995241439","0.04570452995241439"
"1206","0.040052838170970384","0.040052838170970384","0.040052838170970384"
"1207","0.04332524489786976","0.04332524489786976","0.04332524489786976"
"1208","0.04676136468544184","0.04676136468544184","0.04676136468544184"
"1209","0.03891016232921995","0.03891016232921995","0.03891016232921995"
"1210","0.043544372431402724","0.043544372431402724","0.043544372431402724"
"1211","0.03612665295479199","0.03612665295479199","0.03612665295479199"
"1212","0.035997719540691","0.035997719540691","0.035997719540691"
"1213","0.03483765584236911","0.03483765584236911","0.03483765584236911"
"1214","0.047896323961824534","0.047896323961824534","0.047896323961824534"
