"Step","DRWKV6-halfcheetah-medium-v2-7d370c1b - train_loss","DRWKV6-halfcheetah-medium-v2-7d370c1b - train_loss__MIN","DRWKV6-halfcheetah-medium-v2-7d370c1b - train_loss__MAX"
"2017","0.03918378538986969","0.03918378538986969","0.03918378538986969"
"2018","0.03293748538908018","0.03293748538908018","0.03293748538908018"
"2019","0.03680178979536232","0.03680178979536232","0.03680178979536232"
"2020","0.03853977073071179","0.03853977073071179","0.03853977073071179"
"2021","0.0349036091660167","0.0349036091660167","0.0349036091660167"
"2022","0.03392833030014144","0.03392833030014144","0.03392833030014144"
"2023","0.03139233844873203","0.03139233844873203","0.03139233844873203"
"2024","0.03721756974051413","0.03721756974051413","0.03721756974051413"
"2025","0.035744783819352394","0.035744783819352394","0.035744783819352394"
"2026","0.033856645328142435","0.033856645328142435","0.033856645328142435"
"2027","0.034778523146917914","0.034778523146917914","0.034778523146917914"
"2028","0.034019776477302754","0.034019776477302754","0.034019776477302754"
"2029","0.031031348090051897","0.031031348090051897","0.031031348090051897"
"2030","0.03104878896776659","0.03104878896776659","0.03104878896776659"
"2031","0.03340687549696024","0.03340687549696024","0.03340687549696024"
"2032","0.0365842503120626","0.0365842503120626","0.0365842503120626"
"2033","0.03291699277618058","0.03291699277618058","0.03291699277618058"
"2034","0.0376246853360938","0.0376246853360938","0.0376246853360938"
"2035","0.03957691241067806","0.03957691241067806","0.03957691241067806"
"2036","0.03815137301640394","0.03815137301640394","0.03815137301640394"
"2037","0.03272307697455486","0.03272307697455486","0.03272307697455486"
"2038","0.03660766201522316","0.03660766201522316","0.03660766201522316"
"2039","0.032878696943101623","0.032878696943101623","0.032878696943101623"
"2040","0.03243358435980818","0.03243358435980818","0.03243358435980818"
"2041","0.03673690238858492","0.03673690238858492","0.03673690238858492"
"2042","0.03985061539927219","0.03985061539927219","0.03985061539927219"
"2043","0.04285447148750319","0.04285447148750319","0.04285447148750319"
"2044","0.02922861853275467","0.02922861853275467","0.02922861853275467"
"2045","0.03313542096663673","0.03313542096663673","0.03313542096663673"
"2046","0.039970026828260466","0.039970026828260466","0.039970026828260466"
"2047","0.035164833018453155","0.035164833018453155","0.035164833018453155"
"2048","0.0452371488155768","0.0452371488155768","0.0452371488155768"
"2049","0.03638108764799754","0.03638108764799754","0.03638108764799754"
"2050","0.03531914058806438","0.03531914058806438","0.03531914058806438"
"2051","0.03939485810396096","0.03939485810396096","0.03939485810396096"
"2052","0.03320633930908709","0.03320633930908709","0.03320633930908709"
"2053","0.0386229756948009","0.0386229756948009","0.0386229756948009"
"2054","0.032670013532982635","0.032670013532982635","0.032670013532982635"
"2055","0.045956004887524465","0.045956004887524465","0.045956004887524465"
"2056","0.03657053471873554","0.03657053471873554","0.03657053471873554"
"2057","0.0327249803235435","0.0327249803235435","0.0327249803235435"
"2058","0.03903531210060693","0.03903531210060693","0.03903531210060693"
"2059","0.034463403998232486","0.034463403998232486","0.034463403998232486"
"2060","0.044728651735485604","0.044728651735485604","0.044728651735485604"
"2061","0.04115620660118485","0.04115620660118485","0.04115620660118485"
"2062","0.03319437058629162","0.03319437058629162","0.03319437058629162"
"2063","0.035686197391825734","0.035686197391825734","0.035686197391825734"
"2064","0.03737136086503477","0.03737136086503477","0.03737136086503477"
"2065","0.03631761252614822","0.03631761252614822","0.03631761252614822"
"2066","0.04214672738235959","0.04214672738235959","0.04214672738235959"
"2067","0.033406655846491266","0.033406655846491266","0.033406655846491266"
"2068","0.036871036029528306","0.036871036029528306","0.036871036029528306"
"2069","0.041296343390717714","0.041296343390717714","0.041296343390717714"
"2070","0.03302679196436266","0.03302679196436266","0.03302679196436266"
"2071","0.041002548629208733","0.041002548629208733","0.041002548629208733"
"2072","0.03283825566931705","0.03283825566931705","0.03283825566931705"
"2073","0.043854897054582356","0.043854897054582356","0.043854897054582356"
"2074","0.03297337172372289","0.03297337172372289","0.03297337172372289"
"2075","0.035306361306317695","0.035306361306317695","0.035306361306317695"
"2076","0.03406127841561515","0.03406127841561515","0.03406127841561515"
"2077","0.03365968349424868","0.03365968349424868","0.03365968349424868"
"2078","0.03013993245520512","0.03013993245520512","0.03013993245520512"
"2079","0.03476123870766751","0.03476123870766751","0.03476123870766751"
"2080","0.03807262010680373","0.03807262010680373","0.03807262010680373"
"2081","0.040717996464539885","0.040717996464539885","0.040717996464539885"
"2082","0.0401471131251296","0.0401471131251296","0.0401471131251296"
"2083","0.0372312829810889","0.0372312829810889","0.0372312829810889"
"2084","0.031173745759256643","0.031173745759256643","0.031173745759256643"
"2085","0.03593991211954175","0.03593991211954175","0.03593991211954175"
"2086","0.031493793960409217","0.031493793960409217","0.031493793960409217"
"2087","0.033642935326665874","0.033642935326665874","0.033642935326665874"
"2088","0.03354802185608816","0.03354802185608816","0.03354802185608816"
"2089","0.03832686644851665","0.03832686644851665","0.03832686644851665"
"2090","0.03587769269167316","0.03587769269167316","0.03587769269167316"
"2091","0.04334807574241355","0.04334807574241355","0.04334807574241355"
"2092","0.03630980894989601","0.03630980894989601","0.03630980894989601"
"2093","0.04032081582464513","0.04032081582464513","0.04032081582464513"
"2094","0.03800480492145543","0.03800480492145543","0.03800480492145543"
"2095","0.04342191991864485","0.04342191991864485","0.04342191991864485"
"2096","0.04090248670915241","0.04090248670915241","0.04090248670915241"
"2097","0.034416842614030545","0.034416842614030545","0.034416842614030545"
"2098","0.039477126730933225","0.039477126730933225","0.039477126730933225"
"2099","0.031622423722687934","0.031622423722687934","0.031622423722687934"
"2100","0.03885563866030003","0.03885563866030003","0.03885563866030003"
"2101","0.03802735142979432","0.03802735142979432","0.03802735142979432"
"2102","0.035271242551785965","0.035271242551785965","0.035271242551785965"
"2103","0.03612894845796581","0.03612894845796581","0.03612894845796581"
"2104","0.03215584256770546","0.03215584256770546","0.03215584256770546"
"2105","0.03420284184438972","0.03420284184438972","0.03420284184438972"
"2106","0.03271660730321244","0.03271660730321244","0.03271660730321244"
"2107","0.041931077497528196","0.041931077497528196","0.041931077497528196"
"2108","0.03380254710560925","0.03380254710560925","0.03380254710560925"
"2109","0.04758500883748595","0.04758500883748595","0.04758500883748595"
"2110","0.03895081891145154","0.03895081891145154","0.03895081891145154"
"2111","0.046176276642357204","0.046176276642357204","0.046176276642357204"
"2112","0.04493870221528205","0.04493870221528205","0.04493870221528205"
"2113","0.03270104383330601","0.03270104383330601","0.03270104383330601"
"2114","0.036554194648966684","0.036554194648966684","0.036554194648966684"
"2115","0.03580672781178658","0.03580672781178658","0.03580672781178658"
"2116","0.03487033835684796","0.03487033835684796","0.03487033835684796"
"2117","0.04041864379208713","0.04041864379208713","0.04041864379208713"
"2118","0.03599475207240125","0.03599475207240125","0.03599475207240125"
"2119","0.03627578483166505","0.03627578483166505","0.03627578483166505"
"2120","0.04005922864874188","0.04005922864874188","0.04005922864874188"
"2121","0.03603011136301847","0.03603011136301847","0.03603011136301847"
"2122","0.05332691216201286","0.05332691216201286","0.05332691216201286"
"2123","0.03338844997539788","0.03338844997539788","0.03338844997539788"
"2124","0.04024590739240101","0.04024590739240101","0.04024590739240101"
"2125","0.03163497677538659","0.03163497677538659","0.03163497677538659"
"2126","0.046910322073532205","0.046910322073532205","0.046910322073532205"
"2127","0.03755749227026996","0.03755749227026996","0.03755749227026996"
"2128","0.03604260115942064","0.03604260115942064","0.03604260115942064"
"2129","0.03434658239240349","0.03434658239240349","0.03434658239240349"
"2130","0.031262231193787134","0.031262231193787134","0.031262231193787134"
"2131","0.03595802725577698","0.03595802725577698","0.03595802725577698"
"2132","0.036535733461222485","0.036535733461222485","0.036535733461222485"
"2133","0.03357582888309962","0.03357582888309962","0.03357582888309962"
"2134","0.03585624917512224","0.03585624917512224","0.03585624917512224"
"2135","0.03481217901679815","0.03481217901679815","0.03481217901679815"
"2136","0.03346942324695852","0.03346942324695852","0.03346942324695852"
"2137","0.03410360594201818","0.03410360594201818","0.03410360594201818"
"2138","0.03832536544588983","0.03832536544588983","0.03832536544588983"
"2139","0.03351220687805009","0.03351220687805009","0.03351220687805009"
"2140","0.040745152057883705","0.040745152057883705","0.040745152057883705"
"2141","0.030940116407628934","0.030940116407628934","0.030940116407628934"
"2142","0.038999699139479024","0.038999699139479024","0.038999699139479024"
"2143","0.03666749309688656","0.03666749309688656","0.03666749309688656"
"2144","0.038696252636143035","0.038696252636143035","0.038696252636143035"
"2145","0.03260567838795731","0.03260567838795731","0.03260567838795731"
"2146","0.03943677435284463","0.03943677435284463","0.03943677435284463"
"2147","0.036120483336741255","0.036120483336741255","0.036120483336741255"
"2148","0.033636391567633324","0.033636391567633324","0.033636391567633324"
"2149","0.04116408728271191","0.04116408728271191","0.04116408728271191"
"2150","0.03850365680656365","0.03850365680656365","0.03850365680656365"
"2151","0.03721032264929227","0.03721032264929227","0.03721032264929227"
"2152","0.03340993103595267","0.03340993103595267","0.03340993103595267"
"2153","0.04123820838322091","0.04123820838322091","0.04123820838322091"
"2154","0.032758710296964484","0.032758710296964484","0.032758710296964484"
"2155","0.03964802477199815","0.03964802477199815","0.03964802477199815"
"2156","0.03379546328803218","0.03379546328803218","0.03379546328803218"
"2157","0.04046892674852123","0.04046892674852123","0.04046892674852123"
"2158","0.03404945157469759","0.03404945157469759","0.03404945157469759"
"2159","0.037214412640177275","0.037214412640177275","0.037214412640177275"
"2160","0.03865926430707061","0.03865926430707061","0.03865926430707061"
"2161","0.03144109998696415","0.03144109998696415","0.03144109998696415"
"2162","0.038823531453822835","0.038823531453822835","0.038823531453822835"
"2163","0.04163275992654791","0.04163275992654791","0.04163275992654791"
"2164","0.03677526565436556","0.03677526565436556","0.03677526565436556"
"2165","0.03614817443042138","0.03614817443042138","0.03614817443042138"
"2166","0.03226211221027229","0.03226211221027229","0.03226211221027229"
"2167","0.039771603860260095","0.039771603860260095","0.039771603860260095"
"2168","0.031217405106263415","0.031217405106263415","0.031217405106263415"
"2169","0.03244576711515689","0.03244576711515689","0.03244576711515689"
"2170","0.03561869252844929","0.03561869252844929","0.03561869252844929"
"2171","0.033136740887138826","0.033136740887138826","0.033136740887138826"
"2172","0.03307696775961485","0.03307696775961485","0.03307696775961485"
"2173","0.03012574913446257","0.03012574913446257","0.03012574913446257"
"2174","0.040688101181549315","0.040688101181549315","0.040688101181549315"
"2175","0.04030469963515868","0.04030469963515868","0.04030469963515868"
"2176","0.03602045052569117","0.03602045052569117","0.03602045052569117"
"2177","0.04564385734396693","0.04564385734396693","0.04564385734396693"
"2178","0.03801087272066478","0.03801087272066478","0.03801087272066478"
"2179","0.032728213076312435","0.032728213076312435","0.032728213076312435"
"2180","0.04652926032457439","0.04652926032457439","0.04652926032457439"
"2181","0.03769361999582081","0.03769361999582081","0.03769361999582081"
"2182","0.036804174409696244","0.036804174409696244","0.036804174409696244"
"2183","0.032135129123587715","0.032135129123587715","0.032135129123587715"
"2184","0.04658106994232558","0.04658106994232558","0.04658106994232558"
"2185","0.03450696043653901","0.03450696043653901","0.03450696043653901"
"2186","0.0328656874427636","0.0328656874427636","0.0328656874427636"
"2187","0.035410756998047764","0.035410756998047764","0.035410756998047764"
"2188","0.03215863852978683","0.03215863852978683","0.03215863852978683"
"2189","0.048780936836634745","0.048780936836634745","0.048780936836634745"
"2190","0.03454625043001115","0.03454625043001115","0.03454625043001115"
"2191","0.03637429988505379","0.03637429988505379","0.03637429988505379"
"2192","0.033451967241124356","0.033451967241124356","0.033451967241124356"
"2193","0.03963514480243683","0.03963514480243683","0.03963514480243683"
"2194","0.030637431892721657","0.030637431892721657","0.030637431892721657"
"2195","0.03290266017375258","0.03290266017375258","0.03290266017375258"
"2196","0.0386052332736938","0.0386052332736938","0.0386052332736938"
"2197","0.04220425028789457","0.04220425028789457","0.04220425028789457"
"2198","0.03757963995763859","0.03757963995763859","0.03757963995763859"
"2199","0.04668028923238087","0.04668028923238087","0.04668028923238087"
"2200","0.043883334034100246","0.043883334034100246","0.043883334034100246"
"2201","0.02954685825461424","0.02954685825461424","0.02954685825461424"
"2202","0.036270578220497666","0.036270578220497666","0.036270578220497666"
"2203","0.03542482067548705","0.03542482067548705","0.03542482067548705"
"2204","0.03175279162016129","0.03175279162016129","0.03175279162016129"
"2205","0.04156499502499907","0.04156499502499907","0.04156499502499907"
"2206","0.04008369783778646","0.04008369783778646","0.04008369783778646"
"2207","0.04202015291846354","0.04202015291846354","0.04202015291846354"
"2208","0.039837800328378185","0.039837800328378185","0.039837800328378185"
"2209","0.040349604025633604","0.040349604025633604","0.040349604025633604"
"2210","0.034485311609850175","0.034485311609850175","0.034485311609850175"
"2211","0.03631271547635524","0.03631271547635524","0.03631271547635524"
"2212","0.03312557149268037","0.03312557149268037","0.03312557149268037"
"2213","0.03218053486467648","0.03218053486467648","0.03218053486467648"
"2214","0.03715011882180132","0.03715011882180132","0.03715011882180132"
"2215","0.0317633849817463","0.0317633849817463","0.0317633849817463"
"2216","0.03822493761595149","0.03822493761595149","0.03822493761595149"
"2217","0.03888224821512164","0.03888224821512164","0.03888224821512164"
"2218","0.03371241392801985","0.03371241392801985","0.03371241392801985"
"2219","0.03506798855129022","0.03506798855129022","0.03506798855129022"
"2220","0.036096861657653044","0.036096861657653044","0.036096861657653044"
"2221","0.033177329840353514","0.033177329840353514","0.033177329840353514"
"2222","0.04023975117159134","0.04023975117159134","0.04023975117159134"
"2223","0.033728150220610716","0.033728150220610716","0.033728150220610716"
"2224","0.04196589129354478","0.04196589129354478","0.04196589129354478"
"2225","0.04666083916486442","0.04666083916486442","0.04666083916486442"
"2226","0.04162183814207458","0.04162183814207458","0.04162183814207458"
"2227","0.0336074936408441","0.0336074936408441","0.0336074936408441"
"2228","0.032999039945953296","0.032999039945953296","0.032999039945953296"
"2229","0.031053380433063736","0.031053380433063736","0.031053380433063736"
"2230","0.03245936587257259","0.03245936587257259","0.03245936587257259"
"2231","0.03481323563654044","0.03481323563654044","0.03481323563654044"
"2232","0.03766016668698482","0.03766016668698482","0.03766016668698482"
"2233","0.032741500215225386","0.032741500215225386","0.032741500215225386"
"2234","0.03497754700530735","0.03497754700530735","0.03497754700530735"
"2235","0.0350545659163992","0.0350545659163992","0.0350545659163992"
"2236","0.0411592435388752","0.0411592435388752","0.0411592435388752"
"2237","0.0413162952015008","0.0413162952015008","0.0413162952015008"
"2238","0.04016631093718572","0.04016631093718572","0.04016631093718572"
"2239","0.03365338553218036","0.03365338553218036","0.03365338553218036"
"2240","0.032489226813114905","0.032489226813114905","0.032489226813114905"
"2241","0.03600458659460495","0.03600458659460495","0.03600458659460495"
"2242","0.031814618922489234","0.031814618922489234","0.031814618922489234"
"2243","0.0383400419015687","0.0383400419015687","0.0383400419015687"
"2244","0.03564427446028054","0.03564427446028054","0.03564427446028054"
"2245","0.033796677446856965","0.033796677446856965","0.033796677446856965"
"2246","0.03253363785607366","0.03253363785607366","0.03253363785607366"
"2247","0.035766334426704696","0.035766334426704696","0.035766334426704696"
"2248","0.036410989748522186","0.036410989748522186","0.036410989748522186"
"2249","0.03393953501877533","0.03393953501877533","0.03393953501877533"
"2250","0.03124379665375856","0.03124379665375856","0.03124379665375856"
"2251","0.03325417364703819","0.03325417364703819","0.03325417364703819"
"2252","0.04553671248726725","0.04553671248726725","0.04553671248726725"
"2253","0.0398068673136922","0.0398068673136922","0.0398068673136922"
"2254","0.032987963663112255","0.032987963663112255","0.032987963663112255"
"2255","0.03308666660154905","0.03308666660154905","0.03308666660154905"
"2256","0.036790069564507706","0.036790069564507706","0.036790069564507706"
"2257","0.028365134026726743","0.028365134026726743","0.028365134026726743"
"2258","0.033375945846268774","0.033375945846268774","0.033375945846268774"
"2259","0.03655760584373999","0.03655760584373999","0.03655760584373999"
"2260","0.03597776557802443","0.03597776557802443","0.03597776557802443"
"2261","0.03468745853444109","0.03468745853444109","0.03468745853444109"
"2262","0.039741911431092534","0.039741911431092534","0.039741911431092534"
"2263","0.03918764425677188","0.03918764425677188","0.03918764425677188"
"2264","0.038941475509123816","0.038941475509123816","0.038941475509123816"
"2265","0.03976745822471294","0.03976745822471294","0.03976745822471294"
"2266","0.035440744569734346","0.035440744569734346","0.035440744569734346"
"2267","0.035296229335026394","0.035296229335026394","0.035296229335026394"
"2268","0.03825387133097993","0.03825387133097993","0.03825387133097993"
"2269","0.03240048895531137","0.03240048895531137","0.03240048895531137"
"2270","0.03355527253495046","0.03355527253495046","0.03355527253495046"
"2271","0.03088284662988765","0.03088284662988765","0.03088284662988765"
"2272","0.03233313913060185","0.03233313913060185","0.03233313913060185"
"2273","0.04145698462704774","0.04145698462704774","0.04145698462704774"
"2274","0.03597799366660217","0.03597799366660217","0.03597799366660217"
"2275","0.043086395101205516","0.043086395101205516","0.043086395101205516"
"2276","0.034241181065187504","0.034241181065187504","0.034241181065187504"
"2277","0.03305868287573716","0.03305868287573716","0.03305868287573716"
"2278","0.03194438658613466","0.03194438658613466","0.03194438658613466"
"2279","0.032504008157311214","0.032504008157311214","0.032504008157311214"
"2280","0.04302745013866939","0.04302745013866939","0.04302745013866939"
"2281","0.03468486151445841","0.03468486151445841","0.03468486151445841"
"2282","0.03838760874275661","0.03838760874275661","0.03838760874275661"
"2283","0.035285451031433795","0.035285451031433795","0.035285451031433795"
"2284","0.03520181328641493","0.03520181328641493","0.03520181328641493"
"2285","0.03459519460252028","0.03459519460252028","0.03459519460252028"
"2286","0.03661731429231073","0.03661731429231073","0.03661731429231073"
"2287","0.03100165134091897","0.03100165134091897","0.03100165134091897"
"2288","0.03587658558618313","0.03587658558618313","0.03587658558618313"
"2289","0.03748690104720095","0.03748690104720095","0.03748690104720095"
"2290","0.04163340002359574","0.04163340002359574","0.04163340002359574"
"2291","0.03799423998040231","0.03799423998040231","0.03799423998040231"
"2292","0.031196992878838318","0.031196992878838318","0.031196992878838318"
"2293","0.03699197839046603","0.03699197839046603","0.03699197839046603"
"2294","0.03311440089174032","0.03311440089174032","0.03311440089174032"
"2295","0.03195048908379478","0.03195048908379478","0.03195048908379478"
"2296","0.033386508717519546","0.033386508717519546","0.033386508717519546"
"2297","0.034494485318125226","0.034494485318125226","0.034494485318125226"
"2298","0.0331518879944658","0.0331518879944658","0.0331518879944658"
"2299","0.036769572829533345","0.036769572829533345","0.036769572829533345"
"2300","0.03652224903023195","0.03652224903023195","0.03652224903023195"
"2301","0.03885895866417184","0.03885895866417184","0.03885895866417184"
"2302","0.032961186046485014","0.032961186046485014","0.032961186046485014"
"2303","0.03728224801010972","0.03728224801010972","0.03728224801010972"
"2304","0.03178046129592454","0.03178046129592454","0.03178046129592454"
"2305","0.041641103834676306","0.041641103834676306","0.041641103834676306"
"2306","0.03626015479267143","0.03626015479267143","0.03626015479267143"
"2307","0.03516200698033732","0.03516200698033732","0.03516200698033732"
"2308","0.03239623611299113","0.03239623611299113","0.03239623611299113"
"2309","0.0386939662602999","0.0386939662602999","0.0386939662602999"
"2310","0.03446270062325732","0.03446270062325732","0.03446270062325732"
"2311","0.035330020340402356","0.035330020340402356","0.035330020340402356"
"2312","0.043010661703258846","0.043010661703258846","0.043010661703258846"
"2313","0.0422223962984146","0.0422223962984146","0.0422223962984146"
"2314","0.03892373559243349","0.03892373559243349","0.03892373559243349"
"2315","0.03247139890352938","0.03247139890352938","0.03247139890352938"
"2316","0.03519139425650682","0.03519139425650682","0.03519139425650682"
"2317","0.03863600048379468","0.03863600048379468","0.03863600048379468"
"2318","0.03065534258111026","0.03065534258111026","0.03065534258111026"
"2319","0.0363594651679235","0.0363594651679235","0.0363594651679235"
"2320","0.03501730844524999","0.03501730844524999","0.03501730844524999"
"2321","0.03202968678093051","0.03202968678093051","0.03202968678093051"
"2322","0.03261258858426372","0.03261258858426372","0.03261258858426372"
"2323","0.034521825824652935","0.034521825824652935","0.034521825824652935"
"2324","0.037091458665799576","0.037091458665799576","0.037091458665799576"
"2325","0.036899441865785754","0.036899441865785754","0.036899441865785754"
"2326","0.044161820105406355","0.044161820105406355","0.044161820105406355"
"2327","0.032133021804054064","0.032133021804054064","0.032133021804054064"
"2328","0.030271588865432148","0.030271588865432148","0.030271588865432148"
"2329","0.03422934370681867","0.03422934370681867","0.03422934370681867"
"2330","0.037914923446152424","0.037914923446152424","0.037914923446152424"
"2331","0.0463271622374992","0.0463271622374992","0.0463271622374992"
"2332","0.03771148423399469","0.03771148423399469","0.03771148423399469"
"2333","0.03322633746218488","0.03322633746218488","0.03322633746218488"
"2334","0.03552281192401699","0.03552281192401699","0.03552281192401699"
"2335","0.040371103098347474","0.040371103098347474","0.040371103098347474"
"2336","0.037898639298084194","0.037898639298084194","0.037898639298084194"
"2337","0.03523819205367473","0.03523819205367473","0.03523819205367473"
"2338","0.030279823571716234","0.030279823571716234","0.030279823571716234"
"2339","0.03345328979260643","0.03345328979260643","0.03345328979260643"
"2340","0.03618456129194661","0.03618456129194661","0.03618456129194661"
"2341","0.031980876060875456","0.031980876060875456","0.031980876060875456"
"2342","0.03618145715450002","0.03618145715450002","0.03618145715450002"
"2343","0.036301805132820435","0.036301805132820435","0.036301805132820435"
"2344","0.033678705206671426","0.033678705206671426","0.033678705206671426"
"2345","0.037296149900134315","0.037296149900134315","0.037296149900134315"
"2346","0.03801619957117812","0.03801619957117812","0.03801619957117812"
"2347","0.036020436069938246","0.036020436069938246","0.036020436069938246"
"2348","0.03144352256310893","0.03144352256310893","0.03144352256310893"
"2349","0.03807281561180212","0.03807281561180212","0.03807281561180212"
"2350","0.032939575552231024","0.032939575552231024","0.032939575552231024"
"2351","0.04672298251614569","0.04672298251614569","0.04672298251614569"
"2352","0.037042449669811094","0.037042449669811094","0.037042449669811094"
"2353","0.0331771988517125","0.0331771988517125","0.0331771988517125"
"2354","0.03957576120269678","0.03957576120269678","0.03957576120269678"
"2355","0.03347110807994952","0.03347110807994952","0.03347110807994952"
"2356","0.03583714759642018","0.03583714759642018","0.03583714759642018"
"2357","0.03502297135080919","0.03502297135080919","0.03502297135080919"
"2358","0.03449960878649914","0.03449960878649914","0.03449960878649914"
"2359","0.0323802548876752","0.0323802548876752","0.0323802548876752"
"2360","0.03283973850899759","0.03283973850899759","0.03283973850899759"
"2361","0.033849947125356473","0.033849947125356473","0.033849947125356473"
"2362","0.03280625913000887","0.03280625913000887","0.03280625913000887"
"2363","0.03573531384509801","0.03573531384509801","0.03573531384509801"
"2364","0.03225428815098831","0.03225428815098831","0.03225428815098831"
"2365","0.04294038344700353","0.04294038344700353","0.04294038344700353"
"2366","0.0390763656316853","0.0390763656316853","0.0390763656316853"
"2367","0.03331686669519514","0.03331686669519514","0.03331686669519514"
"2368","0.03471403702664932","0.03471403702664932","0.03471403702664932"
"2369","0.03216883985682406","0.03216883985682406","0.03216883985682406"
"2370","0.037252194593801656","0.037252194593801656","0.037252194593801656"
"2371","0.03509576592350293","0.03509576592350293","0.03509576592350293"
"2372","0.03660965950082028","0.03660965950082028","0.03660965950082028"
"2373","0.03552504558332895","0.03552504558332895","0.03552504558332895"
"2374","0.03806499993943901","0.03806499993943901","0.03806499993943901"
"2375","0.04623682876007463","0.04623682876007463","0.04623682876007463"
"2376","0.03458071943890373","0.03458071943890373","0.03458071943890373"
"2377","0.03766774478334319","0.03766774478334319","0.03766774478334319"
"2378","0.036186655378003287","0.036186655378003287","0.036186655378003287"
"2379","0.03368106204794628","0.03368106204794628","0.03368106204794628"
"2380","0.04507211751506728","0.04507211751506728","0.04507211751506728"
"2381","0.039093648886690605","0.039093648886690605","0.039093648886690605"
"2382","0.040633769207216536","0.040633769207216536","0.040633769207216536"
"2383","0.03800003897448763","0.03800003897448763","0.03800003897448763"
"2384","0.03170042501338991","0.03170042501338991","0.03170042501338991"
"2385","0.040449289958963686","0.040449289958963686","0.040449289958963686"
"2386","0.03138758043499104","0.03138758043499104","0.03138758043499104"
"2387","0.039194682114669185","0.039194682114669185","0.039194682114669185"
"2388","0.03359785251747329","0.03359785251747329","0.03359785251747329"
"2389","0.038929249887879123","0.038929249887879123","0.038929249887879123"
"2390","0.034545100820106193","0.034545100820106193","0.034545100820106193"
"2391","0.03078082912388963","0.03078082912388963","0.03078082912388963"
"2392","0.03551282824825039","0.03551282824825039","0.03551282824825039"
"2393","0.0371914900802595","0.0371914900802595","0.0371914900802595"
"2394","0.036009233776910544","0.036009233776910544","0.036009233776910544"
"2395","0.03157313505756702","0.03157313505756702","0.03157313505756702"
"2396","0.035684330346018034","0.035684330346018034","0.035684330346018034"
"2397","0.03248022894228011","0.03248022894228011","0.03248022894228011"
"2398","0.03248562050483527","0.03248562050483527","0.03248562050483527"
"2399","0.03412172095646954","0.03412172095646954","0.03412172095646954"
"2400","0.03905919316070956","0.03905919316070956","0.03905919316070956"
"2401","0.03167563431614624","0.03167563431614624","0.03167563431614624"
"2402","0.037372543668025934","0.037372543668025934","0.037372543668025934"
"2403","0.035111529260118395","0.035111529260118395","0.035111529260118395"
"2404","0.039610377621633525","0.039610377621633525","0.039610377621633525"
"2405","0.03454403127443704","0.03454403127443704","0.03454403127443704"
"2406","0.03156097150457967","0.03156097150457967","0.03156097150457967"
"2407","0.03150419708801144","0.03150419708801144","0.03150419708801144"
"2408","0.03264432990619367","0.03264432990619367","0.03264432990619367"
"2409","0.044103363505142955","0.044103363505142955","0.044103363505142955"
"2410","0.0362765340006728","0.0362765340006728","0.0362765340006728"
"2411","0.03593514498295654","0.03593514498295654","0.03593514498295654"
"2412","0.04584023781737544","0.04584023781737544","0.04584023781737544"
"2413","0.03303565145430839","0.03303565145430839","0.03303565145430839"
"2414","0.037004101017894045","0.037004101017894045","0.037004101017894045"
"2415","0.03168307948569858","0.03168307948569858","0.03168307948569858"
"2416","0.03185401420209345","0.03185401420209345","0.03185401420209345"
"2417","0.04068494121220927","0.04068494121220927","0.04068494121220927"
"2418","0.034104608729845234","0.034104608729845234","0.034104608729845234"
"2419","0.04109648766124337","0.04109648766124337","0.04109648766124337"
"2420","0.039044478168674894","0.039044478168674894","0.039044478168674894"
"2421","0.030952707268403837","0.030952707268403837","0.030952707268403837"
"2422","0.0335107314813271","0.0335107314813271","0.0335107314813271"
"2423","0.03787344145342768","0.03787344145342768","0.03787344145342768"
"2424","0.03821814871014195","0.03821814871014195","0.03821814871014195"
"2425","0.036718886488020894","0.036718886488020894","0.036718886488020894"
"2426","0.03343218622998895","0.03343218622998895","0.03343218622998895"
"2427","0.029494374350890053","0.029494374350890053","0.029494374350890053"
"2428","0.03526718359132518","0.03526718359132518","0.03526718359132518"
"2429","0.03243088706904589","0.03243088706904589","0.03243088706904589"
"2430","0.03404533944227692","0.03404533944227692","0.03404533944227692"
"2431","0.03556004125647112","0.03556004125647112","0.03556004125647112"
"2432","0.03521055845551414","0.03521055845551414","0.03521055845551414"
"2433","0.03852579160782764","0.03852579160782764","0.03852579160782764"
"2434","0.03107217858995616","0.03107217858995616","0.03107217858995616"
"2435","0.037698710602287626","0.037698710602287626","0.037698710602287626"
"2436","0.032190460292124114","0.032190460292124114","0.032190460292124114"
"2437","0.03602995705898535","0.03602995705898535","0.03602995705898535"
"2438","0.04406567751322801","0.04406567751322801","0.04406567751322801"
"2439","0.03985933232982542","0.03985933232982542","0.03985933232982542"
"2440","0.03532726486368244","0.03532726486368244","0.03532726486368244"
"2441","0.03386538644496926","0.03386538644496926","0.03386538644496926"
"2442","0.03167977349416221","0.03167977349416221","0.03167977349416221"
"2443","0.03466269597433356","0.03466269597433356","0.03466269597433356"
"2444","0.034667529199195635","0.034667529199195635","0.034667529199195635"
"2445","0.03536445232923171","0.03536445232923171","0.03536445232923171"
"2446","0.033025635696374685","0.033025635696374685","0.033025635696374685"
"2447","0.03835388735743198","0.03835388735743198","0.03835388735743198"
"2448","0.03224619250102748","0.03224619250102748","0.03224619250102748"
"2449","0.033042678748233724","0.033042678748233724","0.033042678748233724"
"2450","0.028345215131241074","0.028345215131241074","0.028345215131241074"
