"Step","DRWKV5-halfcheetah-medium-v2-4a18120f - train_loss","DRWKV5-halfcheetah-medium-v2-4a18120f - train_loss__MIN","DRWKV5-halfcheetah-medium-v2-4a18120f - train_loss__MAX"
"2611","0.031874984186449365","0.031874984186449365","0.031874984186449365"
"2612","0.036063633786429086","0.036063633786429086","0.036063633786429086"
"2613","0.032225206733947985","0.032225206733947985","0.032225206733947985"
"2614","0.03440874836018143","0.03440874836018143","0.03440874836018143"
"2615","0.035549326776541997","0.035549326776541997","0.035549326776541997"
"2616","0.036821577341870464","0.036821577341870464","0.036821577341870464"
"2617","0.048563063937914784","0.048563063937914784","0.048563063937914784"
"2618","0.03383294809632208","0.03383294809632208","0.03383294809632208"
"2619","0.03408499017799201","0.03408499017799201","0.03408499017799201"
"2620","0.039696495904579035","0.039696495904579035","0.039696495904579035"
"2621","0.03529400883418819","0.03529400883418819","0.03529400883418819"
"2622","0.03710395365650142","0.03710395365650142","0.03710395365650142"
"2623","0.03381390578540441","0.03381390578540441","0.03381390578540441"
"2624","0.03301528067503191","0.03301528067503191","0.03301528067503191"
"2625","0.037680971557336976","0.037680971557336976","0.037680971557336976"
"2626","0.032562719211446864","0.032562719211446864","0.032562719211446864"
"2627","0.033867523611521996","0.033867523611521996","0.033867523611521996"
"2628","0.042822423699027036","0.042822423699027036","0.042822423699027036"
"2629","0.03464710712650274","0.03464710712650274","0.03464710712650274"
"2630","0.037098652985253874","0.037098652985253874","0.037098652985253874"
"2631","0.03194413075452689","0.03194413075452689","0.03194413075452689"
"2632","0.03654859712190178","0.03654859712190178","0.03654859712190178"
"2633","0.0324450566703443","0.0324450566703443","0.0324450566703443"
"2634","0.035341992969570024","0.035341992969570024","0.035341992969570024"
"2635","0.04851453420073455","0.04851453420073455","0.04851453420073455"
"2636","0.03771128817723491","0.03771128817723491","0.03771128817723491"
"2637","0.030866303082481283","0.030866303082481283","0.030866303082481283"
"2638","0.039994987076286063","0.039994987076286063","0.039994987076286063"
"2639","0.032583623541139195","0.032583623541139195","0.032583623541139195"
"2640","0.04040124040978131","0.04040124040978131","0.04040124040978131"
"2641","0.03823161837223704","0.03823161837223704","0.03823161837223704"
"2642","0.03476141185080763","0.03476141185080763","0.03476141185080763"
"2643","0.03767461332736646","0.03767461332736646","0.03767461332736646"
"2644","0.031263375020555345","0.031263375020555345","0.031263375020555345"
"2645","0.032606985455426736","0.032606985455426736","0.032606985455426736"
"2646","0.03668169128840217","0.03668169128840217","0.03668169128840217"
"2647","0.03544091235813267","0.03544091235813267","0.03544091235813267"
"2648","0.037213083252281474","0.037213083252281474","0.037213083252281474"
"2649","0.04182530874048161","0.04182530874048161","0.04182530874048161"
"2650","0.0323323100119677","0.0323323100119677","0.0323323100119677"
"2651","0.03370165433197786","0.03370165433197786","0.03370165433197786"
"2652","0.03258965395667174","0.03258965395667174","0.03258965395667174"
"2653","0.036406812265677456","0.036406812265677456","0.036406812265677456"
"2654","0.03332377044496679","0.03332377044496679","0.03332377044496679"
"2655","0.031389443092928085","0.031389443092928085","0.031389443092928085"
"2656","0.037403592477888915","0.037403592477888915","0.037403592477888915"
"2657","0.038456324388783644","0.038456324388783644","0.038456324388783644"
"2658","0.03352367482782115","0.03352367482782115","0.03352367482782115"
"2659","0.03149758816314112","0.03149758816314112","0.03149758816314112"
"2660","0.03216647459884523","0.03216647459884523","0.03216647459884523"
"2661","0.030270771406861754","0.030270771406861754","0.030270771406861754"
"2662","0.04571985280271473","0.04571985280271473","0.04571985280271473"
"2663","0.03187582403059672","0.03187582403059672","0.03187582403059672"
"2664","0.03543451933481768","0.03543451933481768","0.03543451933481768"
"2665","0.04022649976587965","0.04022649976587965","0.04022649976587965"
"2666","0.03898898342849045","0.03898898342849045","0.03898898342849045"
"2667","0.032504814007131816","0.032504814007131816","0.032504814007131816"
"2668","0.042049012137771416","0.042049012137771416","0.042049012137771416"
"2669","0.03617487463845135","0.03617487463845135","0.03617487463845135"
"2670","0.029983117640812827","0.029983117640812827","0.029983117640812827"
"2671","0.030945183246773176","0.030945183246773176","0.030945183246773176"
"2672","0.039466524543231414","0.039466524543231414","0.039466524543231414"
"2673","0.0373102169598546","0.0373102169598546","0.0373102169598546"
"2674","0.03484496018320032","0.03484496018320032","0.03484496018320032"
"2675","0.03093045105365012","0.03093045105365012","0.03093045105365012"
"2676","0.035063104262896175","0.035063104262896175","0.035063104262896175"
"2677","0.04088374893326098","0.04088374893326098","0.04088374893326098"
"2678","0.038801123690749284","0.038801123690749284","0.038801123690749284"
"2679","0.036087700088052205","0.036087700088052205","0.036087700088052205"
"2680","0.03249619237066968","0.03249619237066968","0.03249619237066968"
"2681","0.036373656735596574","0.036373656735596574","0.036373656735596574"
"2682","0.03774162113129489","0.03774162113129489","0.03774162113129489"
"2683","0.03179751788722516","0.03179751788722516","0.03179751788722516"
"2684","0.031358997752225934","0.031358997752225934","0.031358997752225934"
"2685","0.03218462404533103","0.03218462404533103","0.03218462404533103"
"2686","0.031224319918672295","0.031224319918672295","0.031224319918672295"
"2687","0.03857136757116734","0.03857136757116734","0.03857136757116734"
"2688","0.03445268742858589","0.03445268742858589","0.03445268742858589"
"2689","0.034812640409551766","0.034812640409551766","0.034812640409551766"
"2690","0.03333095108211327","0.03333095108211327","0.03333095108211327"
"2691","0.036681953951328526","0.036681953951328526","0.036681953951328526"
"2692","0.03136379218145684","0.03136379218145684","0.03136379218145684"
"2693","0.03662327600212091","0.03662327600212091","0.03662327600212091"
"2694","0.03463907065562238","0.03463907065562238","0.03463907065562238"
"2695","0.03290920586761284","0.03290920586761284","0.03290920586761284"
"2696","0.0325298904821972","0.0325298904821972","0.0325298904821972"
"2697","0.040474048566643515","0.040474048566643515","0.040474048566643515"
"2698","0.03634657225652774","0.03634657225652774","0.03634657225652774"
"2699","0.03223087201818944","0.03223087201818944","0.03223087201818944"
"2700","0.031185988458651843","0.031185988458651843","0.031185988458651843"
"2701","0.038007186882254324","0.038007186882254324","0.038007186882254324"
"2702","0.03104666267441015","0.03104666267441015","0.03104666267441015"
"2703","0.04038400473363217","0.04038400473363217","0.04038400473363217"
"2704","0.04113846275384788","0.04113846275384788","0.04113846275384788"
"2705","0.037958929123742734","0.037958929123742734","0.037958929123742734"
"2706","0.02832106480084724","0.02832106480084724","0.02832106480084724"
"2707","0.034405399469371954","0.034405399469371954","0.034405399469371954"
"2708","0.04536083782202166","0.04536083782202166","0.04536083782202166"
"2709","0.03094970722708239","0.03094970722708239","0.03094970722708239"
"2710","0.032234949424087216","0.032234949424087216","0.032234949424087216"
"2711","0.03591466060755982","0.03591466060755982","0.03591466060755982"
"2712","0.03324034476124266","0.03324034476124266","0.03324034476124266"
"2713","0.0333098656190667","0.0333098656190667","0.0333098656190667"
"2714","0.03521383321917898","0.03521383321917898","0.03521383321917898"
"2715","0.03586320148640496","0.03586320148640496","0.03586320148640496"
"2716","0.03691779757392276","0.03691779757392276","0.03691779757392276"
"2717","0.03841559296789113","0.03841559296789113","0.03841559296789113"
"2718","0.035874383857426854","0.035874383857426854","0.035874383857426854"
"2719","0.037559975352894626","0.037559975352894626","0.037559975352894626"
"2720","0.034213877180588374","0.034213877180588374","0.034213877180588374"
"2721","0.03866001746025597","0.03866001746025597","0.03866001746025597"
"2722","0.02975202954765273","0.02975202954765273","0.02975202954765273"
"2723","0.033067653863385386","0.033067653863385386","0.033067653863385386"
"2724","0.03637370572905533","0.03637370572905533","0.03637370572905533"
"2725","0.042985668055695266","0.042985668055695266","0.042985668055695266"
"2726","0.03247811558581179","0.03247811558581179","0.03247811558581179"
"2727","0.03570301102780589","0.03570301102780589","0.03570301102780589"
"2728","0.031384729018589345","0.031384729018589345","0.031384729018589345"
"2729","0.03387228801748195","0.03387228801748195","0.03387228801748195"
"2730","0.03224276680034755","0.03224276680034755","0.03224276680034755"
"2731","0.03065171445887649","0.03065171445887649","0.03065171445887649"
"2732","0.031703130257632016","0.031703130257632016","0.031703130257632016"
"2733","0.030006728821899743","0.030006728821899743","0.030006728821899743"
"2734","0.03778040581763472","0.03778040581763472","0.03778040581763472"
"2735","0.03637285807413364","0.03637285807413364","0.03637285807413364"
"2736","0.04134771392452441","0.04134771392452441","0.04134771392452441"
"2737","0.03332832431844769","0.03332832431844769","0.03332832431844769"
"2738","0.034266518629704625","0.034266518629704625","0.034266518629704625"
"2739","0.034790821413313334","0.034790821413313334","0.034790821413313334"
"2740","0.03033733665048987","0.03033733665048987","0.03033733665048987"
"2741","0.04054394791383279","0.04054394791383279","0.04054394791383279"
"2742","0.0356908658775254","0.0356908658775254","0.0356908658775254"
"2743","0.034474104269211325","0.034474104269211325","0.034474104269211325"
"2744","0.03261143344025286","0.03261143344025286","0.03261143344025286"
"2745","0.03611398688315204","0.03611398688315204","0.03611398688315204"
"2746","0.033351462627154486","0.033351462627154486","0.033351462627154486"
"2747","0.03725886061403435","0.03725886061403435","0.03725886061403435"
"2748","0.031139324773972174","0.031139324773972174","0.031139324773972174"
"2749","0.03959949181154133","0.03959949181154133","0.03959949181154133"
"2750","0.03432210015757635","0.03432210015757635","0.03432210015757635"
"2751","0.03191889452456307","0.03191889452456307","0.03191889452456307"
"2752","0.029657227355738197","0.029657227355738197","0.029657227355738197"
"2753","0.03266401347224749","0.03266401347224749","0.03266401347224749"
"2754","0.03745052763960398","0.03745052763960398","0.03745052763960398"
"2755","0.03202866574826644","0.03202866574826644","0.03202866574826644"
"2756","0.033243389338383764","0.033243389338383764","0.033243389338383764"
"2757","0.037850259511152715","0.037850259511152715","0.037850259511152715"
"2758","0.03710181783729685","0.03710181783729685","0.03710181783729685"
"2759","0.03770799027341896","0.03770799027341896","0.03770799027341896"
"2760","0.03327493755888228","0.03327493755888228","0.03327493755888228"
"2761","0.04257851139866832","0.04257851139866832","0.04257851139866832"
"2762","0.03127155242877875","0.03127155242877875","0.03127155242877875"
"2763","0.039320216080644586","0.039320216080644586","0.039320216080644586"
"2764","0.02949231808128023","0.02949231808128023","0.02949231808128023"
"2765","0.03728234290069359","0.03728234290069359","0.03728234290069359"
"2766","0.032578229948073335","0.032578229948073335","0.032578229948073335"
"2767","0.033536720823984956","0.033536720823984956","0.033536720823984956"
"2768","0.03582256672174187","0.03582256672174187","0.03582256672174187"
"2769","0.035044846765993065","0.035044846765993065","0.035044846765993065"
"2770","0.032068465708580345","0.032068465708580345","0.032068465708580345"
"2771","0.03252280153100233","0.03252280153100233","0.03252280153100233"
"2772","0.03470677910136709","0.03470677910136709","0.03470677910136709"
"2773","0.03205463195613044","0.03205463195613044","0.03205463195613044"
"2774","0.030766571421274074","0.030766571421274074","0.030766571421274074"
"2775","0.043563240956972595","0.043563240956972595","0.043563240956972595"
"2776","0.029846455390577006","0.029846455390577006","0.029846455390577006"
"2777","0.032113323952950995","0.032113323952950995","0.032113323952950995"
"2778","0.03457980423551231","0.03457980423551231","0.03457980423551231"
"2779","0.040944702130514085","0.040944702130514085","0.040944702130514085"
"2780","0.03652542637490271","0.03652542637490271","0.03652542637490271"
"2781","0.027625092861739538","0.027625092861739538","0.027625092861739538"
"2782","0.03677383784388885","0.03677383784388885","0.03677383784388885"
"2783","0.046255689070481866","0.046255689070481866","0.046255689070481866"
"2784","0.03560387630937676","0.03560387630937676","0.03560387630937676"
"2785","0.03869240835175686","0.03869240835175686","0.03869240835175686"
"2786","0.04785752856236914","0.04785752856236914","0.04785752856236914"
"2787","0.030330275928317867","0.030330275928317867","0.030330275928317867"
"2788","0.03729540630935557","0.03729540630935557","0.03729540630935557"
"2789","0.033395004167867184","0.033395004167867184","0.033395004167867184"
"2790","0.03266021682769995","0.03266021682769995","0.03266021682769995"
"2791","0.03704423044191077","0.03704423044191077","0.03704423044191077"
"2792","0.03178481780807418","0.03178481780807418","0.03178481780807418"
"2793","0.03528822293666441","0.03528822293666441","0.03528822293666441"
"2794","0.03522794743092302","0.03522794743092302","0.03522794743092302"
"2795","0.031024656285317","0.031024656285317","0.031024656285317"
"2796","0.04486813525029483","0.04486813525029483","0.04486813525029483"
"2797","0.03572085344226524","0.03572085344226524","0.03572085344226524"
"2798","0.042336689411467454","0.042336689411467454","0.042336689411467454"
"2799","0.03164963480060517","0.03164963480060517","0.03164963480060517"
"2800","0.03250403039884673","0.03250403039884673","0.03250403039884673"
"2801","0.0390916339167955","0.0390916339167955","0.0390916339167955"
"2802","0.033847032975834544","0.033847032975834544","0.033847032975834544"
"2803","0.043268926138262914","0.043268926138262914","0.043268926138262914"
"2804","0.0406342598341243","0.0406342598341243","0.0406342598341243"
"2805","0.032812606531828936","0.032812606531828936","0.032812606531828936"
"2806","0.039295562209670974","0.039295562209670974","0.039295562209670974"
"2807","0.03766964502084292","0.03766964502084292","0.03766964502084292"
"2808","0.0315077618515646","0.0315077618515646","0.0315077618515646"
"2809","0.030884603833546475","0.030884603833546475","0.030884603833546475"
"2810","0.03446446487616739","0.03446446487616739","0.03446446487616739"
"2811","0.03244690625769139","0.03244690625769139","0.03244690625769139"
"2812","0.04044677127094329","0.04044677127094329","0.04044677127094329"
"2813","0.033651410635871404","0.033651410635871404","0.033651410635871404"
"2814","0.030512012161101717","0.030512012161101717","0.030512012161101717"
"2815","0.036209727039234675","0.036209727039234675","0.036209727039234675"
"2816","0.041715162601418616","0.041715162601418616","0.041715162601418616"
"2817","0.030730594624059023","0.030730594624059023","0.030730594624059023"
"2818","0.03161942502208879","0.03161942502208879","0.03161942502208879"
"2819","0.029964142266862222","0.029964142266862222","0.029964142266862222"
"2820","0.031163902901447483","0.031163902901447483","0.031163902901447483"
"2821","0.03388043433242985","0.03388043433242985","0.03388043433242985"
"2822","0.030144941814026424","0.030144941814026424","0.030144941814026424"
"2823","0.037647417740633383","0.037647417740633383","0.037647417740633383"
"2824","0.0350941648404083","0.0350941648404083","0.0350941648404083"
"2825","0.0342773496754936","0.0342773496754936","0.0342773496754936"
"2826","0.028978894378018896","0.028978894378018896","0.028978894378018896"
"2827","0.037046116654724445","0.037046116654724445","0.037046116654724445"
"2828","0.03426996420816093","0.03426996420816093","0.03426996420816093"
"2829","0.032644954422514236","0.032644954422514236","0.032644954422514236"
"2830","0.02993307966293835","0.02993307966293835","0.02993307966293835"
"2831","0.03329412844427248","0.03329412844427248","0.03329412844427248"
"2832","0.03300930065134491","0.03300930065134491","0.03300930065134491"
"2833","0.030953021530837115","0.030953021530837115","0.030953021530837115"
"2834","0.03498765435106986","0.03498765435106986","0.03498765435106986"
"2835","0.03715066737896781","0.03715066737896781","0.03715066737896781"
"2836","0.03350815326927932","0.03350815326927932","0.03350815326927932"
"2837","0.034394336316337586","0.034394336316337586","0.034394336316337586"
"2838","0.03168459574921907","0.03168459574921907","0.03168459574921907"
"2839","0.03166661362514919","0.03166661362514919","0.03166661362514919"
"2840","0.03821227305144901","0.03821227305144901","0.03821227305144901"
"2841","0.03894549444044134","0.03894549444044134","0.03894549444044134"
"2842","0.037996390218369654","0.037996390218369654","0.037996390218369654"
"2843","0.039095460748451744","0.039095460748451744","0.039095460748451744"
"2844","0.03573174297520495","0.03573174297520495","0.03573174297520495"
"2845","0.034610758936250215","0.034610758936250215","0.034610758936250215"
"2846","0.032060425347419125","0.032060425347419125","0.032060425347419125"
"2847","0.037272773834789635","0.037272773834789635","0.037272773834789635"
"2848","0.037295740306296","0.037295740306296","0.037295740306296"
"2849","0.044491644803551875","0.044491644803551875","0.044491644803551875"
"2850","0.037883580057696285","0.037883580057696285","0.037883580057696285"
"2851","0.03492897896094581","0.03492897896094581","0.03492897896094581"
"2852","0.03623402567618138","0.03623402567618138","0.03623402567618138"
"2853","0.032818806001288614","0.032818806001288614","0.032818806001288614"
"2854","0.031076099020218722","0.031076099020218722","0.031076099020218722"
"2855","0.042371247056525334","0.042371247056525334","0.042371247056525334"
"2856","0.03424085177001475","0.03424085177001475","0.03424085177001475"
"2857","0.0364277882145818","0.0364277882145818","0.0364277882145818"
"2858","0.030132146824283657","0.030132146824283657","0.030132146824283657"
"2859","0.03317023221843038","0.03317023221843038","0.03317023221843038"
"2860","0.037871276936080916","0.037871276936080916","0.037871276936080916"
"2861","0.039181895156581034","0.039181895156581034","0.039181895156581034"
"2862","0.02949259318805167","0.02949259318805167","0.02949259318805167"
"2863","0.03161114597999034","0.03161114597999034","0.03161114597999034"
"2864","0.032137070433472144","0.032137070433472144","0.032137070433472144"
"2865","0.02968903882209368","0.02968903882209368","0.02968903882209368"
"2866","0.030955024021251647","0.030955024021251647","0.030955024021251647"
"2867","0.03231121966349133","0.03231121966349133","0.03231121966349133"
"2868","0.031989999684526205","0.031989999684526205","0.031989999684526205"
"2869","0.03652199691793996","0.03652199691793996","0.03652199691793996"
"2870","0.031858017227730434","0.031858017227730434","0.031858017227730434"
"2871","0.030799258786763282","0.030799258786763282","0.030799258786763282"
"2872","0.031580582966458604","0.031580582966458604","0.031580582966458604"
"2873","0.032756291386814275","0.032756291386814275","0.032756291386814275"
"2874","0.042918308047538926","0.042918308047538926","0.042918308047538926"
"2875","0.031184281590018743","0.031184281590018743","0.031184281590018743"
"2876","0.03603197361334172","0.03603197361334172","0.03603197361334172"
"2877","0.03435197642282293","0.03435197642282293","0.03435197642282293"
"2878","0.0325087606935898","0.0325087606935898","0.0325087606935898"
"2879","0.04232260669390703","0.04232260669390703","0.04232260669390703"
"2880","0.03129691462807586","0.03129691462807586","0.03129691462807586"
"2881","0.03783266806511166","0.03783266806511166","0.03783266806511166"
"2882","0.03872602326735364","0.03872602326735364","0.03872602326735364"
"2883","0.03481467810813011","0.03481467810813011","0.03481467810813011"
"2884","0.03332921893910325","0.03332921893910325","0.03332921893910325"
"2885","0.03176222582995599","0.03176222582995599","0.03176222582995599"
"2886","0.03752792880941655","0.03752792880941655","0.03752792880941655"
"2887","0.03275277473317827","0.03275277473317827","0.03275277473317827"
"2888","0.03348245085935114","0.03348245085935114","0.03348245085935114"
"2889","0.034411314286142955","0.034411314286142955","0.034411314286142955"
"2890","0.03204962353757542","0.03204962353757542","0.03204962353757542"
"2891","0.03156029686208003","0.03156029686208003","0.03156029686208003"
"2892","0.03375641719921473","0.03375641719921473","0.03375641719921473"
"2893","0.03791148235950079","0.03791148235950079","0.03791148235950079"
"2894","0.034322787311648624","0.034322787311648624","0.034322787311648624"
"2895","0.032912160392844114","0.032912160392844114","0.032912160392844114"
"2896","0.04014180915320288","0.04014180915320288","0.04014180915320288"
"2897","0.029888484567827958","0.029888484567827958","0.029888484567827958"
"2898","0.038513772860057735","0.038513772860057735","0.038513772860057735"
"2899","0.03317837460109433","0.03317837460109433","0.03317837460109433"
"2900","0.03637482161619229","0.03637482161619229","0.03637482161619229"
"2901","0.03480738996560272","0.03480738996560272","0.03480738996560272"
"2902","0.03351579168990555","0.03351579168990555","0.03351579168990555"
"2903","0.03750986766057274","0.03750986766057274","0.03750986766057274"
"2904","0.04140268393710321","0.04140268393710321","0.04140268393710321"
"2905","0.03829116340778293","0.03829116340778293","0.03829116340778293"
"2906","0.03341473957251011","0.03341473957251011","0.03341473957251011"
"2907","0.032991734544999214","0.032991734544999214","0.032991734544999214"
"2908","0.030951016368958528","0.030951016368958528","0.030951016368958528"
"2909","0.03164628912784005","0.03164628912784005","0.03164628912784005"
"2910","0.03672920219657579","0.03672920219657579","0.03672920219657579"
"2911","0.034811160535536095","0.034811160535536095","0.034811160535536095"
"2912","0.0303052200926545","0.0303052200926545","0.0303052200926545"
"2913","0.03482294932418761","0.03482294932418761","0.03482294932418761"
"2914","0.03778698772091698","0.03778698772091698","0.03778698772091698"
"2915","0.03562253078976115","0.03562253078976115","0.03562253078976115"
"2916","0.036194435015206236","0.036194435015206236","0.036194435015206236"
"2917","0.03850775375631147","0.03850775375631147","0.03850775375631147"
"2918","0.032469705629046164","0.032469705629046164","0.032469705629046164"
"2919","0.037138346100144534","0.037138346100144534","0.037138346100144534"
"2920","0.03406416215306594","0.03406416215306594","0.03406416215306594"
"2921","0.03688629887364061","0.03688629887364061","0.03688629887364061"
"2922","0.03590596581300811","0.03590596581300811","0.03590596581300811"
"2923","0.03776242370786146","0.03776242370786146","0.03776242370786146"
"2924","0.033462204457649344","0.033462204457649344","0.033462204457649344"
"2925","0.04122537011297423","0.04122537011297423","0.04122537011297423"
"2926","0.038092748172578586","0.038092748172578586","0.038092748172578586"
"2927","0.03814785048153756","0.03814785048153756","0.03814785048153756"
"2928","0.03888468150648738","0.03888468150648738","0.03888468150648738"
"2929","0.03217481551363368","0.03217481551363368","0.03217481551363368"
"2930","0.04943454709078517","0.04943454709078517","0.04943454709078517"
"2931","0.034416317794353175","0.034416317794353175","0.034416317794353175"
"2932","0.037928730361322965","0.037928730361322965","0.037928730361322965"
"2933","0.034438725183793255","0.034438725183793255","0.034438725183793255"
"2934","0.03920839629216282","0.03920839629216282","0.03920839629216282"
"2935","0.02948447709202105","0.02948447709202105","0.02948447709202105"
"2936","0.04119795730998244","0.04119795730998244","0.04119795730998244"
"2937","0.04563517404211161","0.04563517404211161","0.04563517404211161"
"2938","0.03333933318473381","0.03333933318473381","0.03333933318473381"
"2939","0.03189053526087897","0.03189053526087897","0.03189053526087897"
"2940","0.03504862473218764","0.03504862473218764","0.03504862473218764"
"2941","0.03200372171623039","0.03200372171623039","0.03200372171623039"
"2942","0.029207529249722832","0.029207529249722832","0.029207529249722832"
"2943","0.04052175955571699","0.04052175955571699","0.04052175955571699"
"2944","0.038794003413607385","0.038794003413607385","0.038794003413607385"
"2945","0.034979771647367354","0.034979771647367354","0.034979771647367354"
"2946","0.03823056140154738","0.03823056140154738","0.03823056140154738"
"2947","0.03861530811855598","0.03861530811855598","0.03861530811855598"
"2948","0.03385929964656579","0.03385929964656579","0.03385929964656579"
"2949","0.031349728380653634","0.031349728380653634","0.031349728380653634"
"2950","0.036515577481733605","0.036515577481733605","0.036515577481733605"
"2951","0.03155521739978713","0.03155521739978713","0.03155521739978713"
"2952","0.03311833244654083","0.03311833244654083","0.03311833244654083"
"2953","0.040332445031348","0.040332445031348","0.040332445031348"
"2954","0.03142097429742888","0.03142097429742888","0.03142097429742888"
"2955","0.03071912916099789","0.03071912916099789","0.03071912916099789"
"2956","0.03098929516299946","0.03098929516299946","0.03098929516299946"
"2957","0.037000716952497126","0.037000716952497126","0.037000716952497126"
"2958","0.030599204488305807","0.030599204488305807","0.030599204488305807"
"2959","0.035601724097935036","0.035601724097935036","0.035601724097935036"
"2960","0.03667752938726653","0.03667752938726653","0.03667752938726653"
"2961","0.03222618207506146","0.03222618207506146","0.03222618207506146"
"2962","0.031992145960503135","0.031992145960503135","0.031992145960503135"
"2963","0.03834106229622936","0.03834106229622936","0.03834106229622936"
"2964","0.033340878999176315","0.033340878999176315","0.033340878999176315"
"2965","0.0348111084075008","0.0348111084075008","0.0348111084075008"
"2966","0.03231533047965203","0.03231533047965203","0.03231533047965203"
"2967","0.03499129183685916","0.03499129183685916","0.03499129183685916"
"2968","0.038624484858035726","0.038624484858035726","0.038624484858035726"
"2969","0.03611753174193746","0.03611753174193746","0.03611753174193746"
"2970","0.03493693781933821","0.03493693781933821","0.03493693781933821"
"2971","0.030076354754517972","0.030076354754517972","0.030076354754517972"
"2972","0.03847107260890439","0.03847107260890439","0.03847107260890439"
"2973","0.03070160730986157","0.03070160730986157","0.03070160730986157"
"2974","0.032291840937267814","0.032291840937267814","0.032291840937267814"
"2975","0.03592992484980765","0.03592992484980765","0.03592992484980765"
"2976","0.03441068057746646","0.03441068057746646","0.03441068057746646"
"2977","0.03401745400115976","0.03401745400115976","0.03401745400115976"
"2978","0.02852879990805557","0.02852879990805557","0.02852879990805557"
"2979","0.03410581368703937","0.03410581368703937","0.03410581368703937"
"2980","0.03403169655597305","0.03403169655597305","0.03403169655597305"
"2981","0.039083548826381355","0.039083548826381355","0.039083548826381355"
"2982","0.040380629561155915","0.040380629561155915","0.040380629561155915"
"2983","0.04027792024960422","0.04027792024960422","0.04027792024960422"
"2984","0.040910409590375486","0.040910409590375486","0.040910409590375486"
"2985","0.0351437975774018","0.0351437975774018","0.0351437975774018"
"2986","0.03615896308265295","0.03615896308265295","0.03615896308265295"
"2987","0.03201789304768036","0.03201789304768036","0.03201789304768036"
"2988","0.038128852496942034","0.038128852496942034","0.038128852496942034"
"2989","0.03204458708782635","0.03204458708782635","0.03204458708782635"
"2990","0.033485412475750015","0.033485412475750015","0.033485412475750015"
"2991","0.02942131679634708","0.02942131679634708","0.02942131679634708"
"2992","0.032717914950923285","0.032717914950923285","0.032717914950923285"
"2993","0.036270677792651765","0.036270677792651765","0.036270677792651765"
"2994","0.03188769322862594","0.03188769322862594","0.03188769322862594"
"2995","0.03671625465911477","0.03671625465911477","0.03671625465911477"
"2996","0.02892457431048147","0.02892457431048147","0.02892457431048147"
"2997","0.03407850883491524","0.03407850883491524","0.03407850883491524"
"2998","0.04254978797273532","0.04254978797273532","0.04254978797273532"
"2999","0.03275607303806337","0.03275607303806337","0.03275607303806337"
"3000","0.034015541874564514","0.034015541874564514","0.034015541874564514"
"3001","0.035222364053906656","0.035222364053906656","0.035222364053906656"
"3002","0.036889791068001186","0.036889791068001186","0.036889791068001186"
"3003","0.03452379042282273","0.03452379042282273","0.03452379042282273"
"3004","0.03525049488678678","0.03525049488678678","0.03525049488678678"
"3005","0.038389466687691325","0.038389466687691325","0.038389466687691325"
"3006","0.032349659390280096","0.032349659390280096","0.032349659390280096"
"3007","0.03362199080335076","0.03362199080335076","0.03362199080335076"
"3008","0.03474786789604393","0.03474786789604393","0.03474786789604393"
"3009","0.03607446352572087","0.03607446352572087","0.03607446352572087"
"3010","0.04184681102624035","0.04184681102624035","0.04184681102624035"
"3011","0.034238168207331554","0.034238168207331554","0.034238168207331554"
"3012","0.03847654768026457","0.03847654768026457","0.03847654768026457"
"3013","0.04052744150796089","0.04052744150796089","0.04052744150796089"
"3014","0.03953548453099954","0.03953548453099954","0.03953548453099954"
"3015","0.033031392008271675","0.033031392008271675","0.033031392008271675"
"3016","0.03003893703104574","0.03003893703104574","0.03003893703104574"
"3017","0.03951491167344271","0.03951491167344271","0.03951491167344271"
"3018","0.03409243446375711","0.03409243446375711","0.03409243446375711"
"3019","0.03466204326935586","0.03466204326935586","0.03466204326935586"
"3020","0.03960403553404584","0.03960403553404584","0.03960403553404584"
"3021","0.03260158297952913","0.03260158297952913","0.03260158297952913"
"3022","0.03572054750440861","0.03572054750440861","0.03572054750440861"
"3023","0.03430740625910034","0.03430740625910034","0.03430740625910034"
"3024","0.034660268506819907","0.034660268506819907","0.034660268506819907"
"3025","0.031263673168534734","0.031263673168534734","0.031263673168534734"
"3026","0.0352018715406309","0.0352018715406309","0.0352018715406309"
"3027","0.030209155353503443","0.030209155353503443","0.030209155353503443"
"3028","0.03777878837026567","0.03777878837026567","0.03777878837026567"
"3029","0.029202975948272033","0.029202975948272033","0.029202975948272033"
"3030","0.02985903994371342","0.02985903994371342","0.02985903994371342"
"3031","0.035892557585979104","0.035892557585979104","0.035892557585979104"
"3032","0.034901275071502716","0.034901275071502716","0.034901275071502716"
"3033","0.03704879896415319","0.03704879896415319","0.03704879896415319"
"3034","0.029079215795339355","0.029079215795339355","0.029079215795339355"
"3035","0.03207241723695958","0.03207241723695958","0.03207241723695958"
"3036","0.0395992622165726","0.0395992622165726","0.0395992622165726"
"3037","0.033809238886047935","0.033809238886047935","0.033809238886047935"
"3038","0.030904046234866474","0.030904046234866474","0.030904046234866474"
"3039","0.03326674874836066","0.03326674874836066","0.03326674874836066"
"3040","0.03311899005897284","0.03311899005897284","0.03311899005897284"
"3041","0.034143166292249116","0.034143166292249116","0.034143166292249116"
"3042","0.028736164958466044","0.028736164958466044","0.028736164958466044"
"3043","0.032165618994416265","0.032165618994416265","0.032165618994416265"
"3044","0.03397165606143284","0.03397165606143284","0.03397165606143284"
