"Step","DRWKV5-halfcheetah-medium-v2-40fe1d6c - train_loss","DRWKV5-halfcheetah-medium-v2-40fe1d6c - train_loss__MIN","DRWKV5-halfcheetah-medium-v2-40fe1d6c - train_loss__MAX"
"5564","0.03823607536297648","0.03823607536297648","0.03823607536297648"
"5565","0.030362177583567556","0.030362177583567556","0.030362177583567556"
"5566","0.029976090551283346","0.029976090551283346","0.029976090551283346"
"5567","0.03142380924946876","0.03142380924946876","0.03142380924946876"
"5568","0.03283103356912435","0.03283103356912435","0.03283103356912435"
"5569","0.027030950472780774","0.027030950472780774","0.027030950472780774"
"5570","0.038245656210589625","0.038245656210589625","0.038245656210589625"
"5571","0.03042509110065284","0.03042509110065284","0.03042509110065284"
"5572","0.03513494852120825","0.03513494852120825","0.03513494852120825"
"5573","0.029410020498382223","0.029410020498382223","0.029410020498382223"
"5574","0.03610171694321723","0.03610171694321723","0.03610171694321723"
"5575","0.029202378354059696","0.029202378354059696","0.029202378354059696"
"5576","0.029424048534813087","0.029424048534813087","0.029424048534813087"
"5577","0.027580379122260308","0.027580379122260308","0.027580379122260308"
"5578","0.033341337097899826","0.033341337097899826","0.033341337097899826"
"5579","0.028693643071138378","0.028693643071138378","0.028693643071138378"
"5580","0.031120813525759926","0.031120813525759926","0.031120813525759926"
"5581","0.027433430101300452","0.027433430101300452","0.027433430101300452"
"5582","0.034285750885188294","0.034285750885188294","0.034285750885188294"
"5583","0.029182968218514512","0.029182968218514512","0.029182968218514512"
"5584","0.03703723265916715","0.03703723265916715","0.03703723265916715"
"5585","0.02799884574972447","0.02799884574972447","0.02799884574972447"
"5586","0.03140448694715433","0.03140448694715433","0.03140448694715433"
"5587","0.030409831343962395","0.030409831343962395","0.030409831343962395"
"5588","0.03387788585502652","0.03387788585502652","0.03387788585502652"
"5589","0.03745524552024833","0.03745524552024833","0.03745524552024833"
"5590","0.027727749138996418","0.027727749138996418","0.027727749138996418"
"5591","0.030476629809617746","0.030476629809617746","0.030476629809617746"
"5592","0.02923630669702039","0.02923630669702039","0.02923630669702039"
"5593","0.035993478677409055","0.035993478677409055","0.035993478677409055"
"5594","0.0326934699987535","0.0326934699987535","0.0326934699987535"
"5595","0.029864319949526708","0.029864319949526708","0.029864319949526708"
"5596","0.02953388343909464","0.02953388343909464","0.02953388343909464"
"5597","0.02697879105429951","0.02697879105429951","0.02697879105429951"
"5598","0.032164143469707966","0.032164143469707966","0.032164143469707966"
"5599","0.025469437599769718","0.025469437599769718","0.025469437599769718"
"5600","0.03087895018300703","0.03087895018300703","0.03087895018300703"
"5601","0.03371697315963873","0.03371697315963873","0.03371697315963873"
"5602","0.03402832048020786","0.03402832048020786","0.03402832048020786"
"5603","0.027832260439113393","0.027832260439113393","0.027832260439113393"
"5604","0.029893689635296743","0.029893689635296743","0.029893689635296743"
"5605","0.029091442299607695","0.029091442299607695","0.029091442299607695"
"5606","0.030199775645536123","0.030199775645536123","0.030199775645536123"
"5607","0.03597825986069938","0.03597825986069938","0.03597825986069938"
"5608","0.027679835050048784","0.027679835050048784","0.027679835050048784"
"5609","0.029687293761846756","0.029687293761846756","0.029687293761846756"
"5610","0.03375720261280274","0.03375720261280274","0.03375720261280274"
"5611","0.026586932815613883","0.026586932815613883","0.026586932815613883"
"5612","0.0278056155059066","0.0278056155059066","0.0278056155059066"
"5613","0.029267046333376262","0.029267046333376262","0.029267046333376262"
"5614","0.03276004276083582","0.03276004276083582","0.03276004276083582"
"5615","0.027153655678852386","0.027153655678852386","0.027153655678852386"
"5616","0.03432568417710959","0.03432568417710959","0.03432568417710959"
"5617","0.033634579831948806","0.033634579831948806","0.033634579831948806"
"5618","0.031482709645029965","0.031482709645029965","0.031482709645029965"
"5619","0.029394336511783255","0.029394336511783255","0.029394336511783255"
"5620","0.04154865610712585","0.04154865610712585","0.04154865610712585"
"5621","0.03422724096780968","0.03422724096780968","0.03422724096780968"
"5622","0.030577714448773826","0.030577714448773826","0.030577714448773826"
"5623","0.03038786572231451","0.03038786572231451","0.03038786572231451"
"5624","0.03067091041311364","0.03067091041311364","0.03067091041311364"
"5625","0.03290956773586925","0.03290956773586925","0.03290956773586925"
"5626","0.027063142603838537","0.027063142603838537","0.027063142603838537"
"5627","0.02825816541577713","0.02825816541577713","0.02825816541577713"
"5628","0.027775403978195598","0.027775403978195598","0.027775403978195598"
"5629","0.03134228478224467","0.03134228478224467","0.03134228478224467"
"5630","0.028918476632816253","0.028918476632816253","0.028918476632816253"
"5631","0.034191183840461825","0.034191183840461825","0.034191183840461825"
"5632","0.0324224220987512","0.0324224220987512","0.0324224220987512"
"5633","0.03217725599019116","0.03217725599019116","0.03217725599019116"
"5634","0.028985379575294953","0.028985379575294953","0.028985379575294953"
"5635","0.02682278275094229","0.02682278275094229","0.02682278275094229"
"5636","0.03442888174683682","0.03442888174683682","0.03442888174683682"
"5637","0.03346117138693713","0.03346117138693713","0.03346117138693713"
"5638","0.0272005821051493","0.0272005821051493","0.0272005821051493"
"5639","0.028674111500203974","0.028674111500203974","0.028674111500203974"
"5640","0.029799646374678357","0.029799646374678357","0.029799646374678357"
"5641","0.03229982315785992","0.03229982315785992","0.03229982315785992"
"5642","0.03626145020467761","0.03626145020467761","0.03626145020467761"
"5643","0.028612319325278184","0.028612319325278184","0.028612319325278184"
"5644","0.03535119086803675","0.03535119086803675","0.03535119086803675"
"5645","0.027965590173659648","0.027965590173659648","0.027965590173659648"
"5646","0.033266111058699824","0.033266111058699824","0.033266111058699824"
"5647","0.029388878036962468","0.029388878036962468","0.029388878036962468"
"5648","0.034415308664595495","0.034415308664595495","0.034415308664595495"
"5649","0.030965726227854803","0.030965726227854803","0.030965726227854803"
"5650","0.02761532772978193","0.02761532772978193","0.02761532772978193"
"5651","0.02796192025235075","0.02796192025235075","0.02796192025235075"
"5652","0.033043910554059655","0.033043910554059655","0.033043910554059655"
"5653","0.027570950853964677","0.027570950853964677","0.027570950853964677"
"5654","0.029113126099202396","0.029113126099202396","0.029113126099202396"
"5655","0.029585583895848578","0.029585583895848578","0.029585583895848578"
"5656","0.033107731980270144","0.033107731980270144","0.033107731980270144"
"5657","0.03332258863843053","0.03332258863843053","0.03332258863843053"
"5658","0.03685629308305113","0.03685629308305113","0.03685629308305113"
"5659","0.03563402916708759","0.03563402916708759","0.03563402916708759"
"5660","0.029774838812788855","0.029774838812788855","0.029774838812788855"
"5661","0.03259005574898411","0.03259005574898411","0.03259005574898411"
"5662","0.03051700893522938","0.03051700893522938","0.03051700893522938"
"5663","0.032875640321223636","0.032875640321223636","0.032875640321223636"
"5664","0.02921467974875594","0.02921467974875594","0.02921467974875594"
"5665","0.03418729501463712","0.03418729501463712","0.03418729501463712"
"5666","0.030397734544572005","0.030397734544572005","0.030397734544572005"
"5667","0.03512717941355033","0.03512717941355033","0.03512717941355033"
"5668","0.03573306493247701","0.03573306493247701","0.03573306493247701"
"5669","0.02643580901921114","0.02643580901921114","0.02643580901921114"
"5670","0.030206603777875134","0.030206603777875134","0.030206603777875134"
"5671","0.0339151538278943","0.0339151538278943","0.0339151538278943"
"5672","0.03242055258334498","0.03242055258334498","0.03242055258334498"
"5673","0.028545439844107085","0.028545439844107085","0.028545439844107085"
"5674","0.030008575059461723","0.030008575059461723","0.030008575059461723"
"5675","0.02844798516500033","0.02844798516500033","0.02844798516500033"
"5676","0.03593434002202567","0.03593434002202567","0.03593434002202567"
"5677","0.030446132232441164","0.030446132232441164","0.030446132232441164"
"5678","0.034768040168734055","0.034768040168734055","0.034768040168734055"
"5679","0.02983092999685752","0.02983092999685752","0.02983092999685752"
"5680","0.027302072464037205","0.027302072464037205","0.027302072464037205"
"5681","0.031218831162614213","0.031218831162614213","0.031218831162614213"
"5682","0.029271088525979302","0.029271088525979302","0.029271088525979302"
"5683","0.029015280309578815","0.029015280309578815","0.029015280309578815"
"5684","0.0335178251097418","0.0335178251097418","0.0335178251097418"
"5685","0.031257213306423524","0.031257213306423524","0.031257213306423524"
"5686","0.03580841693095415","0.03580841693095415","0.03580841693095415"
"5687","0.0332139235715127","0.0332139235715127","0.0332139235715127"
"5688","0.028453124300305162","0.028453124300305162","0.028453124300305162"
"5689","0.033045187440582234","0.033045187440582234","0.033045187440582234"
"5690","0.026892190144100905","0.026892190144100905","0.026892190144100905"
"5691","0.02767916940371004","0.02767916940371004","0.02767916940371004"
"5692","0.029201369018862916","0.029201369018862916","0.029201369018862916"
"5693","0.030295589258036586","0.030295589258036586","0.030295589258036586"
"5694","0.03150872940929777","0.03150872940929777","0.03150872940929777"
"5695","0.0284268399891982","0.0284268399891982","0.0284268399891982"
"5696","0.03252163303646915","0.03252163303646915","0.03252163303646915"
"5697","0.026423358802495172","0.026423358802495172","0.026423358802495172"
"5698","0.02994982791006893","0.02994982791006893","0.02994982791006893"
"5699","0.02981596860212908","0.02981596860212908","0.02981596860212908"
"5700","0.0319138441561609","0.0319138441561609","0.0319138441561609"
"5701","0.034648588386597956","0.034648588386597956","0.034648588386597956"
"5702","0.027193942873471492","0.027193942873471492","0.027193942873471492"
"5703","0.029868241564523095","0.029868241564523095","0.029868241564523095"
"5704","0.030045571484452353","0.030045571484452353","0.030045571484452353"
"5705","0.0281677048599411","0.0281677048599411","0.0281677048599411"
"5706","0.029822493173120575","0.029822493173120575","0.029822493173120575"
"5707","0.032608640265468905","0.032608640265468905","0.032608640265468905"
"5708","0.03541993633797222","0.03541993633797222","0.03541993633797222"
"5709","0.0376556273672559","0.0376556273672559","0.0376556273672559"
"5710","0.03025112361683265","0.03025112361683265","0.03025112361683265"
"5711","0.03528573290916685","0.03528573290916685","0.03528573290916685"
"5712","0.03429559684906017","0.03429559684906017","0.03429559684906017"
"5713","0.034514264067916564","0.034514264067916564","0.034514264067916564"
"5714","0.03173007043829353","0.03173007043829353","0.03173007043829353"
"5715","0.02954132828166031","0.02954132828166031","0.02954132828166031"
"5716","0.02754995009030918","0.02754995009030918","0.02754995009030918"
"5717","0.03479666490478281","0.03479666490478281","0.03479666490478281"
"5718","0.03274600710676961","0.03274600710676961","0.03274600710676961"
"5719","0.025688621047194913","0.025688621047194913","0.025688621047194913"
"5720","0.029489239999548823","0.029489239999548823","0.029489239999548823"
"5721","0.03924779041079149","0.03924779041079149","0.03924779041079149"
"5722","0.03666573685218305","0.03666573685218305","0.03666573685218305"
"5723","0.030737998520208146","0.030737998520208146","0.030737998520208146"
"5724","0.032817844056410986","0.032817844056410986","0.032817844056410986"
"5725","0.029502526883343805","0.029502526883343805","0.029502526883343805"
"5726","0.02929267712002487","0.02929267712002487","0.02929267712002487"
"5727","0.03305798470391311","0.03305798470391311","0.03305798470391311"
"5728","0.03493693436953231","0.03493693436953231","0.03493693436953231"
"5729","0.038709882620186695","0.038709882620186695","0.038709882620186695"
"5730","0.03595846988700472","0.03595846988700472","0.03595846988700472"
"5731","0.02954016710980851","0.02954016710980851","0.02954016710980851"
"5732","0.03235916007744729","0.03235916007744729","0.03235916007744729"
"5733","0.029183528887105608","0.029183528887105608","0.029183528887105608"
"5734","0.028527751509165946","0.028527751509165946","0.028527751509165946"
"5735","0.032876886760784846","0.032876886760784846","0.032876886760784846"
"5736","0.03233749753683809","0.03233749753683809","0.03233749753683809"
"5737","0.027344128883904296","0.027344128883904296","0.027344128883904296"
"5738","0.031254547722501504","0.031254547722501504","0.031254547722501504"
"5739","0.027786928695415682","0.027786928695415682","0.027786928695415682"
"5740","0.027234385148670957","0.027234385148670957","0.027234385148670957"
"5741","0.028370279886420734","0.028370279886420734","0.028370279886420734"
"5742","0.027661373810180797","0.027661373810180797","0.027661373810180797"
"5743","0.031812632140515","0.031812632140515","0.031812632140515"
"5744","0.02990661163704679","0.02990661163704679","0.02990661163704679"
"5745","0.028379111310419466","0.028379111310419466","0.028379111310419466"
"5746","0.03185536825252469","0.03185536825252469","0.03185536825252469"
"5747","0.030969180565473264","0.030969180565473264","0.030969180565473264"
"5748","0.02893665293173354","0.02893665293173354","0.02893665293173354"
"5749","0.02633149700055619","0.02633149700055619","0.02633149700055619"
"5750","0.033834803013398036","0.033834803013398036","0.033834803013398036"
"5751","0.043264966927921214","0.043264966927921214","0.043264966927921214"
"5752","0.02810630377129354","0.02810630377129354","0.02810630377129354"
"5753","0.030770599467720375","0.030770599467720375","0.030770599467720375"
"5754","0.028641512518478695","0.028641512518478695","0.028641512518478695"
"5755","0.02840130849866296","0.02840130849866296","0.02840130849866296"
"5756","0.029298040157425258","0.029298040157425258","0.029298040157425258"
"5757","0.026391290346980317","0.026391290346980317","0.026391290346980317"
"5758","0.027047501546391572","0.027047501546391572","0.027047501546391572"
"5759","0.028998330466170126","0.028998330466170126","0.028998330466170126"
"5760","0.03764449196919087","0.03764449196919087","0.03764449196919087"
"5761","0.03816900895897904","0.03816900895897904","0.03816900895897904"
"5762","0.03338902996375811","0.03338902996375811","0.03338902996375811"
"5763","0.04207324710669256","0.04207324710669256","0.04207324710669256"
"5764","0.028154227076653136","0.028154227076653136","0.028154227076653136"
"5765","0.031362217575168036","0.031362217575168036","0.031362217575168036"
"5766","0.030587727205544566","0.030587727205544566","0.030587727205544566"
"5767","0.029450095148941986","0.029450095148941986","0.029450095148941986"
"5768","0.02888006286226916","0.02888006286226916","0.02888006286226916"
"5769","0.029276718146101614","0.029276718146101614","0.029276718146101614"
"5770","0.029886986431587274","0.029886986431587274","0.029886986431587274"
"5771","0.03059909376657688","0.03059909376657688","0.03059909376657688"
"5772","0.0339384317174673","0.0339384317174673","0.0339384317174673"
"5773","0.03157922490420656","0.03157922490420656","0.03157922490420656"
"5774","0.033424301772319","0.033424301772319","0.033424301772319"
"5775","0.03146323600556676","0.03146323600556676","0.03146323600556676"
"5776","0.0266484504833409","0.0266484504833409","0.0266484504833409"
"5777","0.029324492328872014","0.029324492328872014","0.029324492328872014"
"5778","0.02676270586350544","0.02676270586350544","0.02676270586350544"
"5779","0.03234827669282473","0.03234827669282473","0.03234827669282473"
"5780","0.029181196617766938","0.029181196617766938","0.029181196617766938"
"5781","0.03591507102220407","0.03591507102220407","0.03591507102220407"
"5782","0.028915373135553587","0.028915373135553587","0.028915373135553587"
"5783","0.04449872310839564","0.04449872310839564","0.04449872310839564"
"5784","0.035970486064840136","0.035970486064840136","0.035970486064840136"
"5785","0.03396283386417048","0.03396283386417048","0.03396283386417048"
"5786","0.028978417341101022","0.028978417341101022","0.028978417341101022"
"5787","0.029166880480690893","0.029166880480690893","0.029166880480690893"
"5788","0.032883675261279735","0.032883675261279735","0.032883675261279735"
"5789","0.03256978806847102","0.03256978806847102","0.03256978806847102"
"5790","0.028786889151444325","0.028786889151444325","0.028786889151444325"
"5791","0.030635075319363825","0.030635075319363825","0.030635075319363825"
"5792","0.031039627485167032","0.031039627485167032","0.031039627485167032"
"5793","0.027971650728046724","0.027971650728046724","0.027971650728046724"
"5794","0.03031486431970991","0.03031486431970991","0.03031486431970991"
"5795","0.030730725579094963","0.030730725579094963","0.030730725579094963"
"5796","0.03542147483846795","0.03542147483846795","0.03542147483846795"
"5797","0.033978116706978374","0.033978116706978374","0.033978116706978374"
"5798","0.03161491163667716","0.03161491163667716","0.03161491163667716"
"5799","0.025815801676911224","0.025815801676911224","0.025815801676911224"
"5800","0.027630950637874813","0.027630950637874813","0.027630950637874813"
"5801","0.02952125832637585","0.02952125832637585","0.02952125832637585"
"5802","0.028803136556166384","0.028803136556166384","0.028803136556166384"
"5803","0.032553084210353654","0.032553084210353654","0.032553084210353654"
"5804","0.03074574421557532","0.03074574421557532","0.03074574421557532"
"5805","0.031714257829622894","0.031714257829622894","0.031714257829622894"
"5806","0.029526308033792106","0.029526308033792106","0.029526308033792106"
"5807","0.029403974192625464","0.029403974192625464","0.029403974192625464"
"5808","0.029007521371445407","0.029007521371445407","0.029007521371445407"
"5809","0.031153281753045516","0.031153281753045516","0.031153281753045516"
"5810","0.030137882084674297","0.030137882084674297","0.030137882084674297"
"5811","0.03293438404888759","0.03293438404888759","0.03293438404888759"
"5812","0.027544827867759757","0.027544827867759757","0.027544827867759757"
"5813","0.033260453449569946","0.033260453449569946","0.033260453449569946"
"5814","0.028783369245546215","0.028783369245546215","0.028783369245546215"
"5815","0.027077274561744958","0.027077274561744958","0.027077274561744958"
"5816","0.028891241769944936","0.028891241769944936","0.028891241769944936"
"5817","0.02848452162353072","0.02848452162353072","0.02848452162353072"
"5818","0.03046710864966469","0.03046710864966469","0.03046710864966469"
"5819","0.027832739297747225","0.027832739297747225","0.027832739297747225"
"5820","0.0286876245501282","0.0286876245501282","0.0286876245501282"
"5821","0.027792336324969354","0.027792336324969354","0.027792336324969354"
"5822","0.03310334351568016","0.03310334351568016","0.03310334351568016"
"5823","0.03399313078022219","0.03399313078022219","0.03399313078022219"
"5824","0.03159946725574112","0.03159946725574112","0.03159946725574112"
"5825","0.027809370376308203","0.027809370376308203","0.027809370376308203"
"5826","0.029077758745455595","0.029077758745455595","0.029077758745455595"
"5827","0.03259372779872617","0.03259372779872617","0.03259372779872617"
"5828","0.0323814986535594","0.0323814986535594","0.0323814986535594"
"5829","0.02754799317471832","0.02754799317471832","0.02754799317471832"
"5830","0.031848467908333115","0.031848467908333115","0.031848467908333115"
"5831","0.035783894765841553","0.035783894765841553","0.035783894765841553"
"5832","0.02728615857369448","0.02728615857369448","0.02728615857369448"
"5833","0.031818725793207187","0.031818725793207187","0.031818725793207187"
"5834","0.03011233649817487","0.03011233649817487","0.03011233649817487"
"5835","0.03233585141535803","0.03233585141535803","0.03233585141535803"
"5836","0.02995062776375849","0.02995062776375849","0.02995062776375849"
"5837","0.033880580738698846","0.033880580738698846","0.033880580738698846"
"5838","0.03395059007965599","0.03395059007965599","0.03395059007965599"
"5839","0.0354380571005721","0.0354380571005721","0.0354380571005721"
"5840","0.027384634262814397","0.027384634262814397","0.027384634262814397"
"5841","0.02934470165521303","0.02934470165521303","0.02934470165521303"
"5842","0.032082498555931524","0.032082498555931524","0.032082498555931524"
"5843","0.03842583315462325","0.03842583315462325","0.03842583315462325"
"5844","0.03169624113957609","0.03169624113957609","0.03169624113957609"
"5845","0.037326979722290016","0.037326979722290016","0.037326979722290016"
"5846","0.03019695881070376","0.03019695881070376","0.03019695881070376"
"5847","0.04379957376807638","0.04379957376807638","0.04379957376807638"
"5848","0.02745457496556776","0.02745457496556776","0.02745457496556776"
"5849","0.03003282962948547","0.03003282962948547","0.03003282962948547"
"5850","0.03821092742662812","0.03821092742662812","0.03821092742662812"
"5851","0.030811696818827287","0.030811696818827287","0.030811696818827287"
"5852","0.028060959997354362","0.028060959997354362","0.028060959997354362"
"5853","0.035681456190791654","0.035681456190791654","0.035681456190791654"
"5854","0.02907479529497985","0.02907479529497985","0.02907479529497985"
"5855","0.028678723887157503","0.028678723887157503","0.028678723887157503"
"5856","0.028987331065527193","0.028987331065527193","0.028987331065527193"
"5857","0.03976050833658331","0.03976050833658331","0.03976050833658331"
"5858","0.02820068922838813","0.02820068922838813","0.02820068922838813"
"5859","0.026838526311092906","0.026838526311092906","0.026838526311092906"
"5860","0.03545374849867601","0.03545374849867601","0.03545374849867601"
"5861","0.02926976279045692","0.02926976279045692","0.02926976279045692"
"5862","0.02859062919433993","0.02859062919433993","0.02859062919433993"
"5863","0.03805135586472077","0.03805135586472077","0.03805135586472077"
"5864","0.03230743995333929","0.03230743995333929","0.03230743995333929"
"5865","0.03779890191702361","0.03779890191702361","0.03779890191702361"
"5866","0.028002889558055893","0.028002889558055893","0.028002889558055893"
"5867","0.030808195853330042","0.030808195853330042","0.030808195853330042"
"5868","0.030221827360221505","0.030221827360221505","0.030221827360221505"
"5869","0.030340114109715377","0.030340114109715377","0.030340114109715377"
"5870","0.02842986498109312","0.02842986498109312","0.02842986498109312"
"5871","0.034199143591083794","0.034199143591083794","0.034199143591083794"
"5872","0.02738327886801702","0.02738327886801702","0.02738327886801702"
"5873","0.027697470866252905","0.027697470866252905","0.027697470866252905"
"5874","0.03207614064297604","0.03207614064297604","0.03207614064297604"
"5875","0.031340959706434045","0.031340959706434045","0.031340959706434045"
"5876","0.029555917077758762","0.029555917077758762","0.029555917077758762"
"5877","0.03352569116548838","0.03352569116548838","0.03352569116548838"
"5878","0.030899325879085133","0.030899325879085133","0.030899325879085133"
"5879","0.03401237166055227","0.03401237166055227","0.03401237166055227"
"5880","0.027359676382000275","0.027359676382000275","0.027359676382000275"
"5881","0.028517703558984555","0.028517703558984555","0.028517703558984555"
"5882","0.03236273740616252","0.03236273740616252","0.03236273740616252"
"5883","0.03636125019544057","0.03636125019544057","0.03636125019544057"
"5884","0.03083808002170192","0.03083808002170192","0.03083808002170192"
"5885","0.034522131333661304","0.034522131333661304","0.034522131333661304"
"5886","0.029482643820649496","0.029482643820649496","0.029482643820649496"
"5887","0.03091471410039655","0.03091471410039655","0.03091471410039655"
"5888","0.034965596611231144","0.034965596611231144","0.034965596611231144"
"5889","0.030406980325626616","0.030406980325626616","0.030406980325626616"
"5890","0.03165953442231752","0.03165953442231752","0.03165953442231752"
"5891","0.02994944960103256","0.02994944960103256","0.02994944960103256"
"5892","0.032980320686938326","0.032980320686938326","0.032980320686938326"
"5893","0.03365127750418883","0.03365127750418883","0.03365127750418883"
"5894","0.031514034330496106","0.031514034330496106","0.031514034330496106"
"5895","0.02781666976676211","0.02781666976676211","0.02781666976676211"
"5896","0.03379186752629123","0.03379186752629123","0.03379186752629123"
"5897","0.029686972635292474","0.029686972635292474","0.029686972635292474"
"5898","0.02919470423571274","0.02919470423571274","0.02919470423571274"
"5899","0.03313938052017736","0.03313938052017736","0.03313938052017736"
"5900","0.03378757135941986","0.03378757135941986","0.03378757135941986"
"5901","0.02723948235967702","0.02723948235967702","0.02723948235967702"
"5902","0.031820878252155786","0.031820878252155786","0.031820878252155786"
"5903","0.02764385263517962","0.02764385263517962","0.02764385263517962"
"5904","0.035257719321605506","0.035257719321605506","0.035257719321605506"
"5905","0.028249631615189688","0.028249631615189688","0.028249631615189688"
"5906","0.032953318558926914","0.032953318558926914","0.032953318558926914"
"5907","0.029633970972895607","0.029633970972895607","0.029633970972895607"
"5908","0.03130669699452929","0.03130669699452929","0.03130669699452929"
"5909","0.029661152749737792","0.029661152749737792","0.029661152749737792"
"5910","0.026936510462641405","0.026936510462641405","0.026936510462641405"
"5911","0.027795585821545947","0.027795585821545947","0.027795585821545947"
"5912","0.028873193827330185","0.028873193827330185","0.028873193827330185"
"5913","0.03348799446496861","0.03348799446496861","0.03348799446496861"
"5914","0.02776866856481671","0.02776866856481671","0.02776866856481671"
"5915","0.030894149096816797","0.030894149096816797","0.030894149096816797"
"5916","0.03174898072708656","0.03174898072708656","0.03174898072708656"
"5917","0.035166971778771615","0.035166971778771615","0.035166971778771615"
"5918","0.03458132892277529","0.03458132892277529","0.03458132892277529"
"5919","0.039937338987890064","0.039937338987890064","0.039937338987890064"
"5920","0.031210229293911058","0.031210229293911058","0.031210229293911058"
"5921","0.03327811290105853","0.03327811290105853","0.03327811290105853"
"5922","0.03750253730664193","0.03750253730664193","0.03750253730664193"
"5923","0.028954732268059166","0.028954732268059166","0.028954732268059166"
"5924","0.03721805862097482","0.03721805862097482","0.03721805862097482"
"5925","0.03299070927773693","0.03299070927773693","0.03299070927773693"
"5926","0.03033085409539029","0.03033085409539029","0.03033085409539029"
"5927","0.02937367885688509","0.02937367885688509","0.02937367885688509"
"5928","0.03931606095564744","0.03931606095564744","0.03931606095564744"
"5929","0.029286650937021992","0.029286650937021992","0.029286650937021992"
"5930","0.029084794498039097","0.029084794498039097","0.029084794498039097"
"5931","0.03308774581292086","0.03308774581292086","0.03308774581292086"
"5932","0.02944032980754058","0.02944032980754058","0.02944032980754058"
"5933","0.028918863678540633","0.028918863678540633","0.028918863678540633"
"5934","0.03119654594229056","0.03119654594229056","0.03119654594229056"
"5935","0.03130901746940242","0.03130901746940242","0.03130901746940242"
"5936","0.031645001037820315","0.031645001037820315","0.031645001037820315"
"5937","0.02769880493780886","0.02769880493780886","0.02769880493780886"
"5938","0.03851732451819775","0.03851732451819775","0.03851732451819775"
"5939","0.03500787328012579","0.03500787328012579","0.03500787328012579"
"5940","0.03286082977649306","0.03286082977649306","0.03286082977649306"
"5941","0.03283702134108539","0.03283702134108539","0.03283702134108539"
"5942","0.033802651175731106","0.033802651175731106","0.033802651175731106"
"5943","0.030944159426436142","0.030944159426436142","0.030944159426436142"
"5944","0.03312705906764942","0.03312705906764942","0.03312705906764942"
"5945","0.03349598422518533","0.03349598422518533","0.03349598422518533"
"5946","0.03474181744907233","0.03474181744907233","0.03474181744907233"
"5947","0.03250316868378112","0.03250316868378112","0.03250316868378112"
"5948","0.03762771586615872","0.03762771586615872","0.03762771586615872"
"5949","0.03699065889789034","0.03699065889789034","0.03699065889789034"
"5950","0.03305395808337702","0.03305395808337702","0.03305395808337702"
"5951","0.03629108540211125","0.03629108540211125","0.03629108540211125"
"5952","0.03351795277678075","0.03351795277678075","0.03351795277678075"
"5953","0.034173759986524714","0.034173759986524714","0.034173759986524714"
"5954","0.02623471154372161","0.02623471154372161","0.02623471154372161"
"5955","0.03312696752618763","0.03312696752618763","0.03312696752618763"
"5956","0.031946323013629215","0.031946323013629215","0.031946323013629215"
"5957","0.034150525709704775","0.034150525709704775","0.034150525709704775"
"5958","0.02916966953909199","0.02916966953909199","0.02916966953909199"
"5959","0.029226014213472994","0.029226014213472994","0.029226014213472994"
"5960","0.02906989614403839","0.02906989614403839","0.02906989614403839"
"5961","0.030991397394344474","0.030991397394344474","0.030991397394344474"
"5962","0.03932934871443307","0.03932934871443307","0.03932934871443307"
"5963","0.03193400209683","0.03193400209683","0.03193400209683"
"5964","0.036115535439815626","0.036115535439815626","0.036115535439815626"
"5965","0.032857066174779126","0.032857066174779126","0.032857066174779126"
"5966","0.031726799092857104","0.031726799092857104","0.031726799092857104"
"5967","0.03291273273267379","0.03291273273267379","0.03291273273267379"
"5968","0.031475179437102756","0.031475179437102756","0.031475179437102756"
"5969","0.03061088689170506","0.03061088689170506","0.03061088689170506"
"5970","0.029644437181269627","0.029644437181269627","0.029644437181269627"
"5971","0.0359805555554646","0.0359805555554646","0.0359805555554646"
"5972","0.04022910396022078","0.04022910396022078","0.04022910396022078"
"5973","0.02847586518984488","0.02847586518984488","0.02847586518984488"
"5974","0.03130671872494722","0.03130671872494722","0.03130671872494722"
"5975","0.031866680209806576","0.031866680209806576","0.031866680209806576"
"5976","0.03103348163866012","0.03103348163866012","0.03103348163866012"
"5977","0.028481983151656183","0.028481983151656183","0.028481983151656183"
"5978","0.032662958335293424","0.032662958335293424","0.032662958335293424"
"5979","0.030610656201292875","0.030610656201292875","0.030610656201292875"
"5980","0.02771642570347939","0.02771642570347939","0.02771642570347939"
"5981","0.028294945923165775","0.028294945923165775","0.028294945923165775"
"5982","0.03205066125457854","0.03205066125457854","0.03205066125457854"
"5983","0.028871557128596223","0.028871557128596223","0.028871557128596223"
"5984","0.028364345887054245","0.028364345887054245","0.028364345887054245"
"5985","0.036861391824591715","0.036861391824591715","0.036861391824591715"
"5986","0.030564968739469973","0.030564968739469973","0.030564968739469973"
"5987","0.02735552526096009","0.02735552526096009","0.02735552526096009"
"5988","0.03282078843236223","0.03282078843236223","0.03282078843236223"
"5989","0.029097754443570226","0.029097754443570226","0.029097754443570226"
"5990","0.028505408756349035","0.028505408756349035","0.028505408756349035"
"5991","0.0314531714036729","0.0314531714036729","0.0314531714036729"
"5992","0.028336651942087128","0.028336651942087128","0.028336651942087128"
"5993","0.03193827275003936","0.03193827275003936","0.03193827275003936"
"5994","0.032232224970283316","0.032232224970283316","0.032232224970283316"
"5995","0.030639908415547222","0.030639908415547222","0.030639908415547222"
"5996","0.03959771614811784","0.03959771614811784","0.03959771614811784"
"5997","0.028244792164562764","0.028244792164562764","0.028244792164562764"
