"Step","DRWKV4-halfcheetah-medium-v2-6b586dc9 - train_loss","DRWKV4-halfcheetah-medium-v2-6b586dc9 - train_loss__MIN","DRWKV4-halfcheetah-medium-v2-6b586dc9 - train_loss__MAX"
"2301","0.03372781845002229","0.03372781845002229","0.03372781845002229"
"2302","0.034075399869091944","0.034075399869091944","0.034075399869091944"
"2303","0.034428405967595915","0.034428405967595915","0.034428405967595915"
"2304","0.036460366057977193","0.036460366057977193","0.036460366057977193"
"2305","0.031421432167403604","0.031421432167403604","0.031421432167403604"
"2306","0.0335956406871827","0.0335956406871827","0.0335956406871827"
"2307","0.034639688873689914","0.034639688873689914","0.034639688873689914"
"2308","0.03409789888010586","0.03409789888010586","0.03409789888010586"
"2309","0.039675273881381534","0.039675273881381534","0.039675273881381534"
"2310","0.038440373017818975","0.038440373017818975","0.038440373017818975"
"2311","0.03095925939652894","0.03095925939652894","0.03095925939652894"
"2312","0.03132821628868114","0.03132821628868114","0.03132821628868114"
"2313","0.03768966078758919","0.03768966078758919","0.03768966078758919"
"2314","0.03525976338294637","0.03525976338294637","0.03525976338294637"
"2315","0.030992873642332462","0.030992873642332462","0.030992873642332462"
"2316","0.03611620423670702","0.03611620423670702","0.03611620423670702"
"2317","0.04148374243948383","0.04148374243948383","0.04148374243948383"
"2318","0.03613634474731314","0.03613634474731314","0.03613634474731314"
"2319","0.034688844519384074","0.034688844519384074","0.034688844519384074"
"2320","0.03533287294596903","0.03533287294596903","0.03533287294596903"
"2321","0.03522772480314753","0.03522772480314753","0.03522772480314753"
"2322","0.03873484211046037","0.03873484211046037","0.03873484211046037"
"2323","0.04329337008512614","0.04329337008512614","0.04329337008512614"
"2324","0.03284849005962487","0.03284849005962487","0.03284849005962487"
"2325","0.0363125454461296","0.0363125454461296","0.0363125454461296"
"2326","0.03561159381857039","0.03561159381857039","0.03561159381857039"
"2327","0.032049280479503325","0.032049280479503325","0.032049280479503325"
"2328","0.03417261102980201","0.03417261102980201","0.03417261102980201"
"2329","0.030530218893509514","0.030530218893509514","0.030530218893509514"
"2330","0.03563805851029401","0.03563805851029401","0.03563805851029401"
"2331","0.03386654757979818","0.03386654757979818","0.03386654757979818"
"2332","0.035658572625606004","0.035658572625606004","0.035658572625606004"
"2333","0.03441488562221761","0.03441488562221761","0.03441488562221761"
"2334","0.04120305796364106","0.04120305796364106","0.04120305796364106"
"2335","0.03585136174573247","0.03585136174573247","0.03585136174573247"
"2336","0.03610991401276896","0.03610991401276896","0.03610991401276896"
"2337","0.035334331835833455","0.035334331835833455","0.035334331835833455"
"2338","0.03877254145192752","0.03877254145192752","0.03877254145192752"
"2339","0.034273490705564215","0.034273490705564215","0.034273490705564215"
"2340","0.0330385031343763","0.0330385031343763","0.0330385031343763"
"2341","0.03724229234593993","0.03724229234593993","0.03724229234593993"
"2342","0.0339871492790992","0.0339871492790992","0.0339871492790992"
"2343","0.033117120696143414","0.033117120696143414","0.033117120696143414"
"2344","0.03551438455344593","0.03551438455344593","0.03551438455344593"
"2345","0.03577213947511109","0.03577213947511109","0.03577213947511109"
"2346","0.03218195584955911","0.03218195584955911","0.03218195584955911"
"2347","0.03605430634924757","0.03605430634924757","0.03605430634924757"
"2348","0.03230509999038357","0.03230509999038357","0.03230509999038357"
"2349","0.03790672626931788","0.03790672626931788","0.03790672626931788"
"2350","0.032710831217293145","0.032710831217293145","0.032710831217293145"
"2351","0.03455435122783982","0.03455435122783982","0.03455435122783982"
"2352","0.03752572899026294","0.03752572899026294","0.03752572899026294"
"2353","0.035108645642091665","0.035108645642091665","0.035108645642091665"
"2354","0.034214157964942364","0.034214157964942364","0.034214157964942364"
"2355","0.03631511433191036","0.03631511433191036","0.03631511433191036"
"2356","0.03176335507801602","0.03176335507801602","0.03176335507801602"
"2357","0.04470945273668342","0.04470945273668342","0.04470945273668342"
"2358","0.030668905267198506","0.030668905267198506","0.030668905267198506"
"2359","0.03596454415012139","0.03596454415012139","0.03596454415012139"
"2360","0.03357683227083793","0.03357683227083793","0.03357683227083793"
"2361","0.03212004823714239","0.03212004823714239","0.03212004823714239"
"2362","0.03726592181514503","0.03726592181514503","0.03726592181514503"
"2363","0.04512681497818729","0.04512681497818729","0.04512681497818729"
"2364","0.03299748312648361","0.03299748312648361","0.03299748312648361"
"2365","0.03676541241013478","0.03676541241013478","0.03676541241013478"
"2366","0.03494361297321938","0.03494361297321938","0.03494361297321938"
"2367","0.036510831884094805","0.036510831884094805","0.036510831884094805"
"2368","0.033651186522641166","0.033651186522641166","0.033651186522641166"
"2369","0.037305844328745716","0.037305844328745716","0.037305844328745716"
"2370","0.03623405880287978","0.03623405880287978","0.03623405880287978"
"2371","0.03330429520357251","0.03330429520357251","0.03330429520357251"
"2372","0.03637028844748598","0.03637028844748598","0.03637028844748598"
"2373","0.035812398506132194","0.035812398506132194","0.035812398506132194"
"2374","0.03807058863649094","0.03807058863649094","0.03807058863649094"
"2375","0.04067748061718705","0.04067748061718705","0.04067748061718705"
"2376","0.038351624392809404","0.038351624392809404","0.038351624392809404"
"2377","0.041155549662204555","0.041155549662204555","0.041155549662204555"
"2378","0.03330771200940668","0.03330771200940668","0.03330771200940668"
"2379","0.039030770744846593","0.039030770744846593","0.039030770744846593"
"2380","0.04247563947611424","0.04247563947611424","0.04247563947611424"
"2381","0.0314823057605584","0.0314823057605584","0.0314823057605584"
"2382","0.039537305007058","0.039537305007058","0.039537305007058"
"2383","0.042483178451211266","0.042483178451211266","0.042483178451211266"
"2384","0.04193943439144622","0.04193943439144622","0.04193943439144622"
"2385","0.030182362816894244","0.030182362816894244","0.030182362816894244"
"2386","0.03758053033666723","0.03758053033666723","0.03758053033666723"
"2387","0.03205914271980485","0.03205914271980485","0.03205914271980485"
"2388","0.04280137265892067","0.04280137265892067","0.04280137265892067"
"2389","0.03102583075155175","0.03102583075155175","0.03102583075155175"
"2390","0.04346274812139316","0.04346274812139316","0.04346274812139316"
"2391","0.03534740477900374","0.03534740477900374","0.03534740477900374"
"2392","0.03519762638695243","0.03519762638695243","0.03519762638695243"
"2393","0.03987486360855566","0.03987486360855566","0.03987486360855566"
"2394","0.030124612616619206","0.030124612616619206","0.030124612616619206"
"2395","0.03006812403193561","0.03006812403193561","0.03006812403193561"
"2396","0.03819923160481854","0.03819923160481854","0.03819923160481854"
"2397","0.033583352922112134","0.033583352922112134","0.033583352922112134"
"2398","0.03626378610577542","0.03626378610577542","0.03626378610577542"
"2399","0.03985485878580057","0.03985485878580057","0.03985485878580057"
"2400","0.03357179797573506","0.03357179797573506","0.03357179797573506"
"2401","0.03773599943764843","0.03773599943764843","0.03773599943764843"
"2402","0.032674189968127106","0.032674189968127106","0.032674189968127106"
"2403","0.03031330818993326","0.03031330818993326","0.03031330818993326"
"2404","0.03628413571951518","0.03628413571951518","0.03628413571951518"
"2405","0.04142480292866711","0.04142480292866711","0.04142480292866711"
"2406","0.033714900011591206","0.033714900011591206","0.033714900011591206"
"2407","0.033521666856343134","0.033521666856343134","0.033521666856343134"
"2408","0.03270730026702583","0.03270730026702583","0.03270730026702583"
"2409","0.03611321086685852","0.03611321086685852","0.03611321086685852"
"2410","0.037672077208656576","0.037672077208656576","0.037672077208656576"
"2411","0.03666463159353507","0.03666463159353507","0.03666463159353507"
"2412","0.0366882908470282","0.0366882908470282","0.0366882908470282"
"2413","0.03766534068834937","0.03766534068834937","0.03766534068834937"
"2414","0.03900729002697832","0.03900729002697832","0.03900729002697832"
"2415","0.04010358921461744","0.04010358921461744","0.04010358921461744"
"2416","0.033050893903341004","0.033050893903341004","0.033050893903341004"
"2417","0.03223389833841004","0.03223389833841004","0.03223389833841004"
"2418","0.041251701302042684","0.041251701302042684","0.041251701302042684"
"2419","0.03389883553653697","0.03389883553653697","0.03389883553653697"
"2420","0.033491774545396036","0.033491774545396036","0.033491774545396036"
"2421","0.0385227851176584","0.0385227851176584","0.0385227851176584"
"2422","0.028921868281647327","0.028921868281647327","0.028921868281647327"
"2423","0.03505124986487421","0.03505124986487421","0.03505124986487421"
"2424","0.03541382310670628","0.03541382310670628","0.03541382310670628"
"2425","0.03637053715219908","0.03637053715219908","0.03637053715219908"
"2426","0.03773797804365958","0.03773797804365958","0.03773797804365958"
"2427","0.03645036804296305","0.03645036804296305","0.03645036804296305"
"2428","0.03533248082962968","0.03533248082962968","0.03533248082962968"
"2429","0.030364325783626415","0.030364325783626415","0.030364325783626415"
"2430","0.03622914739411473","0.03622914739411473","0.03622914739411473"
"2431","0.037484862779903795","0.037484862779903795","0.037484862779903795"
"2432","0.03353117391456264","0.03353117391456264","0.03353117391456264"
"2433","0.043786002945442104","0.043786002945442104","0.043786002945442104"
"2434","0.044365634738234114","0.044365634738234114","0.044365634738234114"
"2435","0.03132514723161647","0.03132514723161647","0.03132514723161647"
"2436","0.03591405175188824","0.03591405175188824","0.03591405175188824"
"2437","0.03778463646123011","0.03778463646123011","0.03778463646123011"
"2438","0.03443179061707986","0.03443179061707986","0.03443179061707986"
"2439","0.033731553310381496","0.033731553310381496","0.033731553310381496"
"2440","0.03449249402320733","0.03449249402320733","0.03449249402320733"
"2441","0.03388138445494522","0.03388138445494522","0.03388138445494522"
"2442","0.0335488360407531","0.0335488360407531","0.0335488360407531"
"2443","0.042637568022962105","0.042637568022962105","0.042637568022962105"
"2444","0.03526600138774523","0.03526600138774523","0.03526600138774523"
"2445","0.03114348265813282","0.03114348265813282","0.03114348265813282"
"2446","0.03241222073031856","0.03241222073031856","0.03241222073031856"
"2447","0.036240393586958006","0.036240393586958006","0.036240393586958006"
"2448","0.03405554830580697","0.03405554830580697","0.03405554830580697"
"2449","0.03643365038690566","0.03643365038690566","0.03643365038690566"
"2450","0.031142436200365525","0.031142436200365525","0.031142436200365525"
"2451","0.03012806566780835","0.03012806566780835","0.03012806566780835"
"2452","0.03275585790078598","0.03275585790078598","0.03275585790078598"
"2453","0.03567183334800347","0.03567183334800347","0.03567183334800347"
"2454","0.032745768469772646","0.032745768469772646","0.032745768469772646"
"2455","0.031231434429485564","0.031231434429485564","0.031231434429485564"
"2456","0.038124422836406185","0.038124422836406185","0.038124422836406185"
"2457","0.04727335918326529","0.04727335918326529","0.04727335918326529"
"2458","0.035278029480791326","0.035278029480791326","0.035278029480791326"
"2459","0.03705233735489075","0.03705233735489075","0.03705233735489075"
"2460","0.03097066165595997","0.03097066165595997","0.03097066165595997"
"2461","0.04194757756241116","0.04194757756241116","0.04194757756241116"
"2462","0.045057471195497426","0.045057471195497426","0.045057471195497426"
"2463","0.03444294505764677","0.03444294505764677","0.03444294505764677"
"2464","0.031236632961897198","0.031236632961897198","0.031236632961897198"
"2465","0.035281034198080666","0.035281034198080666","0.035281034198080666"
"2466","0.03394531187523534","0.03394531187523534","0.03394531187523534"
"2467","0.036452207745697504","0.036452207745697504","0.036452207745697504"
"2468","0.035255513923846876","0.035255513923846876","0.035255513923846876"
"2469","0.03557994393004635","0.03557994393004635","0.03557994393004635"
"2470","0.03929738417017325","0.03929738417017325","0.03929738417017325"
"2471","0.03647959529419413","0.03647959529419413","0.03647959529419413"
"2472","0.03384094934939806","0.03384094934939806","0.03384094934939806"
"2473","0.03802454116809229","0.03802454116809229","0.03802454116809229"
"2474","0.03514959696219725","0.03514959696219725","0.03514959696219725"
"2475","0.031231904749092397","0.031231904749092397","0.031231904749092397"
"2476","0.030459880149605368","0.030459880149605368","0.030459880149605368"
"2477","0.03658159295455707","0.03658159295455707","0.03658159295455707"
"2478","0.03382660911514954","0.03382660911514954","0.03382660911514954"
"2479","0.031469735478937555","0.031469735478937555","0.031469735478937555"
"2480","0.032999482230220006","0.032999482230220006","0.032999482230220006"
"2481","0.032996164191933186","0.032996164191933186","0.032996164191933186"
"2482","0.031651505889565876","0.031651505889565876","0.031651505889565876"
"2483","0.037894404637902085","0.037894404637902085","0.037894404637902085"
"2484","0.042555313002476336","0.042555313002476336","0.042555313002476336"
"2485","0.032246981135555325","0.032246981135555325","0.032246981135555325"
"2486","0.037197170343992406","0.037197170343992406","0.037197170343992406"
"2487","0.03918668370178969","0.03918668370178969","0.03918668370178969"
"2488","0.038848552367080944","0.038848552367080944","0.038848552367080944"
"2489","0.03760387375375659","0.03760387375375659","0.03760387375375659"
"2490","0.04366193064143635","0.04366193064143635","0.04366193064143635"
"2491","0.0452298442476735","0.0452298442476735","0.0452298442476735"
"2492","0.03305862448720133","0.03305862448720133","0.03305862448720133"
"2493","0.03681542246745641","0.03681542246745641","0.03681542246745641"
"2494","0.042410795882801826","0.042410795882801826","0.042410795882801826"
"2495","0.03274372127621758","0.03274372127621758","0.03274372127621758"
"2496","0.038518385129882884","0.038518385129882884","0.038518385129882884"
"2497","0.03883339285667988","0.03883339285667988","0.03883339285667988"
"2498","0.04251073277149911","0.04251073277149911","0.04251073277149911"
"2499","0.03341630675617095","0.03341630675617095","0.03341630675617095"
"2500","0.037197862417392834","0.037197862417392834","0.037197862417392834"
"2501","0.034004813349303206","0.034004813349303206","0.034004813349303206"
"2502","0.03771824114422662","0.03771824114422662","0.03771824114422662"
"2503","0.0358487366420814","0.0358487366420814","0.0358487366420814"
"2504","0.03191079296053523","0.03191079296053523","0.03191079296053523"
"2505","0.03384415455477797","0.03384415455477797","0.03384415455477797"
"2506","0.03311950824397336","0.03311950824397336","0.03311950824397336"
"2507","0.041096285215523755","0.041096285215523755","0.041096285215523755"
"2508","0.041632395722428155","0.041632395722428155","0.041632395722428155"
"2509","0.03286404263956812","0.03286404263956812","0.03286404263956812"
"2510","0.03726935408765699","0.03726935408765699","0.03726935408765699"
"2511","0.035242897352732366","0.035242897352732366","0.035242897352732366"
"2512","0.03176815161767136","0.03176815161767136","0.03176815161767136"
"2513","0.03336750296184794","0.03336750296184794","0.03336750296184794"
"2514","0.03326287703504252","0.03326287703504252","0.03326287703504252"
"2515","0.03632804195272801","0.03632804195272801","0.03632804195272801"
"2516","0.0355020861367251","0.0355020861367251","0.0355020861367251"
"2517","0.038102425757538985","0.038102425757538985","0.038102425757538985"
"2518","0.0395240487895784","0.0395240487895784","0.0395240487895784"
"2519","0.03699789669229296","0.03699789669229296","0.03699789669229296"
"2520","0.040625296843837304","0.040625296843837304","0.040625296843837304"
"2521","0.03165118719719987","0.03165118719719987","0.03165118719719987"
"2522","0.0423441151253883","0.0423441151253883","0.0423441151253883"
"2523","0.03485804420991373","0.03485804420991373","0.03485804420991373"
"2524","0.032362231748869034","0.032362231748869034","0.032362231748869034"
"2525","0.03867099329470126","0.03867099329470126","0.03867099329470126"
"2526","0.03308133607856555","0.03308133607856555","0.03308133607856555"
"2527","0.038934730987367855","0.038934730987367855","0.038934730987367855"
"2528","0.03575251907658511","0.03575251907658511","0.03575251907658511"
"2529","0.032582144047711606","0.032582144047711606","0.032582144047711606"
"2530","0.03376619149248561","0.03376619149248561","0.03376619149248561"
"2531","0.03353039742212081","0.03353039742212081","0.03353039742212081"
"2532","0.0332849693143257","0.0332849693143257","0.0332849693143257"
"2533","0.033785341490688035","0.033785341490688035","0.033785341490688035"
"2534","0.03345216485720979","0.03345216485720979","0.03345216485720979"
"2535","0.039263591161651956","0.039263591161651956","0.039263591161651956"
"2536","0.03861119066483097","0.03861119066483097","0.03861119066483097"
"2537","0.03990279271087148","0.03990279271087148","0.03990279271087148"
"2538","0.03191715442956741","0.03191715442956741","0.03191715442956741"
"2539","0.04059127981126891","0.04059127981126891","0.04059127981126891"
"2540","0.03130310514487986","0.03130310514487986","0.03130310514487986"
"2541","0.03798672353816589","0.03798672353816589","0.03798672353816589"
"2542","0.0378948567365312","0.0378948567365312","0.0378948567365312"
"2543","0.03574203307970458","0.03574203307970458","0.03574203307970458"
"2544","0.03744890007698672","0.03744890007698672","0.03744890007698672"
"2545","0.03473522270650449","0.03473522270650449","0.03473522270650449"
"2546","0.04783261078705966","0.04783261078705966","0.04783261078705966"
"2547","0.03912919602639243","0.03912919602639243","0.03912919602639243"
"2548","0.035566848164914365","0.035566848164914365","0.035566848164914365"
"2549","0.035012410397488467","0.035012410397488467","0.035012410397488467"
"2550","0.032822945094381134","0.032822945094381134","0.032822945094381134"
"2551","0.03610593037146882","0.03610593037146882","0.03610593037146882"
"2552","0.03380112226840119","0.03380112226840119","0.03380112226840119"
"2553","0.040789295902454725","0.040789295902454725","0.040789295902454725"
"2554","0.03741236757926358","0.03741236757926358","0.03741236757926358"
"2555","0.04215122576590226","0.04215122576590226","0.04215122576590226"
"2556","0.032423985454052326","0.032423985454052326","0.032423985454052326"
"2557","0.04072401621783489","0.04072401621783489","0.04072401621783489"
"2558","0.03623013759520111","0.03623013759520111","0.03623013759520111"
"2559","0.03229402918375716","0.03229402918375716","0.03229402918375716"
"2560","0.03793071567253384","0.03793071567253384","0.03793071567253384"
"2561","0.0323059257543333","0.0323059257543333","0.0323059257543333"
"2562","0.03377852461720935","0.03377852461720935","0.03377852461720935"
"2563","0.035113504997037255","0.035113504997037255","0.035113504997037255"
"2564","0.03979498544652323","0.03979498544652323","0.03979498544652323"
"2565","0.032946034159876514","0.032946034159876514","0.032946034159876514"
"2566","0.037511737599589555","0.037511737599589555","0.037511737599589555"
"2567","0.03080082157213745","0.03080082157213745","0.03080082157213745"
"2568","0.0391519981004469","0.0391519981004469","0.0391519981004469"
"2569","0.03491652566360386","0.03491652566360386","0.03491652566360386"
"2570","0.03346769685482755","0.03346769685482755","0.03346769685482755"
"2571","0.03250431395090743","0.03250431395090743","0.03250431395090743"
"2572","0.03743170449501074","0.03743170449501074","0.03743170449501074"
"2573","0.03891153922546249","0.03891153922546249","0.03891153922546249"
"2574","0.031208001862464033","0.031208001862464033","0.031208001862464033"
"2575","0.035538698370685545","0.035538698370685545","0.035538698370685545"
"2576","0.03304105019556307","0.03304105019556307","0.03304105019556307"
"2577","0.03736095057502438","0.03736095057502438","0.03736095057502438"
"2578","0.035843450438504475","0.035843450438504475","0.035843450438504475"
"2579","0.035522132724107695","0.035522132724107695","0.035522132724107695"
"2580","0.033158580953677366","0.033158580953677366","0.033158580953677366"
"2581","0.03299661622040643","0.03299661622040643","0.03299661622040643"
"2582","0.041867237972280175","0.041867237972280175","0.041867237972280175"
"2583","0.03782225376910967","0.03782225376910967","0.03782225376910967"
"2584","0.038883332226681916","0.038883332226681916","0.038883332226681916"
"2585","0.034613899617804623","0.034613899617804623","0.034613899617804623"
"2586","0.03302895147546167","0.03302895147546167","0.03302895147546167"
"2587","0.035675177595786735","0.035675177595786735","0.035675177595786735"
"2588","0.039601195164891495","0.039601195164891495","0.039601195164891495"
"2589","0.04069867581947695","0.04069867581947695","0.04069867581947695"
"2590","0.03343970097179305","0.03343970097179305","0.03343970097179305"
"2591","0.038469657371868894","0.038469657371868894","0.038469657371868894"
"2592","0.03342779144643089","0.03342779144643089","0.03342779144643089"
"2593","0.03703515485119842","0.03703515485119842","0.03703515485119842"
"2594","0.03136084945085128","0.03136084945085128","0.03136084945085128"
"2595","0.0391151457271095","0.0391151457271095","0.0391151457271095"
"2596","0.03368802728321283","0.03368802728321283","0.03368802728321283"
"2597","0.03820351352728215","0.03820351352728215","0.03820351352728215"
"2598","0.03214187992426902","0.03214187992426902","0.03214187992426902"
"2599","0.03715746187486866","0.03715746187486866","0.03715746187486866"
"2600","0.037010724571000964","0.037010724571000964","0.037010724571000964"
"2601","0.0345687327125577","0.0345687327125577","0.0345687327125577"
"2602","0.030464284469900592","0.030464284469900592","0.030464284469900592"
"2603","0.031327496932732506","0.031327496932732506","0.031327496932732506"
"2604","0.0331935714328602","0.0331935714328602","0.0331935714328602"
"2605","0.03278276051682977","0.03278276051682977","0.03278276051682977"
"2606","0.03040438811788213","0.03040438811788213","0.03040438811788213"
"2607","0.03413262242437202","0.03413262242437202","0.03413262242437202"
"2608","0.03465211060326779","0.03465211060326779","0.03465211060326779"
"2609","0.039044173714597855","0.039044173714597855","0.039044173714597855"
"2610","0.03567288313154789","0.03567288313154789","0.03567288313154789"
"2611","0.036052551626249534","0.036052551626249534","0.036052551626249534"
"2612","0.030018409432873157","0.030018409432873157","0.030018409432873157"
"2613","0.035224014109652174","0.035224014109652174","0.035224014109652174"
"2614","0.039347332371221254","0.039347332371221254","0.039347332371221254"
"2615","0.03781462767234658","0.03781462767234658","0.03781462767234658"
"2616","0.03905608687645464","0.03905608687645464","0.03905608687645464"
"2617","0.03425458889332488","0.03425458889332488","0.03425458889332488"
"2618","0.03805877075383029","0.03805877075383029","0.03805877075383029"
"2619","0.038116509376321314","0.038116509376321314","0.038116509376321314"
"2620","0.0375353983735759","0.0375353983735759","0.0375353983735759"
"2621","0.036005496321235064","0.036005496321235064","0.036005496321235064"
"2622","0.043458865846894235","0.043458865846894235","0.043458865846894235"
"2623","0.035563826273988026","0.035563826273988026","0.035563826273988026"
"2624","0.04530811188976941","0.04530811188976941","0.04530811188976941"
"2625","0.03616504011593625","0.03616504011593625","0.03616504011593625"
"2626","0.03556786772878609","0.03556786772878609","0.03556786772878609"
"2627","0.03425865113053468","0.03425865113053468","0.03425865113053468"
"2628","0.0371562562678275","0.0371562562678275","0.0371562562678275"
"2629","0.03757901019561221","0.03757901019561221","0.03757901019561221"
"2630","0.032776052952220344","0.032776052952220344","0.032776052952220344"
"2631","0.03452390295983065","0.03452390295983065","0.03452390295983065"
"2632","0.03432106733733633","0.03432106733733633","0.03432106733733633"
"2633","0.031195405732003734","0.031195405732003734","0.031195405732003734"
"2634","0.036923806976117655","0.036923806976117655","0.036923806976117655"
"2635","0.038866950527574703","0.038866950527574703","0.038866950527574703"
"2636","0.03301832326818218","0.03301832326818218","0.03301832326818218"
"2637","0.028802544726163434","0.028802544726163434","0.028802544726163434"
"2638","0.03264402862223447","0.03264402862223447","0.03264402862223447"
"2639","0.03301608941485142","0.03301608941485142","0.03301608941485142"
"2640","0.03608408806507717","0.03608408806507717","0.03608408806507717"
"2641","0.04542508348302463","0.04542508348302463","0.04542508348302463"
"2642","0.0318920809445435","0.0318920809445435","0.0318920809445435"
"2643","0.03957390060855427","0.03957390060855427","0.03957390060855427"
"2644","0.0386261622088712","0.0386261622088712","0.0386261622088712"
"2645","0.03486411878089689","0.03486411878089689","0.03486411878089689"
"2646","0.03698540971798686","0.03698540971798686","0.03698540971798686"
"2647","0.03648366590129493","0.03648366590129493","0.03648366590129493"
"2648","0.036474382482931215","0.036474382482931215","0.036474382482931215"
"2649","0.03867109982020191","0.03867109982020191","0.03867109982020191"
"2650","0.03502901306770852","0.03502901306770852","0.03502901306770852"
"2651","0.032639039765127366","0.032639039765127366","0.032639039765127366"
"2652","0.03372826314908718","0.03372826314908718","0.03372826314908718"
"2653","0.033374347194959186","0.033374347194959186","0.033374347194959186"
"2654","0.033209169279805134","0.033209169279805134","0.033209169279805134"
"2655","0.035559189013472325","0.035559189013472325","0.035559189013472325"
"2656","0.043469383969451644","0.043469383969451644","0.043469383969451644"
"2657","0.03362969741338522","0.03362969741338522","0.03362969741338522"
"2658","0.03323083693336162","0.03323083693336162","0.03323083693336162"
"2659","0.030516572918346425","0.030516572918346425","0.030516572918346425"
"2660","0.028991639074955323","0.028991639074955323","0.028991639074955323"
"2661","0.03225614484924132","0.03225614484924132","0.03225614484924132"
"2662","0.031192755487423136","0.031192755487423136","0.031192755487423136"
"2663","0.03781498889653697","0.03781498889653697","0.03781498889653697"
"2664","0.044954175016055364","0.044954175016055364","0.044954175016055364"
"2665","0.031475520196998195","0.031475520196998195","0.031475520196998195"
"2666","0.04087796289995509","0.04087796289995509","0.04087796289995509"
"2667","0.040760781855814526","0.040760781855814526","0.040760781855814526"
"2668","0.031515318749245146","0.031515318749245146","0.031515318749245146"
"2669","0.038932979375597344","0.038932979375597344","0.038932979375597344"
"2670","0.03984228165696871","0.03984228165696871","0.03984228165696871"
"2671","0.03374756228076803","0.03374756228076803","0.03374756228076803"
"2672","0.03696886657021405","0.03696886657021405","0.03696886657021405"
"2673","0.03341765693806214","0.03341765693806214","0.03341765693806214"
"2674","0.03260952432241211","0.03260952432241211","0.03260952432241211"
"2675","0.032115965282586506","0.032115965282586506","0.032115965282586506"
"2676","0.037378569712212324","0.037378569712212324","0.037378569712212324"
"2677","0.03502042045639391","0.03502042045639391","0.03502042045639391"
"2678","0.0339430526680997","0.0339430526680997","0.0339430526680997"
"2679","0.03278390511416074","0.03278390511416074","0.03278390511416074"
"2680","0.042338963590703736","0.042338963590703736","0.042338963590703736"
"2681","0.033638764335225745","0.033638764335225745","0.033638764335225745"
"2682","0.03186128094691035","0.03186128094691035","0.03186128094691035"
"2683","0.03598079053353828","0.03598079053353828","0.03598079053353828"
"2684","0.035162249174245284","0.035162249174245284","0.035162249174245284"
"2685","0.043464541796067395","0.043464541796067395","0.043464541796067395"
"2686","0.03938908509564209","0.03938908509564209","0.03938908509564209"
"2687","0.035021401309267","0.035021401309267","0.035021401309267"
"2688","0.03465455912064548","0.03465455912064548","0.03465455912064548"
"2689","0.034607176116806","0.034607176116806","0.034607176116806"
"2690","0.038695483339281085","0.038695483339281085","0.038695483339281085"
"2691","0.03464976270072972","0.03464976270072972","0.03464976270072972"
"2692","0.035273029418756444","0.035273029418756444","0.035273029418756444"
"2693","0.030983767647629223","0.030983767647629223","0.030983767647629223"
"2694","0.03851308391376544","0.03851308391376544","0.03851308391376544"
"2695","0.04041781083445118","0.04041781083445118","0.04041781083445118"
"2696","0.030077811576788276","0.030077811576788276","0.030077811576788276"
"2697","0.036729292910404755","0.036729292910404755","0.036729292910404755"
"2698","0.03009586959441069","0.03009586959441069","0.03009586959441069"
"2699","0.03082226927045447","0.03082226927045447","0.03082226927045447"
"2700","0.03218876423592807","0.03218876423592807","0.03218876423592807"
"2701","0.0416602175576932","0.0416602175576932","0.0416602175576932"
"2702","0.04148252146421044","0.04148252146421044","0.04148252146421044"
"2703","0.030924477049243438","0.030924477049243438","0.030924477049243438"
"2704","0.033282022701252016","0.033282022701252016","0.033282022701252016"
"2705","0.03589996181781272","0.03589996181781272","0.03589996181781272"
"2706","0.03706727889446236","0.03706727889446236","0.03706727889446236"
"2707","0.035890962316049255","0.035890962316049255","0.035890962316049255"
"2708","0.02920845475433123","0.02920845475433123","0.02920845475433123"
"2709","0.04453404598314957","0.04453404598314957","0.04453404598314957"
"2710","0.03962552374755017","0.03962552374755017","0.03962552374755017"
"2711","0.03129258414795089","0.03129258414795089","0.03129258414795089"
"2712","0.0331469727361846","0.0331469727361846","0.0331469727361846"
"2713","0.035080483675348814","0.035080483675348814","0.035080483675348814"
"2714","0.036598862889971204","0.036598862889971204","0.036598862889971204"
"2715","0.03240283656543965","0.03240283656543965","0.03240283656543965"
"2716","0.03529331934984695","0.03529331934984695","0.03529331934984695"
"2717","0.036729491721776406","0.036729491721776406","0.036729491721776406"
"2718","0.03169748114408105","0.03169748114408105","0.03169748114408105"
"2719","0.03483777305048668","0.03483777305048668","0.03483777305048668"
"2720","0.03642790206866119","0.03642790206866119","0.03642790206866119"
"2721","0.03710829778278225","0.03710829778278225","0.03710829778278225"
"2722","0.03287602490581503","0.03287602490581503","0.03287602490581503"
"2723","0.03969598198367716","0.03969598198367716","0.03969598198367716"
"2724","0.04088653939679129","0.04088653939679129","0.04088653939679129"
"2725","0.0330351014741717","0.0330351014741717","0.0330351014741717"
"2726","0.034974505228585334","0.034974505228585334","0.034974505228585334"
"2727","0.04125034592205248","0.04125034592205248","0.04125034592205248"
"2728","0.031662942692421085","0.031662942692421085","0.031662942692421085"
"2729","0.03653631014527492","0.03653631014527492","0.03653631014527492"
"2730","0.03233651515777824","0.03233651515777824","0.03233651515777824"
"2731","0.03851592190840341","0.03851592190840341","0.03851592190840341"
"2732","0.03575183175147919","0.03575183175147919","0.03575183175147919"
"2733","0.030958414882821812","0.030958414882821812","0.030958414882821812"
"2734","0.03238687466979831","0.03238687466979831","0.03238687466979831"
